Period,Kaluga Oblast,Kostroma Oblast,Kursk Oblast,Lipetsk Oblast,Oryol Oblast,Ryazan Oblast,Smolensk Oblast,Tambov Oblast,Tver Oblast,Tula Oblast,Yaroslavl Oblast,Saint Petersburg,Leningrad Oblast,Arkhangel'skaya Oblast',Vologda Oblast,Kaliningrad Oblast,Murmansk Oblast,Novgorod Oblast,Pskov Oblast,Republic of Karelia,Moscow,Komi Republic,Kirov Oblast,Nizhny Novgorod Oblast',Orenburg Oblast,Penza Oblast,Perm Krai,Republic of Bashkortostan,Mari El Republic,Republic of Mordovia,Republic of Tatarstan,Moscow Oblast,Samara Oblast,Saratov Oblast,Udmurt Republic,Ulyanovsk Oblast,Chuvash Republic,Astrakhan Oblast,Volgograd Oblast,Krasnodar Krai,Republic of Adygea,Republic of Kalmykia,Belgorod Oblast,Rostov Oblast,Altai Krai,Irkutsk Oblast,Kemerovo Oblast,Krasnoyarsk Krai,Novosibirsk Oblast,Omsk Oblast,Altai Republic,Tyva Republic,Republic of Khakassia,Bryansk Oblast,Tomsk District,Amur Oblast,Jewish Autonomous Oblast,Zabaykalsky Krai,Kamchatka Krai,Magadan District,Primorsky Krai,Republic of Buryatia,Sakha (Yakutia) Republic,Sakhalin District,Vladimir Oblast,Khabarovsk Krai,The Kabardino-Balkar Republic,Karachay-Cherkess Republic,Republic of Dagestan,Republic of Ingushetia,Republic of North Ossetia — Alania,Stavropol Krai,Chechen Republic,Kurgan Oblast,Sverdlovsk Oblast,Voronezh Oblast,Tyumen Oblast,Khanty-Mansi Autonomous Okrug — Yugra,Chelyabinsk Oblast,Yamalo-Nenets Autonomous Okrug,Ivanovo Oblast
17866,19315,10776,21717,20639,14570,22104,15407,16778,22435,29102,29907,196998,25533,29712,21269,14458,16194,10146,10262,12070,593934,17420,20292,96446,29077,20978,74214,70948,8914,12121,60996,187787,96573,43373,23978,20077,18623,16952,39456,97445,4195,3363,26213,87151,68889,42088,65757,54823,180137,72011,2907,3341,8888,19997,20547,9596,1560,17094,4451,2430,31192,10723,9360,6253,26247,20958,7641,2893,23268,1699,9000,39782,5159,17693,151327,42586,59445,36524,132555,11557,16395
17897,18504,10336,18836,19605,13820,20879,14216,15914,21575,26988,27678,189686,25818,25153,20557,13432,14784,9850,9456,11746,569136,14839,19811,89806,27477,20554,69785,66515,7956,10838,57202,187148,91151,42366,21808,18453,17755,15335,37861,89979,4009,2706,24768,80721,56818,40767,59676,51928,141043,61276,2704,2606,7484,19042,18272,9375,1592,15278,4087,2287,29051,9374,9405,5978,25146,19162,6378,2623,22677,1538,7176,36069,4258,16110,133206,41908,53644,34852,112462,11001,14894
17928,17489,9992,17639,17428,13347,19565,13360,14125,19985,24747,25623,182371,25893,23994,18665,12537,13979,9357,8683,11023,511902,13752,19119,85420,26190,19046,63389,64719,7454,10784,59421,181831,85349,40205,20517,17526,18337,13727,35666,86164,3890,2466,23015,75852,53863,37264,53660,48375,138597,58882,2654,2543,7386,17807,17551,8275,1318,13533,3927,1983,27785,8918,8045,6140,23783,17758,5634,2582,22114,1319,6461,33782,3334,15103,129852,37234,49364,33265,109858,10724,14448
17956,15999,8738,15893,15061,10913,18010,11750,12193,17845,24748,23736,164648,22595,21807,16320,11824,13217,8170,7872,10659,468233,13399,17758,77447,23381,16501,57646,61739,7209,8827,53352,160762,76756,35727,20474,15475,15721,12600,31628,79518,3464,2322,20357,68354,48226,35731,50030,45790,122415,51001,2285,2499,7410,15899,17321,7271,1187,12751,3974,1902,26586,8687,8322,5791,20870,17026,4947,2162,16333,1416,5883,30956,3003,14500,122303,33401,45996,31672,100551,10186,13645
17987,13764,7447,13431,13609,10079,15087,10201,10181,15091,19472,20580,150527,20701,17709,14420,10787,12261,6946,7022,9109,416628,11768,14347,67432,20556,14175,45036,51826,5814,7416,44397,141445,67388,30819,16814,13112,13146,11824,27128,73203,3181,1977,17919,62591,41292,30744,43898,41804,106079,41473,2233,2233,5979,14116,15239,6098,990,11462,3258,1550,25854,7633,7204,4798,18466,14412,4779,2106,14684,1191,5724,26799,2818,11250,110566,28909,35852,29201,81643,9370,11479
18017,14588,7678,14570,14437,11258,16271,10715,11536,16833,20494,20981,143197,21502,17109,14570,10907,12055,7608,7207,8717,423062,12138,14890,67594,22659,15627,47991,51266,5883,8637,46639,150347,70006,32844,18411,14177,14098,12669,29584,78508,3490,2213,19231,64326,41737,29440,44640,39739,106211,44993,2108,2203,5703,14847,15218,6043,1168,10804,3443,1452,25562,7612,6247,5096,19384,14398,5160,1953,13341,1221,5542,28973,3003,12054,112637,30715,37455,25368,82764,8234,12418
18048,17121,9985,17555,17156,13787,19043,12918,14338,20910,24145,25151,164606,25598,19756,17221,13618,13926,8536,9662,9979,502119,12607,18677,79789,26553,18983,57739,59459,7293,9959,53686,169884,81231,39006,21294,17167,16161,14801,35354,97419,4235,3149,23512,78389,50130,32111,52768,48422,125730,53620,2295,2697,6853,18390,15642,7204,1483,13266,3928,1689,29518,9253,7079,5162,23065,15525,6339,2833,17429,2134,7117,34948,3875,14625,136250,38800,44668,26483,99247,7993,15332
18078,16688,9369,16773,16253,12735,18150,12299,13037,20203,23542,24202,157694,24261,19462,16067,12901,14068,8150,8836,9672,437494,12542,18323,72216,25149,17225,55204,59777,6796,9220,51816,161855,78417,38104,20778,16358,14964,14342,32964,97025,3971,2880,23050,74173,49250,32020,50902,50587,126184,53029,2251,2763,6479,16896,15664,7017,1390,13410,3930,1472,28810,9055,6644,4844,22742,14731,6414,2450,18249,1987,7199,33550,3950,14087,132853,36676,45545,26323,102514,9093,14427
18109,17298,9430,17718,17020,12977,19434,13266,14012,20207,23732,25108,167762,24308,21420,17666,13089,16619,9004,8670,10393,483091,14390,19695,75947,26814,18104,57484,65709,8028,9785,56817,163930,82723,41826,23111,17322,16495,14910,34011,92165,3751,2775,22382,72019,49625,35539,52869,54508,128496,56114,2453,2894,7133,18262,16564,7694,1461,15984,4214,1704,27802,9543,7821,5635,22704,16941,5903,2431,18581,2029,6877,34264,4191,14235,135686,38224,45722,30556,104668,11819,14763
18140,20193,10772,19440,19801,14072,22409,14961,16105,22451,26916,29873,192140,27128,26053,20435,13890,18699,10159,9957,11389,555684,15590,21507,90629,28634,21234,66987,72588,8937,12832,65218,193767,90064,60555,25235,20271,18893,15551,38547,96935,4190,2921,25408,75386,56454,42015,59016,64718,143371,65292,3006,3305,8514,20465,19244,9064,1739,18539,4830,2182,27913,11110,9858,7040,25635,20232,6995,3075,21197,2107,7638,37101,4279,16847,145986,45224,52738,34877,119928,12076,17367
18170,17498,9385,16363,16979,12028,19376,12832,13384,19898,25632,24367,174500,25178,22134,17961,12289,15477,8728,8590,9722,485588,13770,19225,80623,25593,18413,59661,65703,7953,10256,57651,176072,75757,42884,21561,17294,16704,13853,34421,86533,3646,2370,23497,67776,51529,36628,53825,55942,125969,58023,2547,3206,7532,17145,17940,8032,1460,16065,4339,2052,24048,10405,9606,5646,22918,18083,5762,2401,17656,1726,6130,32295,3711,14586,131496,40909,46675,31713,107613,10166,14529
18201,19351,10075,18872,18824,14001,21246,14225,15206,21178,25803,25770,183076,27436,21700,20440,13646,16538,9451,9239,10778,506812,14612,19291,88686,28853,20190,56419,67531,8918,12180,64264,182745,76652,43217,22193,19426,18365,15894,38011,95068,4540,2699,24634,78131,50082,38582,53658,55020,118312,52702,3003,3466,8215,19252,18562,9465,1767,17576,4714,2299,27114,10759,9501,6417,24089,19604,7121,2902,21986,2298,8131,37802,4844,14723,130933,42345,43501,32596,104977,11114,15888
18231,22634,12534,23352,23751,16708,25898,17302,18417,25684,30290,30482,215573,34037,26216,23300,15583,17799,11262,10902,13275,599335,17142,23381,103393,35351,26246,71416,83198,11114,14852,76698,215300,99633,52846,27360,23967,22933,18022,44998,116533,5333,3583,29481,91643,64973,44580,70594,68580,155456,70951,3688,4313,10134,23846,21129,11247,2119,20515,5461,2795,29784,12318,11767,7745,29697,23010,9224,3891,29040,2604,10415,46982,6187,18842,154121,51815,58230,40975,129513,14036,18758
18262,20061,10372,20040,19682,14056,22882,14828,15934,21977,26963,27009,198865,29646,22227,20633,14435,15706,10018,9215,11139,543229,14859,21055,88972,30177,22957,64700,69484,8325,11959,64304,199197,86247,46533,23554,21055,20364,15695,38731,100452,4597,2796,24331,78136,58177,40185,62283,62741,141530,62568,3036,3136,9346,20582,19230,9413,1887,17947,4728,2451,25885,10698,10693,7108,25650,19614,7289,3034,21727,2170,8555,38058,4853,15973,141183,45199,53352,35435,115755,12197,16252
18293,20421,10659,19298,19872,14401,22553,14522,14853,21814,27747,26317,185227,30098,22941,19339,13512,15678,10234,9617,11293,524158,15071,21507,90213,30065,22482,60751,68965,8791,11514,63142,205503,86627,45846,23649,20845,19337,14361,38512,99007,4703,2657,24402,74493,56411,40846,61473,61193,133401,58268,3132,3218,8621,19951,19875,10118,1876,17402,4843,2540,27923,11064,10292,7321,27155,20149,6457,2884,19459,2172,7335,37673,4934,16622,139970,44415,50935,35192,110496,12892,17066
18322,25000,14298,23395,23273,15805,27686,17351,16705,25886,32394,31909,212723,39245,26656,24938,16641,18416,11274,12016,13297,565664,17918,25578,105269,34240,26740,64737,81450,10829,14913,76330,256501,95834,51973,29020,24200,22909,17189,46206,113618,5269,3221,27531,91521,50043,43551,58684,61913,122607,50947,3034,3330,9081,23302,21007,9984,2039,17882,5204,2589,29907,12435,11407,7696,34301,22002,7591,2868,22344,1841,8140,45818,4535,16454,147449,50391,46550,38794,110379,12597,19986
18353,21650,11483,20094,20060,13677,23512,15089,14583,22095,27514,26944,179209,33307,22873,20695,15407,16565,9803,9697,10611,499572,15764,21791,84018,30172,22486,55932,66565,8832,12002,61202,224023,80904,43892,23295,19201,19169,15397,39314,101745,4955,3165,26161,84128,47179,39271,54442,56331,111550,49646,2885,3110,8494,21239,18998,9851,1592,15867,4888,2309,26795,10251,10668,7096,29335,19668,6479,2763,19600,1780,7604,40139,4144,14447,122593,41037,41261,35397,96833,12630,17711
18383,20213,10116,18231,18451,13106,21866,13868,13838,20710,25083,24282,167746,30604,20112,18411,14292,13963,9360,9186,9463,482677,14123,21082,81570,29592,21445,55193,65719,8638,11431,58798,196709,69804,50423,23133,18241,18277,14921,38660,96084,4577,2887,23758,76374,49077,36330,53371,53682,109155,51664,2837,3048,8156,19874,17856,9167,1625,13991,4282,2118,25599,9598,9330,6697,26581,19356,5965,2685,19360,1790,6935,35955,4103,14572,124223,40151,44967,32226,99795,10654,16294
18414,19197,9460,18028,18434,12872,20676,14202,14096,20962,24614,24326,169229,31168,19738,17593,14214,13025,9368,9627,9763,476242,12521,18829,87058,28674,19776,48831,61199,7716,10577,55765,189330,61058,40907,20535,17271,17515,14037,36620,102789,4775,3020,23470,73528,47760,34997,50831,48960,111879,49983,2821,2734,7429,18920,16617,9202,1774,14986,4079,2178,25258,9699,9094,6566,24733,18667,6298,2827,18141,1902,7160,36284,4296,13724,120074,39140,40925,29114,97146,9688,15143
18444,18553,9065,17316,17418,11624,20057,13064,13727,20178,24474,22573,164428,28160,19536,16759,14597,13960,8581,8511,9084,450457,12235,17383,84224,27721,19701,48994,63313,8083,10697,61479,178234,60149,40149,20999,17029,17034,14014,35895,103341,4037,2708,23123,74550,46451,35720,51143,49934,111808,45642,2659,2778,7440,18497,15803,9063,1613,14206,4092,2006,25266,8983,8917,6170,23907,18293,6006,2418,18030,1824,6979,35055,4202,13291,121722,37520,42178,28341,96379,9109,14921
18475,19375,10008,18518,17429,12764,20652,13338,13983,19970,25062,24128,176857,27349,20926,18326,13590,14907,9150,8885,10024,493543,13787,18788,81544,28954,20633,49051,66941,8908,10768,65835,181378,63028,40491,22926,18875,18280,14222,36300,101473,4369,2815,23531,71185,46361,37907,51958,55623,118731,47889,2807,3061,7703,18243,17522,9415,1741,15188,4264,2108,26220,9841,10128,6345,25216,17767,5928,2547,18761,1904,6636,35932,4671,13794,132818,40380,42010,32263,98850,11081,15021
18506,20301,10607,20511,18726,14317,23062,15219,15312,23020,26856,26069,195652,30337,23387,19253,15187,16014,10590,9904,11254,527622,14777,21169,88434,31332,22032,54057,71766,9912,12519,74566,200378,67040,44269,25757,20873,20658,14939,38018,103769,4415,3006,25343,75286,50003,42588,57627,63507,125424,50674,3479,3538,8735,20454,19133,10841,1711,17865,4985,2416,26992,11562,12410,7513,27747,20285,6359,2683,21655,1928,6947,39151,4665,15191,141779,42638,46657,38231,104455,13064,16045
18536,20653,10274,21130,20033,14930,23858,15114,16133,22372,27410,27861,196679,31156,24189,19802,14808,16628,10015,9660,11473,552213,15973,22676,92262,35034,23412,58143,77010,9712,13223,72050,210884,68164,49199,26262,22170,21069,15816,42454,103614,4508,3490,27316,78140,52975,46182,61594,65747,123165,52468,3963,4045,9193,21001,19626,11211,2052,19056,5355,2591,25413,12799,13121,7471,28582,21451,6779,2829,21009,1864,7311,38408,4393,17277,146943,47381,45161,39679,108102,14033,16225
18567,21897,10989,24163,21508,15949,25544,15837,16880,23637,28832,27727,206303,30505,23065,22069,16822,17610,10222,10110,12701,569197,15687,22935,97761,35329,25121,58209,79084,11068,14277,75053,211945,74575,52188,26742,24178,23089,17163,44324,107445,4883,3276,30548,84628,51801,47934,58144,65199,120296,50540,3547,4156,9547,20878,19126,11631,2173,21670,5163,2523,28314,12517,12679,7723,29531,21333,7507,3152,23878,2287,7631,41966,4560,17081,145683,47831,45603,40641,108476,13877,17478
18597,24001,12287,25501,24614,17495,28173,17520,18934,25997,32688,30400,221672,34929,25963,23468,17867,18585,11176,11297,13889,570712,17960,25245,101597,38379,28351,65211,89079,12033,15480,87573,224323,82057,58225,29888,25912,24061,18637,49800,122407,5737,4046,31996,95779,61721,53633,70315,73599,145438,60932,4140,4525,10386,24286,21213,13657,2291,23246,5728,2707,31167,13213,13548,8525,33295,23984,8584,3680,28229,2150,9079,46686,5390,18390,158409,53502,53857,42922,128732,14278,18605
18628,24855,13380,25816,25148,18364,30277,18165,20804,28024,33410,32805,225701,34274,26282,25487,17428,19271,11975,11922,13270,595307,17540,26924,106938,37780,29425,66839,89247,11486,15204,86190,228261,81734,61281,31785,25575,24395,18576,51014,123325,5667,3572,34139,96344,61971,51899,69690,74004,148956,61607,3650,3616,11060,25861,23334,13156,2252,22095,6043,2918,30907,12505,12433,8152,33923,24604,8087,3448,25166,2326,8779,46977,5462,19027,157826,55869,55608,42091,132422,14283,19939
18659,24906,12502,25162,25772,18296,29028,17929,20076,27335,33620,32602,222865,32654,24954,23566,16517,17600,11482,12192,12729,599841,15828,24953,101821,36463,28198,65934,88196,11146,15098,80411,224605,80314,59218,29752,24626,24639,16637,50152,120237,5335,3680,32939,90841,60875,50697,67811,70069,148880,62891,3763,3651,10106,24852,21554,11814,1872,19835,5736,3022,29795,12139,13086,8108,34346,23661,7142,3049,21473,2061,8096,43830,4539,17239,155481,52745,53185,38321,140498,13065,19860
18687,26277,14428,26992,25938,18959,31971,19313,20446,29736,35863,34697,230061,39591,27474,26007,18430,21605,12825,12392,13613,597804,18878,27234,104799,37555,28845,69000,86360,11993,15227,84143,254597,82676,59327,31285,25349,25611,17883,49513,119181,6258,3483,34053,94901,58950,53163,66109,73226,141862,58268,3908,4894,10622,27331,22679,12082,2084,21831,6269,3134,31557,12997,13429,9279,35995,24201,7450,3501,22382,2243,8537,44547,4706,17658,149033,54657,51617,42962,130920,14402,21918
18718,23270,12199,23555,22378,16495,27317,17062,18022,26519,30395,29247,185950,41992,25507,23007,17150,20182,12415,11696,13610,475303,17414,22625,88075,33391,24001,58579,70412,9235,12948,64482,248041,68912,48592,25273,20780,20863,17167,45507,98854,5674,3375,30218,82445,47161,46334,56208,67794,114595,48741,3380,4123,10040,24272,19782,11324,2314,18675,5309,2529,27760,13458,12629,8227,29219,21001,7372,3470,21109,1899,8339,37945,4725,15513,120629,46733,45319,39445,102679,14258,20136
18748,26035,12933,26348,24569,17528,28900,18828,19920,27926,34502,32285,204060,45146,26587,24723,18999,18493,12010,12434,13582,544781,18178,24335,98693,39637,26395,66359,84973,10514,14211,74970,265227,82595,59801,29692,23336,22759,19330,49934,123122,6618,4109,34575,96259,55697,48413,63512,67638,123490,54417,4033,4474,10029,25740,23352,12678,2483,20248,5918,2744,31031,14574,12480,8318,33204,23445,8214,4278,23540,2563,9821,44676,5527,19889,139887,53632,53429,44681,116986,14046,21588
18779,24390,12441,24261,24191,16590,25618,17464,18028,26390,32730,28804,216291,37743,20981,21190,17298,14658,10468,10157,12003,592645,15477,23834,101267,35124,24168,60914,84317,10230,12635,75740,220021,78095,57333,29140,22677,22438,17011,44088,130630,5748,3831,34637,89758,53056,47042,61478,63206,125557,55173,3492,4512,8820,24771,20834,12346,2145,20215,4936,2317,28845,13058,12519,7680,31785,22152,8006,3160,20998,2383,8514,44195,5238,18276,147347,50466,52815,34942,112672,11748,19081
18809,24583,12504,24761,24218,17939,26075,18188,18338,27384,34320,29486,238378,37827,22541,23228,18030,16759,10653,11216,12176,646363,15941,24635,95472,36601,24919,57553,87868,10532,14237,79754,233130,77675,58606,29459,23513,22512,17948,44023,137496,5863,3791,35285,93593,57348,48794,65468,66169,131050,55204,3598,4861,9607,27932,21403,11671,1948,19591,4816,2343,29852,12823,11903,8985,34283,21026,7993,3336,24978,2613,8606,44409,5891,20798,148016,50771,50576,35922,109328,11479,19269
18840,28465,15394,28334,25757,20181,32708,21200,23012,31733,37306,34497,216271,44145,30481,28896,20141,23113,13332,14574,15675,640896,20603,31066,109352,45190,30010,69712,92290,13060,16142,87483,276313,82999,62446,33973,28668,26445,21383,52843,123267,6667,4175,39196,103279,59055,51499,69390,78404,133343,66879,4461,5351,10870,29846,23496,13431,2555,22907,6189,2913,32518,15776,13809,9711,35679,23853,9063,4366,30369,3115,9760,50426,6915,21833,152387,59299,53486,44318,127398,18002,22852
18871,28617,15271,29273,26193,19674,30622,21912,25572,32069,36983,36133,207898,47456,31294,27514,19668,23617,13609,14228,16885,653599,22160,29541,113634,45806,29701,73290,92433,12237,16517,84961,294369,82692,61559,32539,28420,25849,20547,53386,115929,7007,4273,38575,98534,59708,54004,67577,78921,129378,60734,4769,5363,10977,28144,23747,13647,2364,23840,6409,3092,31447,16650,16222,9460,35606,24405,9195,4538,29241,3326,10066,46818,6954,20691,148904,57818,51066,45937,121573,18864,23940
18901,28962,15552,29155,26766,20541,31476,22123,24691,31766,36899,37579,213030,48212,31472,28086,20892,22661,14043,14968,16610,600965,21413,28356,111619,44059,31376,71906,96629,12287,17212,93010,299925,84898,62011,33251,29513,25847,20375,54150,116328,7118,4536,38001,103544,62534,55089,68494,79897,126909,57752,5082,5721,11666,29490,23656,13795,2469,24667,6302,3129,31571,18612,15753,9151,36297,23891,9213,4228,27024,3288,10149,47228,6739,22096,148216,62589,52143,47115,120910,16633,23479
18932,31392,17144,33859,32088,23431,35742,25765,28463,36682,41285,41838,239535,52708,33735,32393,23444,26985,15596,16392,18863,707113,24025,32346,122161,49548,36712,77263,108557,15021,19864,107013,329586,92642,68336,38138,32333,28878,23518,64048,130498,8182,4796,44236,113802,65771,61645,76980,90731,132209,59574,6159,5766,13944,32565,27168,15543,3209,31039,7316,3398,36723,19894,17779,10655,39345,27172,10647,5304,33802,4283,13201,53752,8575,24654,156583,69652,55965,52593,126277,18045,26257
18962,34553,18696,36155,34131,24827,39553,28667,29633,39824,44217,43162,258605,57017,36076,35246,24771,26647,17380,18425,20087,706840,26906,35878,129481,53940,39974,81885,118237,15584,20970,111709,357757,103579,70835,40237,34668,31705,23963,66841,139533,8973,6168,47126,125140,77236,64885,81705,102716,146974,71213,5993,6217,13988,36899,27897,16469,3257,32228,7777,3657,39304,19758,17623,11240,43708,29986,11980,5869,35922,3943,13281,59248,8351,24445,171926,74896,64707,54324,139553,18759,27994
18993,31163,16751,31831,31201,21785,35363,24481,24912,34928,40227,39299,263109,54762,31650,33215,23295,23305,15469,16141,17386,718063,22830,30662,119795,47187,33103,78454,107279,13339,17570,95853,331230,92987,65356,36429,30547,29315,20963,60040,125449,7933,4965,38882,108723,69943,59851,74154,89725,139865,66892,5099,5889,12692,30589,26055,14438,2843,25463,6583,3443,34084,18365,17146,10476,39593,27515,9680,5407,29868,3297,11915,49884,7097,22972,159688,67717,59944,50420,130327,17079,24989
