Period,Kaluga Oblast,Kostroma Oblast,Kursk Oblast,Lipetsk Oblast,Oryol Oblast,Ryazan Oblast,Smolensk Oblast,Tambov Oblast,Tver Oblast,Tula Oblast,Yaroslavl Oblast,Saint Petersburg,Leningrad Oblast,Arkhangel'skaya Oblast',Vologda Oblast,Kaliningrad Oblast,Murmansk Oblast,Novgorod Oblast,Pskov Oblast,Republic of Karelia,Moscow,Komi Republic,Kirov Oblast,Nizhny Novgorod Oblast',Orenburg Oblast,Penza Oblast,Perm Krai,Republic of Bashkortostan,Mari El Republic,Republic of Mordovia,Republic of Tatarstan,Moscow Oblast,Samara Oblast,Saratov Oblast,Udmurt Republic,Ulyanovsk Oblast,Chuvash Republic,Astrakhan Oblast,Volgograd Oblast,Krasnodar Krai,Republic of Adygea,Republic of Kalmykia,Belgorod Oblast,Rostov Oblast,Altai Krai,Irkutsk Oblast,Kemerovo Oblast,Krasnoyarsk Krai,Novosibirsk Oblast,Omsk Oblast,Altai Republic,Tyva Republic,Republic of Khakassia,Bryansk Oblast,Tomsk District,Amur Oblast,Jewish Autonomous Oblast,Zabaykalsky Krai,Kamchatka Krai,Magadan District,Primorsky Krai,Republic of Buryatia,Sakha (Yakutia) Republic,Sakhalin District,Vladimir Oblast,Khabarovsk Krai,The Kabardino-Balkar Republic,Karachay-Cherkess Republic,Republic of Dagestan,Republic of Ingushetia,Republic of North Ossetia — Alania,Stavropol Krai,Chechen Republic,Kurgan Oblast,Sverdlovsk Oblast,Voronezh Oblast,Tyumen Oblast,Khanty-Mansi Autonomous Okrug — Yugra,Chelyabinsk Oblast,Yamalo-Nenets Autonomous Okrug,Ivanovo Oblast
17805,5.7e-5,0,5.9e-6,0,0,1.46e-5,0,1.61e-5,2.85e-5,8.2e-6,2.99e-6,6.31e-5,1.23e-5,6.7e-6,1.8e-6,5.6e-6,8.2e-6,3.9e-6,0,3.5e-6,0.00432,5.76e-5,1.8e-6,1.965e-5,0,7.5e-6,3.47e-6,5.32e-6,0,0,2.429e-5,8.58e-4,6.55e-6,4.59e-6,0,4.1e-6,8.1e-6,9.4e-6,3.05e-6,3.08e-6,0,0,1.4e-6,6.52e-6,4.907e-5,2.34e-5,2.867e-5,3.25e-5,7.06e-5,1.625e-5,0,1.79e-5,4.9e-6,1.9e-6,2.32e-5,4.48e-5,0,3.44e-5,0,0,9.92e-6,3.6e-6,1.47e-5,0.0020758,6.95e-5,4.74e-5,0,0,0,0,0,0,0,8.61e-5,1.383e-4,8.44e-6,1.04e-5,4.748e-5,8.62e-6,4e-6,9.5e-6
17836,9.67e-5,0,1.9e-6,5.6e-6,0,1.48e-5,7.5e-6,1.32e-5,9.44e-5,4.1e-6,1.056e-5,5.74e-5,3.97e-5,0,3.6e-6,0,0,0,2.03e-5,0,0.00458,3.54e-5,1.47e-5,2.346e-5,0,1.8e-6,1.854e-5,4.22e-6,4.5e-6,0,9.3e-6,9.48e-4,1.393e-5,1.82e-6,3.14e-6,8.1e-6,1.9e-6,0,5.08e-6,1.634e-5,1.07e-5,1.45e-5,2.78e-6,1.268e-5,0,4.06e-5,7.29e-6,1.42e-5,9.41e-5,9.85e-6,0,0,1e-5,0,9.1e-6,9.1e-6,0,1.47e-5,0,0,2.042e-5,0,4.9e-6,0.0012299,1.7e-5,4.27e-5,5.6e-6,0,1.9e-6,0,0,4.05e-6,0,6.4e-6,9.97e-5,2.532e-5,1.95e-5,1.189e-5,1.84e-6,0,2.64e-5
17866,5.26e-5,3.4e-6,0,3.5e-6,1.61e-5,5.4e-6,9.5e-6,1.46e-5,5.88e-5,7.9e-6,1.45e-5,5.52e-5,3.53e-5,6.5e-6,1.7e-6,8e-6,2.7e-6,0,0,6.5e-6,0.00635,0,3.6e-6,1.682e-5,1.078e-5,1.44e-5,1.303e-5,7.69e-6,0,0,2.35e-5,0.001238,3.421e-5,9.74e-6,0,1.77e-5,7.9e-6,5.9e-6,5.92e-6,5.54e-6,0,0,5.49e-6,9.92e-6,1.12e-6,2.3e-5,9.96e-6,3.26e-5,6.38e-5,3.69e-6,0,3.55e-5,0,3.5e-6,0,0,3e-5,1.13e-5,0,0,5.349e-5,2.93e-5,2.37e-5,8.653e-4,1.17e-5,5.82e-5,1.63e-5,0,0,0,4.9e-6,1.93e-6,0,0,8.64e-5,1.497e-5,1.03e-5,2.57e-6,6.07e-6,8.1e-6,2.08e-5
17897,3.75e-5,0,1.9e-6,1.8e-6,0,5.6e-6,7.5e-6,2.3e-5,1.46e-5,4.1e-6,7.59e-6,5.94e-5,3.34e-5,0,3.7e-6,0,8.7e-6,0,0,0,0.00614,1.01e-5,0,4.201e-5,4.17e-6,5.7e-6,3.97e-5,2.718e-5,4.8e-6,0,8.32e-6,0.001233,5.604e-5,4.124e-5,6.48e-6,6.2e-6,0,0,5.022e-5,2.098e-5,0,0,0,2.438e-5,1.14e-6,3.28e-5,5.49e-6,6.02e-5,6.1e-5,4.375e-5,0,8.94e-5,1.53e-5,3.7e-6,4.7e-6,3.25e-5,0,2.3e-5,0,0,2.944e-5,0,0,0.0020678,1.71e-5,2.195e-4,1.196e-4,1.66e-5,0,0,0,1.344e-5,8.61e-5,0,8.6700000000000007e-05,4.973e-5,4.89e-5,8.86e-6,3.249e-5,3.96e-5,2.69e-5
17928,1.171e-4,0,0,8.8e-6,5.2e-6,2.1e-5,2.86e-5,2.9e-5,1.02e-5,5.2e-6,2.127e-5,6.73e-5,5.26e-5,0,1.7e-6,0,2.7e-6,2.24e-5,0,0,0.00617,1.71e-5,9e-6,2.265e-5,9.17e-6,8.9e-6,1.196e-5,3.47e-6,0,0,6.52e-6,0.001332,2.61e-5,9.51e-6,0,1.9e-6,0,0,5.92e-6,3.7e-6,0,4.22e-5,1.36e-6,2.79e-5,1.11e-6,2.99e-5,2.7e-6,1.81e-5,4.18e-5,3.6e-6,0,0,0,3.5e-6,2.53e-5,4.4e-6,0,1.1e-5,0,0,2.239e-5,0,4.6e-6,0.0029586,1.16e-5,2.308e-4,0,0,1.9e-6,0,0,2.246e-5,3.74e-5,0,6.6e-5,1.311e-5,5.14e-5,2.308e-5,4.83e-6,9.34e-5,2.27e-5
17956,6.46e-5,0,0,0,8.7e-6,1.71e-5,5.2e-6,0,3.36e-5,1.4e-5,5.815e-5,5.93e-5,4.88e-5,0,5.5e-6,0,2.8e-6,0,1.27e-5,0,0.00525,1.5e-5,0,3.05e-5,4.25e-6,0,6.16e-6,6.1e-7,0,7.1e-6,1.84e-6,0.001044,7.62e-6,4.74e-6,0,1.69e-5,2.1e-6,9.35e-5,3.22e-6,2.165e-5,0,5.94e-5,0,1.813e-5,0,1.06e-5,1.016e-5,1.6e-5,1.246e-4,3.78e-6,1.49e-5,0,0,0,0,4.6e-6,0,8.5e-6,0,0,4.371e-5,3.7e-6,9.5e-6,0.0025708,2.38e-5,1.896e-4,5.7e-6,0,2e-6,0,0,0,7.9e-6,0,5.22e-5,4.53e-6,3.93e-5,1.58e-5,6.26e-6,0,7.3e-6
17987,7.34e-5,1.17e-5,0,1.43e-5,1.19e-5,1.22e-5,0,0,7.42e-5,4.5e-6,2.489e-5,6.36e-5,4.3e-5,0,0,1.14e-5,8.9e-6,0,0,0,0.00495,5.3e-6,2e-6,9.18e-6,0,8.3e-6,4.86e-6,5.2e-6,0,1.12e-5,9.31e-6,0.001049,3.026e-5,1e-6,1.55e-5,2.2e-6,0,1.64e-5,2.28e-6,1.18e-6,6.12e-5,0,0,1.495e-5,2.46e-6,3.61e-5,4.92e-6,2.6e-5,1.145e-4,1.074e-5,1.56e-5,0,5.3e-6,6e-6,0,0,0,0,6.97e-5,0,8.376e-5,0,2.02e-5,0.0010848,1.034e-4,6.21e-5,0,1.72e-5,0,0,0,0,0,0,7.09e-5,2.83e-6,3.39e-5,1.12e-5,4.73e-6,8.5e-6,1.83e-5
18017,6.59e-5,0,0,6.7e-6,3.3e-6,2.64e-5,0,2.52e-5,1.551e-4,1.48e-5,1.182e-5,6.83e-5,4.92e-5,0,0,2.61e-5,6.9e-6,0,4.8e-6,0,0.00453,0,0,1.176e-5,1.68e-6,1.58e-5,3.15e-6,1.231e-5,0,8.3e-6,9.5e-6,0.001006,1.096e-5,0,0,0,3.33e-5,0,1.112e-5,3.65e-6,4.539e-4,0,0,7.53e-6,5.46e-6,2.78e-5,6.63e-6,1.77e-5,1.221e-4,8.62e-6,0,0,0,6.7e-6,8.3e-6,2.38e-5,0,0,0,0,3.063e-5,1.77e-5,1.84e-5,0.001898,3.18e-5,1.525e-4,0,0,2.4e-6,0,0,1.045e-5,0,1.55e-5,6.27e-5,9.32e-6,2.15e-5,5.11e-6,8.95e-6,0,4.78e-5
18048,6.87e-5,0,2.1e-5,1.28e-5,6.5e-6,1.72e-5,2.8e-6,0,8.86e-5,8.1e-6,1.476e-5,5.83e-5,7.08e-5,0,6.5e-6,9.2e-6,7.3e-6,8.8e-6,0,4.3e-6,0.00381,6.5e-6,3.91e-5,2.721e-5,1.69e-6,4.4e-6,7.49e-6,1.311e-5,5.6e-6,0,7.38e-6,8.2e-4,1.247e-5,1.09e-6,1.87e-6,1e-5,7.6e-6,0,8.39e-6,2.21e-6,7.32e-5,0,0,1.048e-5,2.84e-6,1.55e-5,6.85e-6,3.17e-5,1.194e-4,4.7e-6,0,0,0,4.2e-6,1.23e-5,0,4.92e-4,1.06e-5,1.43e-5,0,1.7512e-4,0,5.74e-5,0.0022025,4.92e-5,7.7e-6,0,0,0,0,0,1.13e-6,0,0,9.43e-5,8.03e-6,1.6e-6,5.65e-6,7.77e-6,0,6.82e-5
18078,3.1e-5,0,2.15e-5,0,0,1.27e-5,8.7e-6,0,3.7e-5,6.5e-6,1.799e-5,3.36e-5,3.25e-5,0,0,6.2e-6,0,0,0,0,0.00302,0,0,8.96e-6,0,4.4e-6,2.984e-5,2.173e-5,0,0,1.911e-5,6.16e-4,2.526e-5,8.68e-6,3.66e-6,0,2.5e-6,7.5e-6,1.197e-5,4.73e-6,0,1.66e-5,1.69e-6,2.272e-5,1.4e-6,8.18e-5,4.5e-6,6.58e-5,8.26e-5,6.641e-5,0,0,0,2.1e-6,2.16e-5,0,0,0,0,0,9.159e-5,0,6.88e-5,0.0024414,3.05e-5,1.3e-5,0,0,2.4e-6,0,6.2e-6,6.94e-6,0,0,4.23e-5,4.049e-5,7.9e-6,0,1.769e-5,0,3.64e-5
18109,2.93e-5,0,0,4.1e-6,0,9.8e-6,2.7e-6,0,2.37e-5,6.1e-6,1.229e-5,2.09e-5,1.99e-5,5e-6,0,5.9e-6,3e-6,0,1.34e-5,0,0.00241,0,0,2.34e-6,0,0,9.78e-6,0,0,0,1.524e-5,4.83e-4,2.122e-5,3.907e-5,0,0,0,9.8e-6,2.791e-5,1.542e-5,3.08e-5,0,0,1.03e-5,0,2.3e-5,1.02e-6,2.67e-5,5.81e-5,1.181e-5,0,0,2.8e-5,4.1e-6,0,0,0,0,1.23e-5,0,1.1817e-4,0,5.4e-6,0.0037494,3.29e-5,0,1.89e-5,0,6.5e-6,0,0,2.18e-6,0,0,6.44e-5,8.2e-6,3.46e-5,1.209e-5,4.61e-6,9.1e-6,2.62e-5
18140,2.03e-5,3.4e-6,0,5.4e-6,0,1.7e-6,4.8e-6,7.4e-6,2.25e-5,3.9e-6,0,4.13e-5,2.04e-5,0,8.7e-6,5.2e-6,5.3e-6,0,7.8e-6,0,0.00249,0,1.6e-6,5.71e-6,1.33e-6,0,3.37e-6,6.66e-6,4.3e-6,0,5.45e-6,4.43e-4,7.92e-6,5.12e-6,5.86e-6,0,3.9e-6,0,2.007e-5,1.657e-5,4.64e-5,0,0,2.533e-5,1.1e-6,1.92e-5,0,3.02e-5,5.29e-5,5.112e-5,0,0,7.32e-5,0,2.3e-6,0,0,7.4e-6,0,0,5.42e-5,3.6e-6,2.65e-5,0.0042047,1.16e-5,1.9e-6,1.12e-5,0,0,0,0,3e-6,0,0,3.36e-5,1.475e-5,1e-5,2.058e-5,4.62e-6,2.61e-5,1.35e-5
18170,1.192e-4,0,0,1.8e-6,0,3.4e-6,0,0,6.8e-6,1.3e-6,0,4.65e-5,4.09e-5,2.1e-6,1.7e-6,8e-6,0,0,1.54e-5,3.5e-6,0.00276,2.5e-6,0,1.028e-5,1.29e-6,1.7e-6,1.7e-6,1.63e-6,8.7e-6,4.43e-5,1.525e-5,5.45e-4,1.378e-5,1.118e-5,2.98e-6,1.9e-6,0,2.03e-5,1.084e-5,5.63e-6,0,0,2.73e-6,1.058e-5,0,1.506e-4,8.87e-6,2.14e-5,3.58e-5,7.79e-6,0,0,0,8.9e-6,1.38e-5,4.1e-6,0,0,0,0,3.88e-5,7.2e-6,1.3e-5,0.0044921,4.9e-5,1.9e-6,0,4.1e-5,0,0,0,9.6e-7,0,0,4.12e-5,3.81e-6,3.05e-5,7.5e-6,2.422e-5,3.7e-6,8.9e-6
18201,4.39e-5,6.5e-6,1.7e-6,1.36e-5,0,1.15e-5,0,0,4.9e-6,2.5e-6,2.72e-6,4.12e-5,1.22e-5,0,0,5.1e-6,0,3.5e-6,2.24e-5,0,0.00274,0,1.7e-6,1.777e-5,1.22e-6,8.2e-6,8.29e-6,5.85e-6,0,8.7e-6,1.63e-5,5.18e-4,9.48e-6,7.7e-6,0,0,0,2.6e-6,5.57e-6,4.7e-6,0,0,0,1.334e-5,3.04e-6,2.021e-4,2.5e-6,1.57e-5,7.84e-5,8.75e-6,0,0,4.5e-6,0,0,5.38e-5,0,2.3e-6,0,0,3.059e-5,1.66e-5,1.2e-5,0.0040574,7.36e-5,3.6e-6,0,1.34e-5,1.7e-6,0,0,0,3.19e-5,9e-6,3.48e-5,4.46e-6,1.88e-5,7.18e-6,9.26e-6,7.1e-6,0
18231,3.93e-5,0,0,6.6e-6,0,1.28e-5,0,0,4.7e-6,1.65e-5,1.33e-6,1.134e-4,5.7e-6,0,1e-5,0,0,0,0,0,0.00341,0,0,1.2e-5,2.38e-6,1.5e-6,1.399e-5,6.26e-6,0,0,1.119e-5,6.7e-4,1.99e-5,8.32e-6,0,5.2e-6,1.7e-6,0,2.72e-6,9.3e-6,0,0,1.27e-6,9.24e-6,0,1.393e-4,8.1e-7,1e-5,7.47e-5,8.68e-6,1.2e-5,0,0,3.2e-6,0,0,0,2.3e-6,2.64e-5,0,1.171e-5,6.5e-6,7.5e-6,0.0042191,1.87e-5,0,1.43e-5,0,0,0,0,1.74e-6,6.1e-6,0,3.76e-5,3.69e-6,2.51e-5,5.8e-6,7.756e-5,2.12e-5,8.5e-6
18262,2.67e-5,0,5.4e-6,3.4e-6,5.1e-6,8.2e-6,0,0,8.81e-5,3.8e-6,1.39e-6,3.96e-5,1.86e-5,0,5.1e-6,0,0,3.5e-6,0,0,0.0033,7.4e-6,1.7e-6,6.24e-6,1.19e-6,4.8e-6,1.686e-5,1.034e-5,2.43e-5,0,4.99e-6,6.34e-4,2.293e-5,4.17e-6,1.45e-6,1.93e-5,0,0,7.51e-6,2.32e-6,0,0,0,9.61e-6,2.05e-6,1.004e-4,9.14e-6,2.37e-5,5.04e-5,1.574e-5,0,0,0,0,0,7.6e-6,0,6.8e-6,0,0,2.024e-5,0,1.53e-5,0.0030542,1.66e-5,5.6e-6,0,0,0,0,0,1.83e-6,0,0,3.69e-5,3.03e-6,2.98e-5,2.005e-5,8.32e-6,2.03e-5,2.44e-5
18293,2.11e-5,0,1.7e-6,1.5e-6,0,1.34e-5,4.3e-6,0,4.74e-5,3.56e-5,0,2.77e-5,3.53e-5,1.9e-6,7.8e-6,0,4.5e-6,0,3.3e-6,0,0.0031,0,0,1.003e-5,0,0,4.65e-6,3.03e-6,3.7e-6,2.7e-6,2.07e-6,5.34e-4,8.76e-6,1.56e-6,0,3.3e-6,0,5.1e-6,3.54e-6,7.58e-6,0,0,0,3.99e-6,9.2e-7,2.691e-4,2.98e-6,1.27e-5,4.3e-5,5.16e-6,0,0,0,0,0,3.78e-5,2.2e-5,1.04e-5,0,0,1.234e-5,0,1.81e-5,0.0027503,1.95e-5,1.21e-5,4.5e-6,0,1.6e-6,0,0,1.67e-6,0,0,2.79e-5,6.46e-6,9.6e-6,6.5e-6,2.1e-6,9.6e-6,9.9e-6
18322,3.21e-5,0,1.3e-6,0,0,1.81e-5,8.1e-6,1.6e-6,1.86e-5,5.7e-6,1e-6,2.1e-5,1.67e-5,1.4e-6,1.55e-5,3.8e-6,0,1.83e-5,0,0,0.00192,0,0,1.865e-5,1.68e-6,0,2.91e-6,3.33e-6,0,4e-6,2.66e-6,2.9e-4,1.73e-6,0,0,5.3e-6,1.2e-6,0,3.37e-6,3.62e-6,0,0,0,7.06e-6,3.96e-6,5.23e-5,6.1e-7,1.83e-5,3.33e-5,3.28e-6,0,0,6.6e-6,1.2e-6,0,2.8e-6,0,1.6e-6,3.23e-5,0,5.07e-6,0,8.1e-6,0.0011045,2.6e-6,1.3e-6,1.29e-5,0,0,0,3.6e-6,3.97e-6,9.1e-6,0,2.6e-5,2.94e-6,8.8e-6,8.37e-6,1.66e-6,1.02e-5,1.29e-5
