Period,Kaluga Oblast,Kostroma Oblast,Kursk Oblast,Lipetsk Oblast,Oryol Oblast,Ryazan Oblast,Smolensk Oblast,Tambov Oblast,Tver Oblast,Tula Oblast,Yaroslavl Oblast,Saint Petersburg,Leningrad Oblast,Arkhangel'skaya Oblast',Vologda Oblast,Kaliningrad Oblast,Murmansk Oblast,Novgorod Oblast,Pskov Oblast,Republic of Karelia,Moscow,Komi Republic,Kirov Oblast,Nizhny Novgorod Oblast',Orenburg Oblast,Penza Oblast,Perm Krai,Republic of Bashkortostan,Mari El Republic,Republic of Mordovia,Republic of Tatarstan,Moscow Oblast,Samara Oblast,Saratov Oblast,Udmurt Republic,Ulyanovsk Oblast,Chuvash Republic,Astrakhan Oblast,Volgograd Oblast,Krasnodar Krai,Republic of Adygea,Republic of Kalmykia,Belgorod Oblast,Rostov Oblast,Altai Krai,Irkutsk Oblast,Kemerovo Oblast,Krasnoyarsk Krai,Novosibirsk Oblast,Omsk Oblast,Altai Republic,Tyva Republic,Republic of Khakassia,Bryansk Oblast,Tomsk District,Amur Oblast,Jewish Autonomous Oblast,Zabaykalsky Krai,Kamchatka Krai,Magadan District,Primorsky Krai,Republic of Buryatia,Sakha (Yakutia) Republic,Sakhalin District,Vladimir Oblast,Khabarovsk Krai,The Kabardino-Balkar Republic,Karachay-Cherkess Republic,Republic of Dagestan,Republic of Ingushetia,Republic of North Ossetia — Alania,Stavropol Krai,Chechen Republic,Kurgan Oblast,Sverdlovsk Oblast,Voronezh Oblast,Tyumen Oblast,Khanty-Mansi Autonomous Okrug — Yugra,Chelyabinsk Oblast,Yamalo-Nenets Autonomous Okrug,Ivanovo Oblast
17805,0.0019,0.0023,0.0019,0.0018,0.0018,0.0021,0.0018,0.0017,0.0023,0.0021,0.0023,0.003,0.0026,0.0022,0.0021,0.0024,0.0028,0.0041,0.0019,0.0024,0.003,0.0026,0.0024,0.0027,0.0025,0.0017,0.0028,0.0024,0.0019,0.0021,0.0021,0.0028,0.0025,0.0021,0.003,0.0028,0.0028,0.0016,0.002,0.0023,0.0031,0.00184,0.0025,0.0021,0.0027,0.0022,0.0029,0.0035,0.0023,0.0027,0.00215,0.00165,0.0021,0.002,0.0018,0.0026,0.00229,0.00204,0.0031,0.0023,0.0024,0.00179,0.002,0.00195,0.0022,0.0027,0.0019,0.00174,9.1e-4,0.00127,0.00144,0.0022,0.0018600000000000001,0.00168,0.0024,0.0036,0.0021,0.0025,0.0028,0.0027,0.002
17836,0.0016,0.0019,0.0016,0.0016,0.0017,0.0017,0.0015,0.0011,0.002,0.0019,0.0018,0.0023,0.002,0.0017,0.0016,0.0026,0.0023,0.0031,0.0014,0.0015,0.0023,0.0026,0.0017,0.0024,0.0021,0.0014,0.0023,0.0019,0.0022,0.0016,0.0017,0.0021,0.002,0.0016,0.0026,0.0017,0.0024,0.0018,0.0018,0.0019,0.0026,0.00191,0.0022,0.0019,0.0018,0.0019,0.0022,0.0025,0.0018,0.002,0.00178,0.00149,0.0016,0.0012,0.0015,0.0019,0.00276,0.0018,0.0023,0.0017,0.0017,0.00124,0.0016,0.00161,0.0017,0.0025,0.00155,0.00174,8.2e-4,7.8e-4,0.00157,0.0018,0.00128,0.00122,0.0019,0.003,0.0018,0.0023,0.003,0.0022,0.0015
17866,0.0023,0.0025,0.0022,0.0017,0.0023,0.002,0.0017,0.0015,0.0025,0.0018,0.0025,0.003,0.0023,0.0018,0.0021,0.0029,0.0027,0.0038,0.0018,0.0019,0.003,0.0025,0.0023,0.003,0.0026,0.0022,0.0027,0.0024,0.0022,0.002,0.0023,0.0028,0.0026,0.0018,0.0031,0.0023,0.003,0.0019,0.002,0.0025,0.0028,0.00142,0.0023,0.0025,0.0025,0.0022,0.0027,0.0035,0.0026,0.0023,0.00193,0.00154,0.0023,0.0016,0.0018,0.002,0.00244,0.00223,0.0038,0.0021,0.0024,0.00175,0.0023,0.00226,0.002,0.0033,0.00228,0.00172,9.4e-4,8.3e-4,0.00188,0.0023,0.0014,0.00159,0.0025,0.0037,0.0025,0.0029,0.0027,0.0037,0.0021
17897,0.0026,0.0023,0.0021,0.0018,0.0019,0.0022,0.0019,0.0017,0.0026,0.002,0.0028,0.003,0.0023,0.002,0.0017,0.0028,0.0032,0.0039,0.002,0.0019,0.003,0.0028,0.0023,0.003,0.0028,0.002,0.0029,0.0024,0.0022,0.0017,0.0022,0.0029,0.0026,0.0017,0.0031,0.0024,0.0033,0.0021,0.0019,0.0024,0.0028,0.00194,0.0023,0.0024,0.0024,0.0022,0.0026,0.003,0.0025,0.0021,0.00188,0.00161,0.0025,0.0017,0.0017,0.0023,0.00326,0.00211,0.0033,0.0027,0.0023,0.00161,0.0018,0.0026,0.0021,0.0032,0.00254,0.00167,8.5e-4,7.4e-4,0.00184,0.0023,0.00123,0.00137,0.0024,0.0034,0.0022,0.0028,0.0028,0.0031,0.002
17928,0.0029,0.0023,0.002,0.0018,0.0019,0.0021,0.0018,0.0016,0.0024,0.0018,0.0023,0.0028,0.0022,0.0018,0.0018,0.0024,0.0026,0.0035,0.0016,0.0019,0.0028,0.0019,0.002,0.0028,0.0027,0.0022,0.0024,0.0024,0.0021,0.0018,0.0023,0.0026,0.0024,0.0016,0.0029,0.0023,0.0025,0.0018,0.0021,0.0023,0.003,0.00116,0.002,0.0022,0.0024,0.0022,0.0026,0.0029,0.0025,0.0021,0.00231,0.00159,0.0021,0.0018,0.0018,0.0022,0.00274,0.00208,0.0022,0.0017,0.0023,0.00136,0.0016,0.00193,0.0019,0.0028,0.00211,0.00144,8.8e-4,9e-4,0.00158,0.0022,9.7e-4,0.00119,0.0023,0.0031,0.002,0.0026,0.0024,0.0034,0.0019
17956,0.0028,0.0022,0.0019,0.0018,0.0015,0.0017,0.0016,0.0014,0.0023,0.0019,0.0023,0.0027,0.0021,0.0021,0.0021,0.0021,0.0018,0.0029,0.0015,0.0017,0.0026,0.0019,0.0021,0.0026,0.0026,0.0018,0.0025,0.0021,0.0018,0.0014,0.0021,0.0024,0.0022,0.0018,0.003,0.0023,0.0021,0.0016,0.0018,0.0021,0.0025,0.00093000000000000005,0.002,0.0019,0.0023,0.0021,0.0026,0.0031,0.0023,0.0021,0.00161,0.00218,0.002,0.0016,0.0015,0.0019,0.0025,0.00195,0.0026,0.0018,0.0023,0.00184,0.0017,0.00169,0.0018,0.0027,0.00145,0.00154,7.9e-4,6.1e-4,0.00171,0.002,0.00108,0.00146,0.0023,0.0031,0.0019,0.0024,0.0025,0.0043,0.0022
17987,0.0022,0.0019,0.0016,0.0017,0.0018,0.0016,0.0017,0.0014,0.002,0.0019,0.0019,0.0025,0.0018,0.0022,0.0018,0.0023,0.0021,0.003,0.0016,0.0018,0.0026,0.0019,0.0018,0.0023,0.0026,0.0016,0.0021,0.002,0.0016,0.0019,0.0019,0.0025,0.002,0.0016,0.0024,0.0025,0.0023,0.0019,0.0018,0.002,0.0021,0.00132,0.0018,0.0021,0.002,0.0019,0.0024,0.0024,0.002,0.0019,0.00153,0.00187,0.0016,0.0014,0.0014,0.0016,0.00299,0.00166,0.0028,0.002,0.002,0.00105,0.0015,0.00163,0.0017,0.0024,0.00235,0.00132,7.5e-4,0.00103,0.00128,0.002,0.00126,0.0011,0.0021,0.0029,0.0017,0.0024,0.0023,0.0031,0.0019
18017,0.0023,0.0028,0.0019,0.0018,0.0019,0.0018,0.0016,0.0021,0.0026,0.0021,0.002,0.0027,0.0019,0.0018,0.0019,0.0027,0.0025,0.0034,0.0018,0.0017,0.0025,0.0021,0.0017,0.0025,0.0022,0.0017,0.0025,0.0021,0.0016,0.0019,0.0022,0.0025,0.0022,0.0018,0.0025,0.0023,0.0024,0.0019,0.0018,0.0021,0.0023,0.00148,0.0021,0.0023,0.0024,0.0021,0.0024,0.0032,0.0021,0.0021,0.00145,0.00253,0.0016,0.0016,0.0017,0.0019,0.00313,0.00195,0.0029,0.0032,0.0023,0.00143,0.0015,9.9e-4,0.0021,0.0026,0.00183,0.00167,8.1e-4,0.00109,0.00183,0.0023,8.7e-4,0.0013,0.0023,0.0029,0.002,0.0027,0.0025,0.0038,0.002
18048,0.0023,0.0021,0.0018,0.0017,0.0018,0.0022,0.0017,0.002,0.0028,0.0017,0.0021,0.0027,0.0023,0.0018,0.0018,0.0026,0.0023,0.0028,0.0017,0.0015,0.0025,0.0021,0.0016,0.0026,0.0025,0.0016,0.0025,0.0023,0.002,0.0018,0.0022,0.0027,0.0023,0.0017,0.0028,0.0026,0.0026,0.0018,0.0017,0.0021,0.0032,0.00141,0.0021,0.0023,0.0023,0.0018,0.0027,0.003,0.002,0.0021,0.00147,0.00114,0.0018,0.0015,0.0019,0.002,0.00281,0.00209,0.0029,0.0031,0.0021,0.00153,0.0018,0.00141,0.0021,0.0024,0.00165,0.00139,7.5e-4,0.00114,0.00118,0.0023,0.00101,0.00152,0.0024,0.0033,0.0024,0.0028,0.0023,0.0034,0.002
18078,0.0021,0.002,0.0017,0.0017,0.0018,0.0018,0.0014,0.0012,0.0029,0.0017,0.002,0.0028,0.0019,0.0019,0.0017,0.0026,0.0026,0.003,0.0019,0.0019,0.0027,0.0022,0.0017,0.0025,0.0026,0.0014,0.002,0.002,0.0016,0.0017,0.0018,0.0027,0.0021,0.0017,0.0025,0.0021,0.0024,0.0019,0.0016,0.0021,0.0028,0.00115,0.002,0.002,0.002,0.0018,0.0024,0.0029,0.0022,0.0018,0.00149,0.00177,0.0021,0.0017,0.0014,0.002,0.00207,0.00187,0.0027,0.0028,0.0025,0.00127,0.0018,0.00113,0.002,0.0026,0.00136,0.00125,7.1e-4,0.00166,0.00146,0.0022,7.5e-4,0.00168,0.0022,0.003,0.0019,0.0026,0.0021,0.0029,0.0019
18109,0.0023,0.0016,0.0019,0.0021,0.002,0.002,0.0017,0.0012,0.0023,0.0017,0.0022,0.0029,0.0022,0.002,0.0018,0.0024,0.0027,0.0036,0.0018,0.002,0.0031,0.0018,0.002,0.0025,0.0025,0.0017,0.0023,0.0024,0.0017,0.0018,0.0021,0.0029,0.0023,0.0017,0.0028,0.0022,0.0022,0.0018,0.0015,0.0023,0.0029,0.00198,0.0023,0.002,0.0022,0.002,0.0029,0.0031,0.0022,0.002,0.00146,0.00155,0.0022,0.0014,0.0015,0.0018,0.0019,0.00207,0.003,0.0025,0.0021,0.00137,0.0017,0.00155,0.002,0.0027,0.00131,0.00143,9.9e-4,0.00132,0.00109,0.0021,9.7e-4,0.00167,0.0022,0.0031,0.002,0.0028,0.0025,0.0029,0.0022
18140,0.0024,0.0023,0.002,0.0022,0.0018,0.0021,0.0018,0.0016,0.0025,0.0021,0.0023,0.0031,0.0027,0.0022,0.002,0.0023,0.0028,0.0034,0.0017,0.0021,0.0031,0.0022,0.0024,0.0027,0.003,0.0016,0.0023,0.0024,0.0019,0.0021,0.0023,0.0031,0.0025,0.0018,0.0029,0.0023,0.0024,0.0023,0.0019,0.0023,0.0028,0.00139,0.0022,0.002,0.0022,0.0022,0.0035,0.0029,0.0026,0.0022,0.00166,0.00198,0.0023,0.0017,0.0018,0.0021,0.0023,0.00196,0.003,0.0027,0.0022,0.0017,0.0019,0.00165,0.0021,0.0031,0.00115,0.00165,8.2e-4,0.00104,0.00156,0.0022,7.8e-4,0.00169,0.0026,0.0031,0.0023,0.0028,0.0026,0.0028,0.0022
18170,0.0027,0.0023,0.0018,0.0021,0.002,0.0019,0.0021,0.0018,0.0025,0.0015,0.0019,0.0027,0.0025,0.002,0.0021,0.0025,0.0027,0.0031,0.002,0.0023,0.003,0.002,0.0025,0.0026,0.0025,0.0019,0.0023,0.0023,0.0015,0.0018,0.0024,0.0028,0.0023,0.0017,0.0025,0.002,0.0025,0.0015,0.0019,0.0024,0.0028,0.00127,0.002,0.002,0.0024,0.002,0.0034,0.0029,0.0022,0.0021,0.00215,0.00249,0.0018,0.002,0.0015,0.0021,0.00179,0.00181,0.0037,0.0024,0.0022,0.00145,0.002,0.00215,0.002,0.0032,0.00129,0.00148,8.8e-4,0.00108,0.00135,0.0019,8e-4,0.00193,0.0023,0.0029,0.0022,0.0026,0.0024,0.0025,0.002
18201,0.002,0.0015,0.0014,0.0019,0.0013,0.0015,0.0014,0.0016,0.0018,0.0018,0.002,0.0025,0.0023,0.0019,0.0018,0.002,0.0024,0.0025,0.0015,0.0018,0.003,0.0017,0.0019,0.0021,0.0021,0.0014,0.002,0.0019,0.0018,0.0029,0.0019,0.0022,0.002,0.0015,0.0025,0.002,0.0022,0.0019,0.0017,0.0022,0.0022,0.0013,0.002,0.0018,0.0023,0.0018,0.003,0.0025,0.002,0.0018,0.00214,0.00337,0.0014,0.0015,0.0015,0.0021,0.00151,0.0016,0.0026,0.0028,0.0023,0.00136,0.0013,0.00171,0.0017,0.0027,0.00151,0.00183,7.1e-4,0.00176,0.00125,0.0018,8.8e-4,0.00158,0.002,0.0026,0.0019,0.002,0.0021,0.0024,0.002
18231,0.0024,0.0019,0.0019,0.0021,0.0022,0.0022,0.0018,0.0021,0.0022,0.0022,0.0025,0.0032,0.0027,0.0021,0.0023,0.0029,0.0026,0.0032,0.0022,0.0023,0.0031,0.002,0.0023,0.0027,0.0027,0.0021,0.0025,0.0025,0.0022,0.0021,0.0022,0.0032,0.0026,0.0018,0.0028,0.0023,0.0029,0.0024,0.0019,0.0026,0.0028,0.00132,0.0024,0.0023,0.0024,0.0021,0.0037,0.0028,0.0023,0.0024,0.00328,0.00274,0.0023,0.0018,0.0017,0.0027,0.00241,0.0018600000000000001,0.0033,0.0027,0.0032,0.00159,0.0018,0.00216,0.0022,0.0035,0.00247,0.00134,8.6e-4,0.00141,0.00135,0.0024,0.0014,0.00219,0.0025,0.0033,0.0027,0.0026,0.0026,0.0033,0.0025
18262,0.0023,0.002,0.0017,0.002,0.002,0.002,0.0016,0.002,0.0021,0.0018,0.0022,0.0031,0.0026,0.0017,0.0024,0.0025,0.0027,0.0034,0.0023,0.0024,0.003,0.0022,0.002,0.0026,0.0027,0.0018,0.0025,0.0025,0.0027,0.002,0.0021,0.003,0.0025,0.0019,0.003,0.0023,0.0029,0.0023,0.0018,0.0023,0.0025,0.00135,0.0022,0.0024,0.0023,0.0023,0.0035,0.0026,0.0024,0.0024,0.00208,0.00221,0.0022,0.0018,0.0018,0.0026,0.00249,0.00248,0.0029,0.002,0.003,0.00169,0.0022,0.00188,0.0021,0.0029,0.00241,0.00183,8.8e-4,0.00123,0.00136,0.0025,0.00121,0.00198,0.0027,0.0035,0.0023,0.0026,0.0028,0.003,0.0024
18293,0.0018,0.0018,0.0015,0.0017,0.0017,0.0016,0.0014,0.0016,0.0018,0.0014,0.0022,0.0028,0.0022,0.0018,0.002,0.0024,0.0022,0.0024,0.0017,0.0019,0.0026,0.0019,0.002,0.0024,0.0024,0.0018,0.0023,0.0023,0.0024,0.0022,0.0021,0.0025,0.0021,0.0016,0.0028,0.0022,0.0024,0.0019,0.0017,0.002,0.0029,0.00129,0.0023,0.0019,0.0021,0.0019,0.0031,0.0026,0.0022,0.0019,0.00203,0.00205,0.0021,0.0015,0.0016,0.0024,0.00194,0.00191,0.0024,0.003,0.0024,0.00138,0.0016,0.0014,0.0017,0.0029,0.00144,0.00109,7.8e-4,0.00107,0.00116,0.0019,0.00173,0.00161,0.0025,0.0027,0.0021,0.0025,0.0026,0.0026,0.002
18322,0.0025,0.0025,0.0021,0.0025,0.0021,0.0022,0.0023,0.0022,0.0022,0.0021,0.0025,0.0032,0.0025,0.0022,0.0018,0.0028,0.0029,0.0024,0.0027,0.0021,0.0023,0.0022,0.002,0.0028,0.0029,0.0023,0.0028,0.003,0.0023,0.0025,0.0028,0.0024,0.0026,0.0023,0.0031,0.003,0.0028,0.0024,0.0023,0.0028,0.0027,0.00211,0.0024,0.0025,0.0026,0.0025,0.0032,0.0025,0.0026,0.0023,0.0027,0.00294,0.0028,0.0025,0.0024,0.0023,0.00235,0.00226,0.002,0.0028,0.0027,0.00219,0.0021,0.00232,0.0024,0.0033,0.00284,0.0018,0.00178,0.00187,0.00166,0.0024,0.00161,0.00267,0.0028,0.0026,0.0024,0.0028,0.0034,0.0026,0.0027
18353,0.0024,0.0025,0.0021,0.0026,0.0019,0.0023,0.0024,0.0022,0.0028,0.0019,0.0023,0.0029,0.0022,0.0027,0.0022,0.0027,0.0027,0.0025,0.0027,0.0021,0.0027,0.0027,0.0027,0.0027,0.0033,0.0022,0.0026,0.0028,0.0025,0.0025,0.0029,0.0026,0.0026,0.0025,0.0029,0.0028,0.0033,0.0029,0.0021,0.0028,0.0038,0.00162,0.003,0.0024,0.0028,0.0026,0.0039,0.0027,0.0026,0.0027,0.00262,0.00352,0.003,0.0023,0.0021,0.0025,0.00271,0.00229,0.0024,0.0025,0.0029,0.0022,0.0027,0.00253,0.0022,0.0033,0.00198,0.00161,0.00149,0.00172,0.00142,0.0026,0.0017,0.00287,0.0028,0.0028,0.0025,0.0031,0.003,0.0029,0.0027
18383,0.0026,0.0031,0.0022,0.0024,0.0026,0.0021,0.0023,0.002,0.0026,0.0023,0.0026,0.0031,0.0026,0.0022,0.0024,0.0031,0.0028,0.0025,0.0025,0.0024,0.0031,0.0022,0.0026,0.003,0.0037,0.0024,0.0029,0.0028,0.0034,0.003,0.0028,0.0032,0.0026,0.0024,0.0043,0.0032,0.0031,0.0026,0.0027,0.0026,0.0032,0.00279,0.0027,0.0027,0.0027,0.0026,0.0034,0.0027,0.0024,0.0024,0.00336,0.00322,0.0026,0.0025,0.0023,0.0024,0.00195,0.00256,0.0021,0.0019,0.0028,0.00189,0.0023,0.00203,0.0023,0.003,0.00286,0.00246,0.00201,0.0027,0.00205,0.003,0.00352,0.00203,0.0027,0.0034,0.0023,0.0032,0.0029,0.0024,0.0026
