Period,Kaluga Oblast,Kostroma Oblast,Kursk Oblast,Lipetsk Oblast,Oryol Oblast,Ryazan Oblast,Smolensk Oblast,Tambov Oblast,Tver Oblast,Tula Oblast,Yaroslavl Oblast,Saint Petersburg,Leningrad Oblast,Arkhangel'skaya Oblast',Vologda Oblast,Kaliningrad Oblast,Murmansk Oblast,Novgorod Oblast,Pskov Oblast,Republic of Karelia,Moscow,Komi Republic,Kirov Oblast,Nizhny Novgorod Oblast',Orenburg Oblast,Penza Oblast,Perm Krai,Republic of Bashkortostan,Mari El Republic,Republic of Mordovia,Republic of Tatarstan,Moscow Oblast,Samara Oblast,Saratov Oblast,Udmurt Republic,Ulyanovsk Oblast,Chuvash Republic,Astrakhan Oblast,Volgograd Oblast,Krasnodar Krai,Republic of Adygea,Republic of Kalmykia,Belgorod Oblast,Rostov Oblast,Altai Krai,Irkutsk Oblast,Kemerovo Oblast,Krasnoyarsk Krai,Novosibirsk Oblast,Omsk Oblast,Altai Republic,Tyva Republic,Republic of Khakassia,Bryansk Oblast,Tomsk District,Amur Oblast,Jewish Autonomous Oblast,Zabaykalsky Krai,Kamchatka Krai,Magadan District,Primorsky Krai,Republic of Buryatia,Sakha (Yakutia) Republic,Sakhalin District,Vladimir Oblast,Khabarovsk Krai,The Kabardino-Balkar Republic,Karachay-Cherkess Republic,Republic of Dagestan,Republic of Ingushetia,Republic of North Ossetia — Alania,Stavropol Krai,Chechen Republic,Kurgan Oblast,Sverdlovsk Oblast,Voronezh Oblast,Tyumen Oblast,Khanty-Mansi Autonomous Okrug — Yugra,Chelyabinsk Oblast,Yamalo-Nenets Autonomous Okrug,Ivanovo Oblast
17805,0.03,0.033,0.032,0.033,0.033,0.033,0.032,0.032,0.032,0.031,0.038,0.033,0.032,0.056,0.03,0.033,0.04,0.032,0.034,0.035,0.034,0.034,0.033,0.032,0.034,0.032,0.058,0.036,0.034,0.032,0.03,0.031,0.039,0.033,0.032,0.035,0.031,0.041,0.033,0.03,0.036,0.039,0.03,0.032,0.066,0.034,0.052,0.037,0.071,0.077,0.038,0.055,0.037,0.031,0.043,0.041,0.038,0.039,0.04,0.051,0.033,0.037,0.039,0.038,0.036,0.034,0.031,0.033,0.034,0.031,0.03,0.03,0.026,0.049,0.042,0.03,0.068,0.042,0.076,0.039,0.032
17836,0.031,0.032,0.033,0.033,0.034,0.034,0.031,0.034,0.034,0.032,0.037,0.033,0.033,0.052,0.031,0.034,0.042,0.033,0.035,0.037,0.034,0.035,0.034,0.032,0.033,0.033,0.051,0.035,0.035,0.033,0.032,0.032,0.038,0.035,0.033,0.033,0.033,0.043,0.034,0.032,0.038,0.035,0.036,0.034,0.058,0.033,0.046,0.034,0.06,0.064,0.038,0.049,0.036,0.033,0.039,0.04,0.04,0.039,0.043,0.053,0.035,0.033,0.041,0.044,0.035,0.034,0.035,0.042,0.038,0.031,0.034,0.032,0.028,0.045,0.04,0.03,0.057,0.04,0.064,0.042,0.032
17866,0.036,0.037,0.041,0.037,0.039,0.039,0.036,0.041,0.038,0.038,0.043,0.038,0.036,0.064,0.037,0.038,0.043,0.039,0.039,0.039,0.039,0.042,0.037,0.037,0.039,0.038,0.064,0.041,0.04,0.039,0.036,0.035,0.044,0.038,0.037,0.039,0.036,0.05,0.038,0.036,0.043,0.046,0.036,0.039,0.077,0.04,0.059,0.041,0.078,0.088,0.045,0.059,0.044,0.035,0.048,0.043,0.047,0.048,0.046,0.059,0.038,0.039,0.044,0.042,0.038,0.039,0.041,0.047,0.043,0.033,0.044,0.038,0.037,0.055,0.046,0.035,0.077,0.046,0.08,0.047,0.037
17897,0.036,0.038,0.037,0.036,0.038,0.039,0.036,0.04,0.039,0.037,0.042,0.037,0.037,0.058,0.038,0.038,0.042,0.038,0.038,0.04,0.04,0.037,0.038,0.037,0.038,0.039,0.06,0.04,0.038,0.037,0.036,0.036,0.042,0.037,0.035,0.038,0.037,0.047,0.038,0.034,0.041,0.04,0.035,0.038,0.064,0.039,0.054,0.039,0.067,0.074,0.041,0.046,0.038,0.035,0.043,0.043,0.048,0.044,0.044,0.056,0.038,0.034,0.044,0.042,0.039,0.038,0.036,0.043,0.045,0.032,0.038,0.037,0.033,0.052,0.043,0.035,0.067,0.044,0.068,0.043,0.036
17928,0.032,0.034,0.033,0.03,0.035,0.034,0.031,0.034,0.034,0.032,0.036,0.034,0.034,0.052,0.032,0.033,0.038,0.034,0.033,0.035,0.035,0.033,0.034,0.033,0.034,0.034,0.054,0.037,0.033,0.034,0.035,0.032,0.038,0.034,0.031,0.033,0.036,0.041,0.035,0.031,0.036,0.034,0.031,0.034,0.059,0.034,0.048,0.036,0.064,0.07,0.039,0.043,0.037,0.032,0.04,0.036,0.037,0.037,0.039,0.046,0.034,0.032,0.037,0.04,0.034,0.034,0.03,0.039,0.042,0.026,0.032,0.032,0.024,0.047,0.04,0.03,0.063,0.042,0.066,0.041,0.032
17956,0.032,0.032,0.032,0.029,0.031,0.034,0.03,0.033,0.033,0.034,0.036,0.032,0.032,0.048,0.03,0.034,0.037,0.033,0.033,0.036,0.034,0.033,0.033,0.032,0.033,0.032,0.05,0.038,0.034,0.031,0.032,0.032,0.036,0.033,0.032,0.032,0.033,0.039,0.034,0.03,0.034,0.034,0.03,0.033,0.055,0.034,0.046,0.034,0.059,0.064,0.034,0.043,0.037,0.031,0.04,0.033,0.035,0.036,0.041,0.046,0.034,0.032,0.039,0.04,0.033,0.034,0.028,0.035,0.033,0.029,0.031,0.031,0.023,0.048,0.039,0.03,0.06,0.041,0.062,0.039,0.033
17987,0.028,0.029,0.028,0.027,0.03,0.03,0.027,0.029,0.029,0.029,0.032,0.03,0.028,0.042,0.029,0.03,0.036,0.029,0.03,0.032,0.032,0.031,0.029,0.029,0.031,0.029,0.043,0.033,0.029,0.027,0.029,0.029,0.033,0.031,0.028,0.029,0.03,0.038,0.03,0.028,0.032,0.03,0.027,0.031,0.05,0.031,0.043,0.033,0.052,0.055,0.035,0.04,0.032,0.028,0.037,0.031,0.032,0.035,0.037,0.042,0.031,0.03,0.036,0.036,0.03,0.03,0.028,0.036,0.031,0.026,0.031,0.029,0.023,0.04,0.037,0.027,0.05,0.04,0.055,0.039,0.03
18017,0.033,0.032,0.034,0.032,0.037,0.035,0.031,0.036,0.035,0.033,0.035,0.032,0.031,0.046,0.032,0.035,0.041,0.035,0.035,0.037,0.035,0.037,0.032,0.033,0.038,0.035,0.05,0.037,0.033,0.035,0.034,0.033,0.038,0.036,0.034,0.035,0.036,0.046,0.036,0.031,0.037,0.036,0.032,0.034,0.057,0.034,0.049,0.037,0.057,0.064,0.037,0.046,0.034,0.033,0.042,0.036,0.04,0.038,0.045,0.045,0.034,0.033,0.038,0.042,0.034,0.034,0.034,0.035,0.032,0.029,0.033,0.033,0.027,0.046,0.041,0.031,0.057,0.043,0.061,0.046,0.034
18048,0.037,0.041,0.041,0.036,0.044,0.04,0.036,0.043,0.042,0.039,0.041,0.037,0.035,0.055,0.037,0.042,0.051,0.037,0.044,0.043,0.039,0.041,0.04,0.038,0.045,0.042,0.061,0.043,0.041,0.042,0.039,0.036,0.044,0.042,0.039,0.042,0.041,0.054,0.042,0.035,0.044,0.051,0.039,0.041,0.071,0.038,0.06,0.046,0.07,0.084,0.04,0.058,0.041,0.039,0.048,0.041,0.052,0.047,0.056,0.056,0.04,0.043,0.045,0.043,0.039,0.04,0.04,0.049,0.041,0.048,0.043,0.039,0.035,0.058,0.05,0.038,0.072,0.049,0.077,0.049,0.041
18078,0.037,0.039,0.04,0.035,0.042,0.038,0.035,0.039,0.041,0.038,0.039,0.036,0.034,0.055,0.035,0.04,0.05,0.037,0.041,0.043,0.037,0.041,0.038,0.035,0.041,0.038,0.056,0.041,0.038,0.039,0.036,0.035,0.041,0.041,0.038,0.04,0.038,0.054,0.039,0.035,0.041,0.048,0.039,0.039,0.069,0.037,0.057,0.046,0.071,0.078,0.04,0.059,0.038,0.036,0.048,0.04,0.048,0.046,0.055,0.05,0.038,0.042,0.041,0.041,0.038,0.038,0.042,0.045,0.044,0.046,0.044,0.038,0.035,0.055,0.049,0.037,0.072,0.048,0.075,0.054,0.04
18109,0.036,0.037,0.038,0.035,0.04,0.038,0.037,0.039,0.04,0.036,0.038,0.034,0.034,0.054,0.035,0.038,0.05,0.038,0.038,0.043,0.036,0.042,0.037,0.035,0.04,0.037,0.056,0.042,0.042,0.036,0.036,0.033,0.04,0.04,0.038,0.039,0.038,0.048,0.037,0.033,0.038,0.044,0.035,0.037,0.063,0.037,0.054,0.045,0.067,0.073,0.041,0.054,0.04,0.037,0.044,0.039,0.047,0.047,0.051,0.049,0.04,0.04,0.042,0.043,0.037,0.038,0.037,0.043,0.04,0.045,0.04,0.037,0.036,0.053,0.046,0.034,0.063,0.046,0.068,0.053,0.038
18140,0.037,0.037,0.037,0.035,0.038,0.038,0.036,0.04,0.038,0.035,0.04,0.034,0.034,0.056,0.035,0.036,0.049,0.037,0.039,0.04,0.037,0.039,0.036,0.037,0.038,0.037,0.056,0.04,0.039,0.041,0.035,0.035,0.042,0.051,0.036,0.039,0.037,0.045,0.038,0.034,0.038,0.042,0.035,0.036,0.062,0.038,0.053,0.046,0.069,0.074,0.043,0.053,0.041,0.037,0.045,0.038,0.048,0.045,0.048,0.049,0.038,0.04,0.043,0.045,0.037,0.039,0.039,0.042,0.042,0.042,0.04,0.037,0.033,0.054,0.045,0.035,0.066,0.044,0.069,0.045,0.039
18170,0.032,0.032,0.03,0.03,0.032,0.033,0.031,0.032,0.034,0.033,0.033,0.032,0.032,0.048,0.031,0.032,0.04,0.032,0.033,0.034,0.033,0.034,0.032,0.031,0.033,0.032,0.05,0.035,0.034,0.032,0.031,0.032,0.036,0.036,0.032,0.033,0.032,0.04,0.033,0.03,0.032,0.033,0.032,0.032,0.055,0.033,0.047,0.039,0.06,0.064,0.034,0.048,0.036,0.03,0.041,0.033,0.039,0.039,0.041,0.045,0.033,0.037,0.041,0.036,0.033,0.034,0.03,0.032,0.034,0.033,0.031,0.031,0.027,0.046,0.041,0.031,0.056,0.039,0.06,0.037,0.032
18201,0.034,0.032,0.033,0.032,0.035,0.035,0.033,0.035,0.034,0.033,0.035,0.033,0.033,0.045,0.034,0.035,0.042,0.033,0.034,0.037,0.034,0.035,0.033,0.032,0.035,0.033,0.046,0.035,0.036,0.035,0.033,0.032,0.036,0.036,0.031,0.035,0.033,0.042,0.035,0.031,0.037,0.036,0.032,0.035,0.05,0.033,0.044,0.037,0.053,0.057,0.037,0.046,0.037,0.032,0.04,0.036,0.043,0.04,0.043,0.048,0.036,0.035,0.038,0.038,0.033,0.036,0.035,0.039,0.038,0.038,0.038,0.034,0.03,0.044,0.04,0.031,0.051,0.039,0.057,0.039,0.034
18231,0.038,0.039,0.04,0.039,0.041,0.041,0.039,0.041,0.04,0.038,0.04,0.038,0.039,0.053,0.038,0.038,0.042,0.039,0.039,0.044,0.039,0.041,0.039,0.038,0.042,0.04,0.058,0.043,0.043,0.042,0.039,0.037,0.047,0.044,0.038,0.041,0.039,0.048,0.04,0.037,0.041,0.045,0.037,0.04,0.064,0.037,0.057,0.046,0.068,0.076,0.044,0.058,0.043,0.039,0.045,0.041,0.05,0.048,0.048,0.058,0.038,0.04,0.044,0.044,0.039,0.041,0.044,0.049,0.047,0.042,0.047,0.041,0.037,0.054,0.046,0.038,0.066,0.047,0.069,0.049,0.04
18262,0.035,0.034,0.036,0.033,0.036,0.037,0.035,0.037,0.036,0.034,0.037,0.035,0.036,0.047,0.035,0.037,0.039,0.035,0.035,0.038,0.036,0.036,0.036,0.034,0.036,0.037,0.054,0.037,0.033,0.034,0.035,0.035,0.042,0.038,0.034,0.037,0.036,0.042,0.036,0.033,0.037,0.037,0.032,0.035,0.059,0.034,0.051,0.043,0.064,0.07,0.038,0.045,0.042,0.035,0.042,0.036,0.047,0.041,0.043,0.052,0.034,0.035,0.041,0.042,0.035,0.036,0.036,0.041,0.037,0.038,0.04,0.034,0.031,0.047,0.043,0.034,0.061,0.041,0.064,0.041,0.036
18293,0.033,0.032,0.032,0.03,0.034,0.033,0.031,0.032,0.033,0.032,0.033,0.032,0.033,0.044,0.03,0.032,0.035,0.033,0.032,0.036,0.033,0.033,0.033,0.033,0.034,0.034,0.047,0.034,0.032,0.032,0.032,0.032,0.037,0.035,0.031,0.034,0.032,0.037,0.034,0.031,0.035,0.032,0.03,0.033,0.052,0.033,0.045,0.038,0.056,0.06,0.035,0.04,0.035,0.032,0.04,0.034,0.042,0.036,0.04,0.049,0.034,0.034,0.037,0.038,0.033,0.035,0.029,0.035,0.031,0.035,0.033,0.031,0.026,0.045,0.04,0.031,0.054,0.038,0.058,0.041,0.033
18322,0.032,0.031,0.031,0.029,0.03,0.031,0.028,0.028,0.03,0.031,0.032,0.033,0.032,0.037,0.029,0.032,0.031,0.029,0.032,0.032,0.033,0.031,0.03,0.031,0.028,0.031,0.037,0.03,0.029,0.03,0.029,0.032,0.033,0.033,0.028,0.032,0.027,0.033,0.031,0.029,0.03,0.028,0.025,0.032,0.039,0.027,0.035,0.032,0.044,0.041,0.026,0.03,0.03,0.028,0.034,0.028,0.035,0.03,0.033,0.039,0.03,0.027,0.03,0.033,0.03,0.029,0.024,0.029,0.026,0.024,0.029,0.03,0.02,0.035,0.034,0.029,0.041,0.032,0.046,0.032,0.032
18353,0.029,0.028,0.028,0.027,0.028,0.029,0.027,0.028,0.028,0.029,0.03,0.03,0.029,0.037,0.028,0.033,0.032,0.029,0.028,0.031,0.031,0.029,0.027,0.029,0.028,0.029,0.04,0.029,0.028,0.029,0.028,0.03,0.032,0.03,0.028,0.031,0.028,0.032,0.03,0.028,0.029,0.029,0.025,0.03,0.041,0.028,0.036,0.031,0.043,0.046,0.032,0.031,0.03,0.027,0.035,0.029,0.03,0.03,0.036,0.039,0.03,0.027,0.03,0.033,0.029,0.031,0.026,0.03,0.026,0.025,0.03,0.028,0.023,0.036,0.034,0.027,0.044,0.033,0.047,0.034,0.032
18383,0.034,0.033,0.033,0.031,0.033,0.035,0.031,0.033,0.033,0.032,0.034,0.032,0.031,0.044,0.032,0.036,0.036,0.034,0.034,0.034,0.034,0.035,0.035,0.033,0.035,0.034,0.045,0.036,0.033,0.033,0.033,0.033,0.037,0.044,0.033,0.032,0.033,0.04,0.035,0.031,0.034,0.033,0.031,0.035,0.05,0.031,0.044,0.036,0.053,0.056,0.033,0.036,0.034,0.033,0.039,0.034,0.036,0.035,0.039,0.044,0.033,0.032,0.037,0.037,0.033,0.034,0.028,0.033,0.033,0.03,0.033,0.031,0.025,0.044,0.041,0.031,0.053,0.038,0.057,0.04,0.036
18414,0.034,0.033,0.035,0.033,0.035,0.035,0.034,0.036,0.035,0.034,0.035,0.033,0.033,0.047,0.033,0.037,0.039,0.034,0.037,0.036,0.034,0.036,0.035,0.033,0.037,0.035,0.045,0.036,0.034,0.035,0.034,0.034,0.038,0.039,0.033,0.035,0.036,0.042,0.036,0.032,0.039,0.038,0.033,0.036,0.052,0.034,0.046,0.037,0.056,0.06,0.035,0.039,0.035,0.033,0.041,0.038,0.044,0.041,0.041,0.05,0.035,0.036,0.041,0.041,0.033,0.037,0.033,0.039,0.035,0.034,0.037,0.034,0.031,0.045,0.042,0.032,0.053,0.041,0.061,0.043,0.035
18444,0.034,0.032,0.034,0.032,0.032,0.034,0.032,0.035,0.034,0.034,0.033,0.032,0.032,0.048,0.031,0.038,0.042,0.032,0.034,0.035,0.033,0.036,0.033,0.032,0.035,0.034,0.044,0.036,0.035,0.035,0.033,0.033,0.036,0.037,0.033,0.033,0.035,0.042,0.035,0.031,0.034,0.035,0.033,0.035,0.052,0.033,0.047,0.038,0.055,0.056,0.034,0.041,0.035,0.033,0.04,0.037,0.041,0.038,0.041,0.048,0.034,0.033,0.041,0.038,0.033,0.037,0.032,0.035,0.035,0.033,0.036,0.033,0.03,0.044,0.041,0.032,0.055,0.04,0.06,0.042,0.035
18475,0.033,0.032,0.032,0.029,0.032,0.032,0.031,0.032,0.032,0.031,0.032,0.031,0.032,0.043,0.03,0.032,0.038,0.031,0.032,0.034,0.031,0.035,0.03,0.03,0.032,0.032,0.04,0.033,0.034,0.03,0.03,0.031,0.034,0.033,0.031,0.031,0.031,0.036,0.032,0.03,0.034,0.033,0.031,0.032,0.044,0.031,0.041,0.036,0.052,0.051,0.031,0.038,0.033,0.031,0.037,0.033,0.041,0.034,0.039,0.044,0.032,0.031,0.036,0.037,0.032,0.033,0.029,0.034,0.033,0.033,0.033,0.031,0.031,0.041,0.036,0.03,0.048,0.037,0.054,0.04,0.032
18506,0.03,0.029,0.03,0.027,0.031,0.031,0.03,0.03,0.032,0.029,0.031,0.03,0.031,0.042,0.028,0.032,0.035,0.03,0.032,0.033,0.03,0.032,0.03,0.03,0.029,0.029,0.038,0.032,0.032,0.03,0.029,0.03,0.032,0.032,0.03,0.031,0.03,0.034,0.029,0.028,0.03,0.03,0.029,0.03,0.041,0.03,0.038,0.033,0.049,0.046,0.033,0.037,0.031,0.03,0.034,0.031,0.034,0.032,0.038,0.041,0.03,0.027,0.034,0.037,0.03,0.032,0.027,0.03,0.032,0.029,0.029,0.03,0.026,0.039,0.035,0.027,0.046,0.036,0.05,0.038,0.03
18536,0.03,0.027,0.027,0.027,0.03,0.031,0.029,0.029,0.029,0.029,0.032,0.029,0.03,0.041,0.027,0.029,0.035,0.028,0.029,0.03,0.03,0.033,0.031,0.028,0.028,0.03,0.037,0.03,0.028,0.03,0.029,0.03,0.03,0.031,0.03,0.03,0.03,0.035,0.03,0.027,0.029,0.034,0.029,0.03,0.042,0.029,0.036,0.031,0.046,0.047,0.034,0.037,0.03,0.027,0.034,0.03,0.038,0.03,0.038,0.042,0.029,0.03,0.034,0.035,0.03,0.032,0.025,0.029,0.03,0.026,0.029,0.027,0.022,0.034,0.033,0.027,0.04,0.034,0.049,0.036,0.029
18567,0.033,0.03,0.031,0.031,0.033,0.033,0.032,0.032,0.032,0.032,0.033,0.031,0.031,0.04,0.032,0.035,0.038,0.031,0.032,0.033,0.032,0.033,0.032,0.03,0.032,0.033,0.038,0.033,0.034,0.033,0.031,0.031,0.033,0.034,0.031,0.034,0.032,0.038,0.033,0.03,0.03,0.033,0.033,0.033,0.042,0.032,0.039,0.034,0.044,0.045,0.033,0.039,0.033,0.03,0.034,0.033,0.044,0.038,0.039,0.043,0.032,0.032,0.036,0.038,0.032,0.033,0.029,0.032,0.036,0.033,0.031,0.03,0.026,0.039,0.034,0.03,0.042,0.037,0.048,0.039,0.031
18597,0.036,0.034,0.038,0.036,0.038,0.038,0.036,0.037,0.036,0.036,0.037,0.035,0.036,0.046,0.035,0.039,0.041,0.035,0.036,0.039,0.035,0.039,0.037,0.035,0.038,0.039,0.048,0.04,0.04,0.038,0.037,0.034,0.04,0.039,0.036,0.038,0.036,0.044,0.038,0.034,0.037,0.041,0.036,0.038,0.052,0.038,0.049,0.043,0.058,0.058,0.043,0.047,0.038,0.035,0.04,0.04,0.047,0.046,0.043,0.045,0.037,0.036,0.041,0.042,0.036,0.038,0.037,0.043,0.044,0.033,0.038,0.036,0.031,0.046,0.042,0.035,0.053,0.041,0.057,0.043,0.036
