Period,Kaluga Oblast,Kostroma Oblast,Kursk Oblast,Lipetsk Oblast,Oryol Oblast,Ryazan Oblast,Smolensk Oblast,Tambov Oblast,Tver Oblast,Tula Oblast,Yaroslavl Oblast,Saint Petersburg,Leningrad Oblast,Arkhangel'skaya Oblast',Vologda Oblast,Kaliningrad Oblast,Murmansk Oblast,Novgorod Oblast,Pskov Oblast,Republic of Karelia,Moscow,Komi Republic,Kirov Oblast,Nizhny Novgorod Oblast',Orenburg Oblast,Penza Oblast,Perm Krai,Republic of Bashkortostan,Mari El Republic,Republic of Mordovia,Republic of Tatarstan,Moscow Oblast,Samara Oblast,Saratov Oblast,Udmurt Republic,Ulyanovsk Oblast,Chuvash Republic,Astrakhan Oblast,Volgograd Oblast,Krasnodar Krai,Republic of Adygea,Republic of Kalmykia,Belgorod Oblast,Rostov Oblast,Altai Krai,Irkutsk Oblast,Kemerovo Oblast,Krasnoyarsk Krai,Novosibirsk Oblast,Omsk Oblast,Altai Republic,Tyva Republic,Republic of Khakassia,Bryansk Oblast,Tomsk District,Amur Oblast,Jewish Autonomous Oblast,Zabaykalsky Krai,Kamchatka Krai,Magadan District,Primorsky Krai,Republic of Buryatia,Sakha (Yakutia) Republic,Sakhalin District,Vladimir Oblast,Khabarovsk Krai,The Kabardino-Balkar Republic,Karachay-Cherkess Republic,Republic of Dagestan,Republic of Ingushetia,Republic of North Ossetia — Alania,Stavropol Krai,Chechen Republic,Kurgan Oblast,Sverdlovsk Oblast,Voronezh Oblast,Tyumen Oblast,Khanty-Mansi Autonomous Okrug — Yugra,Chelyabinsk Oblast,Yamalo-Nenets Autonomous Okrug,Ivanovo Oblast
17836,1165,639,817,1049,534,746,578,609,1167,1414,1298,18835,2249,623,698,1207,613,625,320,359,60124,478,582,3830,1625,877,1678,2586,292,363,2772,19926,5804,2133,745,945,519,646,1967,7378,252,105,1427,4247,1839,1231,1676,2339,5818,1712,127,175,235,749,1024,312,60,406,180,69,970,289,407,235,1072,976,398,94,693,56,611,2014,152,403,7062,2395,1760,2267,2358,783,606
17866,815,472,737,961,458,653,582,746,1170,1306,1280,17233,2186,565,653,993,545,519,379,309,51798,413,608,3849,1433,847,1506,2636,293,315,2696,17185,4844,2069,695,936,572,610,2509,6202,184,86,1212,4382,1639,1208,1631,2150,5452,1364,133,108,207,618,1068,364,46,321,204,65,1113,280,304,226,1022,807,280,135,767,39,565,1949,162,349,6848,2216,1522,1983,2278,575,745
17897,912,554,725,1048,579,705,587,732,1096,1297,1365,18060,2232,547,589,840,732,536,314,327,55085,402,613,4259,1509,892,1545,2739,364,296,2988,19482,5042,2205,731,871,568,627,2046,6530,294,108,1316,4557,1713,1314,1691,2170,5548,1363,86,129,180,751,1188,319,37,316,193,122,1223,272,333,241,1137,741,359,122,744,48,497,1914,145,426,7777,2223,1675,2085,2591,566,768
17928,1108,558,847,1159,606,787,615,1024,1268,1598,1302,18537,2255,583,763,943,693,684,329,327,57589,516,622,4396,1583,1011,1859,3210,443,373,3237,20571,5430,2423,812,977,568,623,2227,7062,221,63,1329,4708,1870,1497,1684,2297,5940,1490,105,127,211,781,1146,329,42,364,221,120,1277,259,416,305,1384,844,379,128,853,75,537,2121,178,458,10581,2402,1642,2538,2601,721,814
17956,1129,457,761,1012,551,744,652,939,1164,1525,1207,18178,2311,669,655,1008,585,507,298,372,57600,533,601,4369,1350,905,1799,3088,338,295,3444,19720,5429,2259,864,911,554,583,1956,7080,264,109,1385,4771,1827,1462,1586,2410,5814,1530,138,171,295,694,1138,407,63,419,127,136,1273,339,340,342,1275,701,403,159,759,44,528,2112,182,423,8155,2327,1830,2284,2787,662,922
17987,954,370,698,901,493,829,595,947,1017,1443,1234,16790,2230,627,619,958,560,420,271,319,52942,545,559,4124,1458,822,1726,2821,326,289,3522,18211,5407,2083,793,803,590,589,1931,6664,286,104,1215,4740,1390,1385,1559,2360,5500,1366,110,149,207,654,1016,307,58,331,140,121,1409,255,284,245,1175,708,393,111,767,61,545,2113,172,421,7323,2111,1594,1822,2481,679,764
18017,1140,566,901,1048,710,828,748,1049,1175,1604,1448,16883,2609,615,648,1076,597,522,367,379,52851,497,604,4645,1629,893,2038,3377,329,356,3373,19494,5429,2309,895,980,654,732,2225,7208,346,116,1408,4986,1784,1629,1773,2451,5887,1534,118,172,247,730,1071,363,36,450,185,120,1480,335,362,256,1256,822,447,140,665,66,621,2145,193,540,7868,2435,1856,1902,2780,683,926
18048,1143,430,719,890,538,708,624,1075,1139,1369,1149,15475,2522,499,567,926,469,516,319,323,51890,487,553,3941,1415,805,1805,2928,262,297,2973,18146,5098,2092,726,790,544,691,1981,7101,226,117,1128,4706,1680,1558,1551,2266,5509,1290,85,127,196,633,908,327,56,331,159,99,1462,275,376,269,1169,726,368,162,719,65,510,2044,181,477,6747,2252,1566,1764,2336,530,914
18078,942,421,574,1329,444,645,555,1389,998,1240,1136,14770,2070,447,650,936,521,453,272,337,47643,368,425,3773,1340,697,1699,3035,258,233,2780,16837,5019,1964,719,720,504,572,1981,6920,277,122,1275,4122,1575,1266,1568,1891,5014,1282,81,152,219,602,869,294,49,370,131,101,1282,273,257,194,1080,570,440,146,696,49,532,2016,84,365,6404,1881,1377,1533,2288,523,745
18109,891,449,475,1189,392,683,567,1240,994,1142,1232,14356,1912,558,620,888,481,355,362,302,46469,411,473,3428,1343,657,1707,2917,320,278,2783,15929,4694,2064,713,769,558,482,1623,6539,205,58,1066,3911,1680,1399,1547,1697,5869,1365,81,151,205,587,833,333,41,436,150,84,1072,290,258,180,900,626,439,118,708,63,535,1809,171,372,6017,1913,1459,1599,2248,542,769
18140,1030,462,526,1257,500,718,580,1105,1033,1224,1244,14498,1866,494,637,872,517,464,344,275,47579,439,535,3825,1431,718,1857,3329,322,251,3033,16527,4493,2064,756,724,649,674,1981,6451,192,73,1093,3842,1655,1500,1658,1994,5610,1457,142,123,193,593,988,310,51,381,182,142,1090,279,322,241,1019,749,360,141,653,53,627,1803,151,376,5979,2119,1627,1713,2403,522,785
18170,1060,398,547,1390,367,891,654,1065,920,1025,1131,13729,1854,511,625,870,617,390,392,256,44199,448,461,3540,1444,633,1750,2987,268,254,2919,16188,4413,2071,726,780,884,502,1799,6537,217,74,1034,3744,1483,1269,1503,1945,5083,1512,106,162,210,630,842,287,39,456,161,99,973,236,233,232,947,658,329,182,802,70,611,1703,131,396,5939,2314,1407,1717,2369,645,692
18201,1340,504,674,1536,604,1097,721,1261,1383,1336,1440,19527,2976,584,734,1053,658,451,410,328,62113,482,520,4681,1917,861,2395,3584,371,330,3591,24726,5503,2240,780,1093,851,677,1970,7892,323,90,1371,4759,1945,1814,1809,2832,6306,1651,131,167,249,779,1064,407,47,530,267,118,1232,375,363,284,1387,1051,421,140,910,59,596,2165,145,402,7913,2491,2067,2566,2765,694,1264
18231,878,439,596,1076,419,639,553,1008,958,897,1009,13004,2004,547,509,816,493,391,306,263,40146,530,421,3460,1464,715,1809,2974,342,211,2811,14221,4124,1922,666,755,631,569,1759,5810,287,91,919,3716,1321,1117,1348,1747,4694,1260,92,150,264,544,798,321,34,380,166,106,971,276,286,192,931,699,332,125,826,38,534,1755,219,352,5067,1917,1421,1399,2263,465,956
18262,961,403,504,1064,443,610,469,839,761,986,931,12740,1835,507,468,705,446,442,224,291,40252,417,445,3608,1557,729,2554,3171,314,325,2702,14071,3971,1837,619,740,619,662,2138,5948,214,63,907,3578,1399,1219,1470,1738,4406,1239,97,95,166,570,705,344,84,350,177,104,1049,211,260,188,902,572,295,107,757,65,571,1752,133,355,5529,1892,1292,1336,2242,510,762
18293,1109,396,839,1150,370,733,479,998,1067,1088,1079,14875,2154,500,612,1032,604,562,362,315,45602,408,505,4129,1676,791,2224,2991,330,242,2878,16754,4328,2126,766,867,639,669,2140,6100,314,111,1270,3842,1657,1310,1376,1924,4913,1606,79,117,209,593,872,343,68,410,180,80,1023,248,269,222,1085,679,345,155,912,94,546,2076,206,356,5823,2180,1434,1707,2567,632,931
18322,993,375,822,920,364,859,615,772,974,1203,1031,13175,2174,517,542,831,614,383,353,329,37507,429,494,3441,1722,815,1644,2404,331,238,2982,16209,4178,1978,835,792,580,813,2296,8802,296,171,1266,3837,1404,1437,1270,1810,4487,1534,120,147,164,681,836,351,49,379,190,116,1058,346,337,225,1085,584,249,139,949,83,500,1706,155,432,5630,1915,1394,1733,2578,706,830
18353,1231,547,790,1156,428,880,713,806,1209,1264,1237,15774,2630,554,486,1145,693,430,336,295,46396,475,547,3337,1597,816,1586,2873,346,235,3289,19465,4289,2013,729,840,620,748,2759,6461,289,96,1613,4111,1530,1279,1530,2042,5148,1489,100,148,221,782,961,324,59,389,203,99,1212,306,324,403,1256,673,394,182,1405,72,826,2137,175,316,5762,2297,1298,1939,2433,867,838
18383,1028,394,695,952,463,697,732,758,1073,1292,1128,15068,2371,495,475,953,563,411,348,288,48434,350,504,3786,1604,672,1656,2782,222,315,3400,18872,4078,1971,773,780,592,696,2594,6947,301,119,1309,3919,1627,1338,1403,2074,4648,1521,87,83,199,625,922,340,52,387,190,107,1098,264,325,297,1192,703,427,192,1734,102,711,2346,268,393,5730,2076,1547,1951,2381,863,703
18414,1132,377,621,936,442,705,613,806,987,1251,1122,14557,2478,480,370,1066,530,363,377,271,45828,409,389,4292,1690,639,1480,2676,244,270,2868,17107,3636,1800,586,716,675,689,2225,7561,353,170,1154,4206,1564,1141,1414,1960,4795,1693,106,112,229,634,812,334,44,334,168,84,1056,283,276,282,1073,558,409,156,1660,155,614,2172,257,403,5596,2078,1372,1797,2135,740,709
18444,934,380,685,1085,499,721,602,848,920,1018,1155,13972,2074,469,472,1061,548,339,274,223,43378,417,368,4150,1546,739,1482,2351,273,246,3117,16129,3490,1837,549,690,504,832,2072,7775,359,125,1200,4100,1659,1123,1311,1904,4511,1493,76,85,185,566,823,361,47,302,185,64,1166,255,235,224,1032,640,442,166,1362,56,570,2217,229,333,5237,1944,1318,1571,2033,592,671
18475,979,338,672,957,427,740,486,726,843,984,987,14263,2210,530,478,907,540,423,298,262,45366,390,391,3604,1485,701,1466,2542,266,230,3133,17258,3485,1633,605,719,545,739,1969,7054,326,127,1049,3622,1677,1224,1528,1833,5691,1435,145,82,221,566,785,439,55,315,169,111,1199,208,258,311,1099,643,336,158,1282,76,591,1882,194,330,5484,2111,1292,1541,1958,518,703
18506,926,352,738,1123,412,690,644,664,962,1310,1074,14901,2303,509,539,933,660,529,530,313,45901,413,549,3572,1595,674,1398,2657,270,228,3113,17613,3580,1905,739,787,524,707,1985,5985,307,107,1110,3551,1591,1097,1619,1812,5227,1528,122,109,180,598,735,418,44,401,144,133,1208,225,266,280,1188,587,336,163,1188,43,541,2011,171,303,5588,2042,1444,1519,2267,626,649
18536,1019,436,687,1153,464,812,561,730,968,1114,1099,15143,2201,548,714,905,630,395,523,213,46708,408,423,3945,1821,823,1745,2779,264,307,3306,18253,3530,2055,712,891,593,769,2191,6010,233,171,1107,3737,1852,1359,1765,2127,5111,1817,136,87,228,575,881,431,73,399,232,105,1069,210,311,255,1155,726,364,139,1040,63,555,2178,172,314,5562,2046,1377,1730,2252,677,621
18567,1123,329,766,1201,498,770,616,858,1215,1359,1089,17238,2467,585,547,1270,714,418,395,377,50220,435,514,4114,1905,684,1535,2841,336,334,3581,19028,3782,2148,821,933,627,810,2565,6773,250,178,1380,4126,1986,1711,1943,2174,5782,1963,105,102,198,680,985,396,72,447,172,105,1173,248,338,316,1304,749,305,112,945,59,573,2172,169,436,6393,2505,1494,1883,2697,665,702
18597,850,307,720,897,349,712,502,659,741,1087,988,12840,1783,474,473,881,530,339,376,331,38163,318,422,3246,1456,696,1287,2561,237,241,3013,15379,3135,1689,617,680,457,640,1975,5501,224,110,1172,3471,1343,1277,1531,1446,4422,1431,98,97,184,529,663,287,70,305,140,101,852,243,239,227,920,557,222,100,567,40,525,1970,188,392,4807,1920,1316,1357,2210,425,619
18628,873,362,596,900,385,923,460,626,828,1195,1021,12319,1804,497,487,838,489,343,303,361,39421,373,458,3218,1542,682,1351,2690,252,293,2882,14675,2746,1820,616,729,445,576,2025,5629,283,70,1137,3271,1416,1144,1467,1714,4374,1592,80,102,150,512,737,248,49,343,173,58,897,193,202,234,1028,582,304,89,654,51,511,1795,161,252,4753,1933,1186,1409,2135,489,559
18659,1110,433,817,1095,474,983,678,901,1015,1425,1293,16088,1911,518,605,1033,625,438,400,343,47526,441,411,3788,1647,812,1636,3618,420,282,3311,17147,3377,2229,732,753,701,674,2272,6580,267,138,1407,4141,2175,1632,1618,1844,5026,1721,115,103,206,683,836,442,73,392,170,68,1126,258,235,254,1376,612,326,168,736,59,620,2341,175,391,5208,2573,1317,1654,2869,629,731
18687,1320,431,913,1149,498,1068,658,1008,1052,1785,1390,17630,2576,610,734,1193,656,442,431,275,53841,459,535,3831,1641,651,1626,3645,252,260,3220,24411,3517,2230,676,781,992,740,2201,6631,352,105,1380,4022,1940,1675,1701,1969,5119,1758,137,113,215,662,884,487,48,368,169,94,1104,225,304,255,1272,607,346,158,773,90,588,2140,277,497,6438,2511,1319,1812,2572,643,815
18718,1171,392,903,1023,616,1083,582,906,1055,1705,1244,14871,2595,662,765,1152,691,488,413,361,54799,424,463,3873,1624,647,1495,2825,302,345,2939,24798,3350,1955,624,743,608,731,2099,5475,323,115,1374,3904,1680,1311,1522,1796,4254,1556,179,98,193,638,867,352,76,429,188,89,1133,291,278,324,1273,664,353,119,624,94,659,1740,195,446,5482,2203,1281,1606,2214,490,604
18748,1181,434,722,1059,499,889,554,772,1034,1393,1197,14872,2629,572,628,1033,618,414,358,337,44382,382,477,3588,1564,683,1416,2886,293,351,2819,23246,3170,1986,693,734,580,663,1968,6150,317,193,1215,3777,1741,1226,1521,1839,3997,1392,104,70,166,692,818,326,52,427,148,72,950,293,230,273,1316,662,393,152,685,50,551,1974,191,369,5247,2285,1403,1511,2006,492,625
18779,1183,342,855,1295,501,933,631,757,1114,1624,1236,17156,2383,436,521,936,677,336,329,257,52030,383,381,3952,1575,636,1363,2778,265,305,2791,19830,3258,2086,823,667,554,634,1938,6938,245,180,1630,4025,1631,1495,1354,1682,4443,1561,130,121,193,670,793,399,45,414,164,96,1049,311,221,267,1181,672,321,173,812,81,510,2118,168,463,5520,2333,1620,1575,2090,508,637
18809,1203,367,857,1502,495,1006,457,851,968,1539,1197,19143,2504,571,591,964,616,381,373,321,55310,316,427,3377,1494,619,1348,3052,323,564,2811,20227,3320,1879,759,689,515,514,1930,7215,215,152,1615,3745,1702,1466,1426,1771,4423,1562,128,87,186,739,790,273,59,335,147,59,1109,337,232,342,1234,588,339,115,698,64,611,2162,143,404,5520,2516,1339,4616,2018,432,543
18840,1224,318,863,1974,499,963,664,850,961,1419,1241,16588,2681,581,698,1044,808,402,482,371,49603,373,379,3216,1476,580,1685,3059,287,461,2919,23239,3301,1598,630,735,504,601,1789,5941,314,157,1389,3322,1642,1361,1596,1824,5777,1428,140,100,147,691,781,357,60,356,182,85,1098,384,251,258,1086,587,335,158,606,45,575,2020,124,491,6804,2303,1538,18036,2115,519,589
18871,1331,360,760,3237,669,1031,596,807,1223,1989,1322,17475,3460,617,694,1077,801,423,452,338,51671,372,418,3551,1520,702,1465,2806,247,498,2867,26724,3448,1940,809,686,611,738,2257,5734,300,155,1740,4202,1706,1408,1718,1849,4959,1700,116,101,243,834,806,318,51,445,281,96,1395,341,293,212,1377,646,408,158,910,62,980,1908,363,526,5719,3066,1600,1807,1954,445,615
18901,1551,384,895,2866,678,879,616,806,1242,1969,1281,17647,3299,606,799,1171,698,438,401,413,51043,443,482,3749,1528,713,1537,3138,251,492,2907,26525,3551,2031,723,660,730,731,2150,5971,330,114,1848,4615,1605,1315,1706,1980,4757,2214,112,98,255,951,752,299,41,334,185,135,1572,292,272,324,1533,693,373,226,928,70,951,1828,324,392,5553,3048,1416,1656,2126,568,782
18932,1737,452,920,2841,785,1176,911,936,1325,2279,1443,26859,3974,725,813,1407,795,536,556,465,58310,530,520,4062,1880,758,1707,3133,316,502,3597,31575,4122,2050,899,907,691,725,2258,6517,356,100,1904,4751,1746,1636,1823,2427,5102,2395,162,90,266,980,1044,335,67,517,251,103,1647,390,304,331,1576,781,489,165,1040,89,787,1984,219,539,6493,3408,1792,2178,2475,577,779
18962,1484,346,702,3199,638,965,668,826,1402,1860,1519,19928,3471,713,809,1030,611,438,431,354,52077,483,490,3413,1496,660,1664,2936,264,541,3110,26680,4178,1795,749,799,538,711,1965,5732,369,162,1111,3858,1414,1379,2377,2124,4575,1673,137,95,188,749,775,326,51,425,193,102,1479,322,356,366,1461,691,337,177,695,121,752,1585,208,485,5664,2207,1582,1839,2267,482,666
18993,1827,531,733,2795,657,1300,745,859,1364,2225,1738,22385,3567,606,805,1297,746,458,501,422,57892,436,481,3867,1741,780,1919,3231,285,439,3605,28809,4382,2073,870,787,664,728,2366,6474,306,87,1441,4469,1489,1709,2063,2202,5076,1941,170,82,262,836,817,470,70,433,197,106,1495,415,342,325,1485,853,343,204,861,115,707,2174,241,453,6105,2827,1661,1645,2513,639,792
19024,4287,1123,1954,4509,1593,2907,1836,1767,3073,4341,3542,48639,9034,1359,1841,3889,1642,1130,1511,1106,123274,1129,1587,8659,3889,2068,4569,7713,1254,1262,9046,64664,10124,5346,2349,2101,1611,1826,5632,17270,966,253,3876,11804,4006,3762,4363,5124,12494,4979,276,228,521,1933,2483,970,138,748,506,218,3320,928,725,875,3097,2155,791,547,1726,254,1628,5230,470,960,13224,6906,3732,4405,7279,1839,2013
19052,3770,1116,1737,4279,1675,2445,1830,1474,3231,3911,3132,46849,8952,1466,1858,3414,1885,1142,1171,1055,139728,1224,1294,8376,3211,1772,4170,6908,1183,1638,8886,66855,8594,4971,2256,1973,1494,1514,4938,16290,752,281,3536,10424,3943,3760,3789,5176,11638,4513,255,173,514,2176,2356,1057,192,798,638,358,3366,895,1096,851,3206,2043,955,605,2856,385,1686,4984,935,920,13178,6498,4100,4350,6327,1898,1808
19083,3718,1037,1833,4137,1597,2446,1913,1524,3134,4253,3205,47522,8783,1457,1986,3029,2118,1045,852,956,147989,1331,1247,9375,3455,1891,4130,6986,980,1038,9656,67988,9459,4680,2435,2265,1699,1614,4947,17056,965,303,3372,10796,3373,3685,3700,5438,10895,4106,223,143,434,2068,2246,1080,152,779,747,379,3499,738,880,870,3358,1939,1250,914,3661,676,2622,5782,1535,830,13504,6470,4048,4527,6080,1795,2243
19113,3577,1092,1658,3887,1192,2025,1778,1745,2633,3763,2754,42740,8477,1360,1833,2648,2008,986,1010,840,123336,1062,1488,8467,3887,1721,4198,6790,1125,986,9079,60847,8798,4482,2285,1979,1713,1972,4863,16958,898,317,2773,10046,3497,3601,3444,4885,11085,4751,277,157,446,1855,2202,949,182,624,562,326,3473,694,726,765,3028,1637,1043,872,3725,589,2284,5212,1489,940,13534,6076,3718,4440,6193,1746,1885
19144,3138,885,1467,3361,1214,1909,1390,1330,2848,3396,2250,35666,7482,1071,1402,2440,1531,905,929,703,101142,967,1308,7661,3697,1584,3597,5997,665,830,7733,50799,7953,4114,1769,1676,1391,1629,4101,15525,802,402,2706,8753,3319,3148,2991,4723,10245,4946,318,168,440,1676,1989,857,155,709,594,270,3191,579,833,725,2804,1605,976,684,2885,418,1458,4232,1022,858,11902,4982,3582,3841,5656,1340,1435
19174,2968,780,1379,3281,1162,1817,1186,1176,2388,3214,2401,32113,6644,993,1305,2224,1346,925,1044,717,94463,888,1002,6883,2994,1417,3195,5755,662,811,6473,44359,6812,3525,1575,1527,1125,1416,3983,14122,689,278,2581,8257,2796,2751,2852,3936,8546,3363,458,165,339,1336,1724,769,165,627,394,243,2530,649,764,630,2683,1359,1022,495,2283,285,1408,3970,493,1131,10998,4674,3224,2978,5281,994,1190
19205,2873,834,1192,3366,999,1888,1116,1141,2255,3201,2565,33506,6532,1097,1353,2343,1214,848,799,809,115588,950,1023,7538,2704,1643,3456,6038,658,758,7506,47721,7281,3587,1629,1622,1289,1443,4028,14003,716,251,2639,7988,2815,3074,3053,3992,10831,3613,453,93,368,1396,1739,738,107,745,473,209,2807,680,669,778,2725,1463,962,462,2192,348,1278,3986,534,873,11919,4710,3214,3096,4826,1008,1305
19236,2891,805,1336,3102,1153,2012,1372,1133,2312,3450,2666,36046,7179,1081,1424,2473,1252,833,786,780,114488,884,1227,7987,3217,1466,3842,6760,714,759,7961,52008,8417,4421,1893,2008,1199,1673,3951,14635,636,230,2642,8379,3230,3457,3154,4502,10719,4240,314,184,369,1257,1910,802,171,767,609,277,3242,676,727,741,2524,1510,932,614,2352,277,1254,3949,615,825,13832,5016,3601,3338,5815,1169,1469
19266,2512,613,1104,3069,923,1754,1265,1135,2164,3060,2120,30044,5924,903,1096,2385,1167,805,877,593,86180,818,897,6735,2702,1410,3124,4693,479,633,5734,43012,6501,3320,1498,1472,1051,1366,3456,11818,562,172,2149,6885,3300,2857,3045,4539,9158,3490,212,133,310,1362,1835,908,164,845,671,279,3372,698,746,716,2324,1762,774,493,1996,213,1186,3326,469,802,11033,4510,3101,3303,4391,1357,1247
19297,2449,649,1193,2756,900,1455,1100,1066,1948,2639,2062,25109,5127,964,1099,2051,917,725,615,568,69773,865,848,5671,2508,1271,2410,4146,437,493,5401,37284,5912,3143,1173,1194,894,1125,3405,10254,509,154,2334,6391,2833,2591,2652,3560,7988,3116,281,140,344,1200,1544,600,95,728,406,216,2251,531,625,616,2118,1297,733,453,1525,177,1164,2999,356,652,8962,4170,2637,2966,4070,1009,1114
