Period,Kaluga Oblast,Kostroma Oblast,Kursk Oblast,Lipetsk Oblast,Oryol Oblast,Ryazan Oblast,Smolensk Oblast,Tambov Oblast,Tver Oblast,Tula Oblast,Yaroslavl Oblast,Saint Petersburg,Leningrad Oblast,Arkhangel'skaya Oblast',Vologda Oblast,Kaliningrad Oblast,Murmansk Oblast,Novgorod Oblast,Pskov Oblast,Republic of Karelia,Moscow,Komi Republic,Kirov Oblast,Nizhny Novgorod Oblast',Orenburg Oblast,Penza Oblast,Perm Krai,Republic of Bashkortostan,Mari El Republic,Republic of Mordovia,Republic of Tatarstan,Moscow Oblast,Samara Oblast,Saratov Oblast,Udmurt Republic,Ulyanovsk Oblast,Chuvash Republic,Astrakhan Oblast,Volgograd Oblast,Krasnodar Krai,Republic of Adygea,Republic of Kalmykia,Belgorod Oblast,Rostov Oblast,Altai Krai,Irkutsk Oblast,Kemerovo Oblast,Krasnoyarsk Krai,Novosibirsk Oblast,Omsk Oblast,Altai Republic,Tyva Republic,Republic of Khakassia,Bryansk Oblast,Tomsk District,Amur Oblast,Jewish Autonomous Oblast,Zabaykalsky Krai,Kamchatka Krai,Magadan District,Primorsky Krai,Republic of Buryatia,Sakha (Yakutia) Republic,Sakhalin District,Vladimir Oblast,Khabarovsk Krai,The Kabardino-Balkar Republic,Karachay-Cherkess Republic,Republic of Dagestan,Republic of Ingushetia,Republic of North Ossetia — Alania,Stavropol Krai,Chechen Republic,Kurgan Oblast,Sverdlovsk Oblast,Voronezh Oblast,Tyumen Oblast,Khanty-Mansi Autonomous Okrug — Yugra,Chelyabinsk Oblast,Yamalo-Nenets Autonomous Okrug,Ivanovo Oblast
17805,151996,85807,129990,134550,93202,171477,106095,104116,167314,219005,225058,1604528,219870,120922,134029,97125,90389,70656,68000,94819,4061788,122006,180306,632884,181679,132069,316153,543948,58712,84510,344118,1845375,542883,307306,228629,157740,156713,75642,251826,636587,22878,9609,183542,426449,214026,272362,238991,324060,489425,251423,16430,8343,57045,122331,137833,51305,8025,94710,18264,8227,110531,63125,35685,17249,171780,141837,24170,14055,37682,3929,27499,217596,9774,78626,776050,303253,273768,234323,385532,75567,115493
17836,118512,64738,103201,106218,72120,133812,79806,84584,131832,169969,180127,1245231,173940,93997,105667,79854,71398,56929,51735,75871,3224503,98115,144463,499264,145113,103317,247896,427401,47643,67734,281213,1407607,434179,246059,184913,123136,127929,64911,210672,553227,18570,7881,151855,381474,171072,210658,191269,253670,411347,199137,13509,6669,44261,95605,112293,41979,7350,72644,15620,6933,101732,48104,28458,13308,129731,114080,20805,8971,36244,3807,24377,188560,9336,61534,626165,242034,211579,182483,301005,59565,93287
17866,172436,89165,141900,149061,102413,188011,116389,119985,188696,242824,241916,1619268,247764,125125,140790,111472,89388,77674,73929,104107,4206976,127088,186630,759190,197218,142103,339695,593997,62808,87114,380715,1986558,586858,331410,234932,170049,172921,93088,289052,724934,25774,11146,205058,533043,242123,295571,262751,343913,626704,277358,17881,9255,59524,144381,149826,54974,9084,102885,19410,9696,154244,67489,37055,18088,181578,143581,26325,12618,45321,4576,31140,260501,11993,88152,884281,344813,280479,238408,422612,75533,134212
17897,170378,87857,149274,156099,104184,188642,114878,124160,188283,241764,239233,1622248,253299,118168,135851,111836,85649,76279,73445,104236,3983065,121645,179882,745751,195862,144316,324939,587672,60002,85834,371419,2058883,578162,329663,226400,164601,171361,89280,285574,695917,27641,10343,208234,525282,238339,291096,252310,327937,564641,260414,16679,9238,58879,138579,142700,53460,9424,104718,18996,9425,148935,65945,36419,18057,183638,137393,24298,11962,39843,4317,29792,252711,11264,84582,833752,339689,272104,236425,410105,74954,128146
17928,174318,85585,141772,155024,100132,185442,112662,122419,182716,234437,236957,1598330,253897,118801,130879,110373,82707,73723,71220,101651,3825320,116418,181947,730964,199171,145300,316908,573406,60319,83778,371859,2085246,574423,344836,213997,171668,160563,81690,271369,694822,29936,9749,197266,523736,233001,287184,251874,331283,567177,255864,18013,8614,56528,137637,134249,54284,9516,102889,18374,9101,152647,64183,36219,18591,181296,132431,26464,12169,38368,4205,29749,252494,11347,82149,845001,325826,265778,231559,411799,74779,127123
17956,149408,73597,117931,121532,83323,159693,96263,97484,158393,202563,206462,1382981,211898,113189,117869,96500,77112,62150,59394,87993,3327659,114496,165399,623350,171241,120408,284278,502311,53522,70601,333998,1749739,505797,305611,201314,150040,139449,72548,231518,627564,24460,8810,162687,454346,205239,264264,237398,317003,498610,228032,16185,7472,54185,114251,129786,50326,8256,98225,15930,8802,140121,56197,33613,17505,153603,120944,23304,11501,34910,4470,27612,225895,9833,75610,778311,269792,245490,208584,381762,66701,112759
17987,126601,59648,103778,106540,72755,134095,81412,83643,134817,171545,172491,1210085,193641,89716,95757,93169,67753,52082,52400,70353,2952974,94239,128491,529648,145862,103734,227761,412653,41345,61636,271490,1506059,441378,255821,157303,121812,111597,65326,205093,584996,22316,8984,148087,430764,173600,220788,205388,268501,431246,195606,13606,7054,45820,106668,112090,42329,6765,78968,13652,7180,134973,46561,28251,14073,130784,100408,23124,10260,32143,3983,26179,204409,9170,62756,651602,238992,198497,179137,313154,60233,91922
18017,124950,61311,100643,106942,71671,137107,80913,83188,136833,183552,177565,1155933,200496,87264,94439,87998,69653,52496,53620,65701,2949949,92904,132739,529368,148661,108435,235567,410920,44766,62534,285560,1561678,441637,261600,164797,126946,113970,68375,210527,586846,23945,8464,149244,425412,176502,217589,205020,245557,424249,200197,12893,6991,44088,107972,106464,41664,7014,73857,13199,6369,133402,46584,26971,14507,136080,97102,23274,10319,32711,4151,24369,204049,9121,65145,674463,237937,206643,166003,321984,56332,96672
18048,138534,69597,115697,120423,82098,157527,94561,93942,155862,196996,202373,1233559,219395,94791,111733,96226,73165,62664,61900,71575,3176600,94607,158550,587040,167780,121303,259290,472775,50308,69427,322566,1712960,490502,294771,188493,144648,135231,72421,237555,658143,26835,10059,170070,467668,190491,225642,223559,268434,459391,203996,13557,8484,48017,121467,107730,44614,7514,83019,13037,7451,139475,47570,31459,15041,149647,100925,26584,10074,37805,4821,27741,229949,11336,72081,736301,264467,218956,176306,342720,58971,115124
18078,143775,67503,111440,114129,84175,156391,94607,91630,150932,195980,203213,1272253,223352,98219,113427,93916,79187,62873,60839,72095,3148793,97260,160652,581086,166991,119896,260963,481381,48256,68566,319346,1704614,488456,291532,191018,139133,129077,71795,229705,643051,26037,9543,163729,450904,192552,230720,230188,280375,475793,203750,13055,9649,48283,117913,107833,43101,6980,82366,13713,7182,145304,47691,30751,15014,146636,96252,24179,9086,38202,4975,27246,212776,11102,70920,745919,256619,216254,186776,349764,65253,109882
18109,152888,69349,120713,120910,90068,170219,96667,96275,163450,204854,215222,1436450,238036,107544,117855,97959,92870,65878,63208,78734,3516262,108696,169883,596358,166066,124237,269668,509795,51119,73136,354720,1825154,494817,292404,200068,140809,137384,69681,235047,663179,23715,8944,167182,457585,190118,244864,242897,297961,464929,214831,13216,8942,47998,123355,112362,46653,6842,86425,15497,7962,133940,50052,34589,15797,154236,105801,22193,10057,37678,4489,26571,212872,10244,68559,764382,278279,217795,217370,374259,76642,114422
18140,174946,80741,134910,139966,105370,195422,110423,110359,188343,239011,245147,1631853,282989,126897,142792,106890,101559,77870,70678,93580,3984275,129198,197618,676517,193579,149419,319141,593203,64665,87559,413880,2116255,535886,322937,234664,168518,158441,74371,258998,702428,27092,8647,181959,468022,223611,289399,283901,344755,516947,251504,16402,10234,55944,139667,132845,56301,8751,99230,19670,10380,136879,59147,42301,20276,182236,125616,22974,12947,37806,4747,26354,231402,10510,81788,835655,333787,250969,253206,424284,90865,132237
18170,160582,78554,126361,133818,96274,185279,105941,107355,173864,226611,231542,1516902,275175,116624,130220,102805,92554,74061,67553,88292,3555582,120857,182097,649189,193362,139569,289116,573685,59390,81313,383703,1958024,496312,313789,210730,160015,153329,76531,253924,687128,28046,9314,178224,466023,232797,279601,268457,328711,485789,251793,17202,9397,55787,132812,128132,54217,8882,98363,20022,10003,134850,58082,40729,20254,174915,127016,23460,12937,37519,5039,26798,229446,11381,80175,783241,323630,240470,232283,406747,81076,122787
18201,137261,65343,109588,118038,81856,159024,89789,91465,151623,192913,203813,1273710,233172,101978,114440,91531,79162,64425,58881,78215,2990641,102693,148800,568080,168088,120086,245259,451858,50491,72230,340337,1599101,417147,256725,181229,133948,135649,72220,231514,635786,25957,8442,154696,421333,209940,239795,240296,292485,423592,212798,16500,8996,51355,112513,113944,51975,8125,84317,18519,8618,121949,52326,34126,17594,155851,110504,22093,11733,38912,5010,25135,208627,11302,71837,677783,278068,212129,196342,349605,71289,106949
18231,182910,88791,146075,160034,115776,209780,121644,121779,208182,259883,255525,1695238,320179,128579,152952,123513,98338,87999,78661,100198,3888105,127995,199713,741217,234478,173894,329989,633797,72237,99496,470401,2170166,572460,364745,252179,187162,192773,101081,313829,857212,34888,10418,215265,576151,281167,333028,336877,397232,595749,301046,22563,12966,71154,159720,153141,68027,11494,122701,22776,11675,161225,73057,49052,23916,209502,150521,30125,15176,48427,5358,32112,284850,13728,101227,912103,373785,288612,260394,481996,87594,137385
18262,173686,82696,141816,154784,105309,202000,114238,116253,192090,241208,244294,1675793,305540,118529,140662,116548,93083,80624,73460,96505,3873267,117350,190165,706128,219780,164563,299603,574073,67249,95661,424135,2100525,523825,356313,229229,181858,178890,91881,294893,810799,32570,9241,198528,543608,263589,313088,327832,375113,550062,274424,19490,10957,68347,148356,137507,64310,10333,119391,19773,10578,150173,64747,44736,22321,199882,140257,26453,12985,41825,5402,29734,267730,12085,94743,864605,372781,265907,234936,441890,86816,126734
18293,157817,77432,130682,135917,94823,184849,104482,104074,173591,215171,220137,1465369,279279,110618,130923,105013,87266,72174,67907,84629,3317726,107417,171977,626428,198494,143464,281091,516085,60684,83955,371396,1857762,484692,312615,213048,159609,160311,81865,263021,719737,29750,7993,175824,482390,258486,294405,302434,347351,509876,255744,17960,9850,64785,129279,129918,62534,9747,117787,19578,10264,143740,63143,40331,21186,181746,132131,22011,12101,35917,4745,26222,236358,9603,85725,786226,326000,249307,214866,411001,81493,121965
18322,125906,69580,97776,101490,68798,142456,82879,81660,140586,178079,177202,1174126,230031,87601,100660,80290,74510,55356,53375,59786,2428161,72453,138310,458085,141833,103622,198776,342443,43476,57928,273087,1446081,396152,230146,158568,120087,120407,60027,201379,518337,20384,6094,138630,376398,181519,214958,213592,252977,392430,174662,10589,6395,43169,92585,103564,47148,6970,78285,16365,8545,107956,41343,30702,17706,134844,99272,16559,8293,25577,2939,18271,181713,5320,58595,589794,254509,167455,150750,312907,53790,98641
18353,150996,75091,124781,129813,78381,168896,98404,97670,161138,204147,185527,1277679,266739,94306,109447,105540,88145,60547,59672,64296,2804116,85634,146336,519213,162271,127325,223851,384394,48488,69461,316681,1748509,429936,269904,175898,141662,126807,75758,243156,655239,25551,8857,166153,485933,195867,246253,241663,277360,408358,204543,12750,7595,47396,115741,111894,50122,7479,85807,17556,9564,122140,46499,36338,21452,168609,107702,21752,9590,28710,3206,23198,230071,5829,62985,595408,300912,194033,174713,336638,65921,109714
18383,162563,77050,128257,128912,85627,179787,102191,100600,169069,216822,197079,1384302,277276,94969,115850,112734,84611,63803,63665,67457,3381642,97510,161037,582036,189441,145621,248305,451145,55171,75474,349575,1949243,430987,297420,197270,158545,135047,84362,266378,739801,28007,9806,173310,499435,217717,257251,274750,303243,427934,234781,15230,7722,54701,123847,118605,55979,8992,82303,16239,9217,133517,51495,36371,22378,177859,117730,23085,11652,38531,4593,26061,252736,9919,72896,683765,306850,226654,198046,378878,67476,115837
18414,167305,78013,133662,133794,94163,183865,111070,112826,181212,229311,216703,1466484,292987,100994,120670,111399,81184,70226,69730,69386,3639356,94505,165471,663678,199582,142789,246752,449005,55033,74715,360435,1963790,396178,291715,190461,144398,136405,82261,279043,749932,29885,10744,177992,495941,223652,254643,272636,304212,447561,224246,15232,9019,54269,132534,116697,54236,8304,89576,16245,9813,130236,49874,37847,22013,178706,110778,24824,11897,39694,5037,27703,252573,12073,76797,708026,313888,223794,197459,366390,68369,119217
18444,159350,68120,128220,128623,87385,172951,102829,105158,170762,220786,201284,1402062,271315,99999,120678,102945,83430,67004,65066,66130,3455466,94102,157056,647999,198525,134663,255865,477233,54292,74316,397762,1844526,409079,286339,184787,142013,132201,79850,261570,726751,26305,11305,167452,485085,216261,255949,269677,308110,451396,217499,16271,10629,54551,126291,117296,53819,7910,88450,17626,9791,130571,49551,36411,23179,172205,105969,22859,11414,40135,4840,25294,234472,12047,78366,727323,290861,227153,208343,374728,71206,110006
18475,158884,71368,128282,128647,90871,176733,102801,106651,177854,230052,207593,1484405,263956,106522,131130,104353,98218,69182,69614,72501,3595626,102566,159009,634828,198106,135272,259208,491172,55396,73569,420099,1885734,412421,291952,196896,147425,143941,76076,254812,717113,24413,9421,173710,460898,221171,263223,270931,322150,467748,216751,17135,9382,52999,128697,121858,54256,7954,87028,17939,10315,132636,47944,40037,23325,173100,106740,20600,9978,38189,4508,23712,228808,11545,78569,782649,308187,225336,230328,383182,81964,107553
18506,170924,77959,133142,131621,94783,190147,110933,109533,177818,229598,225208,1593299,288385,124003,139718,106275,109447,75445,72119,80221,3719268,115409,167428,646377,201361,146488,285630,496511,60408,82580,441646,1986697,426259,290985,211938,155327,155748,76290,247979,718421,25387,9810,176602,456808,245711,291496,298455,364830,519723,235258,19952,10107,57921,136999,136986,58990,8617,99451,20637,11767,130654,56039,44531,26034,185768,118594,20738,10527,35688,4373,23950,227554,11672,83912,849576,316551,243244,246235,410801,90308,113544
18536,160161,77834,136990,138283,97604,188011,110693,114918,177408,230025,223160,1536065,275647,123414,136554,102807,103637,71160,69111,75738,3742673,118246,170225,641538,218575,150860,297307,521928,59096,83679,426981,1965199,430640,312116,216323,155006,156631,82599,268154,717584,28290,9378,184952,483118,262727,294566,303272,361666,525144,248601,20409,10857,60589,136809,135758,61116,8904,100790,21769,11644,123010,58929,45794,25866,187314,122286,22871,10525,37736,3815,25008,235969,11068,89059,826995,330507,246683,239339,434711,89914,111029
18567,132961,68157,117117,112922,80910,151722,91430,94328,147540,185526,189358,1235391,219531,99731,115652,85931,82865,56784,57000,63345,3059652,98823,143560,531335,190215,124676,249380,451595,51459,71061,371490,1541532,371490,272251,182615,136429,138791,69798,231748,608947,24060,8393,163475,409241,222229,255310,258649,304685,447086,210105,16893,9567,55986,112377,115336,51991,7525,86445,17976,9937,114428,49394,36114,22198,157431,103960,21196,10172,33983,4361,22520,203544,10753,77016,696734,282372,208599,194896,386207,78257,96262
18597,189431,88042,157645,160275,114666,204892,123078,132428,196955,253273,236283,1609610,296744,125170,144894,119952,102409,79958,77331,81503,3879730,126326,192115,699586,260525,170846,336664,635849,70828,101271,515835,2056530,503622,391375,242244,183594,188659,98415,334261,824724,32268,12071,219352,562944,307776,345761,352069,421402,621908,288885,21868,12952,72038,161635,150849,70977,11350,120789,23371,12988,157393,68610,47523,29378,224817,147966,29110,12210,43653,5182,28130,280624,12621,109462,933865,392516,284933,255150,555803,94163,125872
18628,194257,89313,164265,166559,119094,218879,130304,141806,208655,265510,244817,1645396,305416,127811,150886,119780,97112,80483,78536,88103,3919477,123679,193591,713698,254970,172381,335255,619058,70822,103732,492237,2084840,484381,390447,244690,181843,190786,93730,343881,801535,31746,10692,233352,559958,298390,328146,339365,417146,600471,287426,19656,10668,68881,163853,147069,68328,10646,120669,22826,12117,154696,61539,43964,27750,219365,142677,27179,12408,39258,5206,27311,276539,11148,105202,911075,400599,276950,245686,556219,93963,131139
18659,218668,95749,175560,180327,125333,249267,143690,154792,229816,293829,261447,1772035,312239,125718,155034,124700,103664,82857,83711,93412,4305738,126117,201587,767215,269582,184414,339610,656949,76605,108895,500251,2272929,531142,419946,257013,198533,198052,94777,368160,849058,35182,11961,249665,586202,309597,338195,352551,420877,624576,297437,20030,11639,71105,179270,158286,69521,11323,116419,22384,13581,150805,66896,47193,29956,251717,143699,26817,12826,39463,6125,28115,289787,12143,108350,949745,417979,289743,252870,606601,97071,144439
18687,197200,88231,154198,151307,113950,224606,131010,134769,210491,266231,240142,1591089,315204,121771,153163,118292,106239,84538,80039,95403,3724767,122809,189988,678402,240018,164753,310737,565555,69247,101134,442430,2147074,472346,356112,231562,177171,174403,85728,300697,753128,34304,10808,218517,524363,278665,307487,331010,388340,575085,275715,18285,11690,64753,157574,149656,65616,9511,107074,23205,12789,135348,62747,46626,30266,222555,131533,26058,13379,38227,5935,26713,257892,11136,96727,854818,353623,262822,240567,520259,98207,134232
18718,171155,76622,136194,138762,99438,200232,121006,123022,188143,242881,208361,1317991,326892,111583,137778,113234,99767,76600,77041,83499,3512111,110396,158943,587588,209408,144559,261816,451179,59813,84732,344183,2134269,395906,300272,186129,152410,144788,81307,285716,661778,31879,11595,199286,492586,229984,269778,272428,338406,454412,230587,16820,10862,56942,146907,128251,59845,9426,92117,20852,13134,130795,61061,43651,31361,189654,115930,25241,15391,39938,5753,27717,235307,12420,81357,681770,322081,222537,212264,397379,88275,124604
18748,177536,78762,147968,147443,101024,201602,125637,127086,197233,251504,212644,1304622,316699,109283,138163,115746,95049,77867,74518,80556,2932412,108874,168935,629831,237098,154519,287454,508344,62922,90327,386144,2037575,436939,339620,208998,161921,153882,94202,311001,722297,33701,14048,208010,520685,255727,274397,304977,345071,494571,260465,19719,11895,59785,145572,139160,61503,10513,90124,20935,12791,138836,63070,42502,29602,191979,122659,28235,15858,45382,6751,28518,250302,15175,94752,763261,348052,258075,215324,456725,84828,125053
18779,177819,79327,141818,144552,100693,185392,116518,122565,187742,247281,203354,1446131,274240,102681,127097,117397,80821,73890,68945,76367,3366831,100086,168690,661589,232547,145883,277004,526896,63386,87946,415658,1752864,443529,335000,220519,157587,159253,88980,279797,764561,28742,13337,209951,500233,256471,270084,288364,335619,506801,255469,18972,12748,56385,149797,127326,62564,9173,91555,18088,11203,130009,58899,41714,27560,193590,117241,27177,11566,42486,5831,25505,240982,11656,95143,797267,340182,251869,202701,448293,75943,118995
18809,182244,79191,147173,146656,105710,198881,117361,118474,196123,256842,212070,1627405,294906,107405,134136,118136,87443,75200,73914,79459,3822299,100474,174571,635641,228288,152229,266795,549379,67642,88328,419955,1929211,453055,342168,220885,160066,156583,88522,279236,775613,29014,12779,211153,492277,258019,292569,304324,363626,548243,254679,18184,14045,55970,150369,132052,57198,9076,90688,19412,11546,137285,59244,44088,31386,201237,115587,24266,11922,44345,5432,23920,234679,12510,104057,792942,338967,247317,213539,426945,82025,122647
18840,193643,81756,143423,146889,107567,212938,121863,123945,200034,257226,216646,1514712,340906,126284,146328,115447,109253,78496,77853,89341,3521212,121062,183176,649484,224476,160228,294055,544326,71389,92445,430850,2273560,458409,320299,219628,167465,168370,81841,285593,711294,29654,11559,207841,477189,247697,281844,303656,370483,514791,255332,19333,12332,55976,152343,131401,56626,8939,90435,21604,12175,136086,61306,46035,31617,197091,139791,25286,12529,47183,5962,24158,227602,13256,95915,778831,355239,257166,242317,437481,99082,125643
18871,190832,83261,135624,138959,101639,200837,119993,123049,201958,256318,217593,1411523,354511,132585,142013,108840,114266,77983,77500,91163,3214995,128023,176413,619994,225647,155778,299295,517624,71822,87961,401705,2325546,430968,298187,211002,161144,159618,79929,271985,660718,31575,10976,197681,456410,259892,286905,319460,389750,508575,260510,22011,12723,55733,144406,139876,58025,9918,99979,24444,12302,127932,68094,47890,32475,200650,118532,24939,12173,43403,6891,23278,221541,12685,93539,762806,328873,257354,243215,436513,102786,129812
18901,188312,84009,143073,147638,102028,202727,125063,128987,208780,257446,231632,1418206,365362,134690,150198,118714,110406,79684,82711,93351,3227886,128238,179400,631023,243459,164433,308085,564542,71686,95363,419614,2389134,445917,322699,215584,171488,169054,84233,295520,682558,34117,11017,211975,485813,270817,293560,309472,394357,503851,265047,23541,12362,59709,149324,139399,56123,10369,99276,23960,13476,132337,69812,49073,33003,211028,120772,26085,12712,44911,6736,23648,228729,14297,98255,757962,352658,256296,243034,453006,103154,138978
18932,164658,72487,127948,130334,91153,170527,110030,111627,173872,221354,197212,1251830,314641,119669,137021,103365,97000,69816,71163,83922,2955155,114627,157857,558038,218000,147945,272325,489647,65627,83117,378265,1990642,395570,288159,190374,149502,154854,74399,266330,604641,29337,10294,186691,425883,234822,258877,269107,345030,425958,232423,20749,10628,54495,130989,123249,52505,9909,89476,22432,11848,123438,63613,43985,28672,174857,109602,24244,12961,43445,7124,23669,209740,14039,85575,673161,309456,225565,216957,405040,89823,119277
18962,224112,99270,181432,184921,127096,232551,156648,156266,244809,294133,262466,1617228,424857,151130,176241,137224,117383,96232,98211,105954,3505444,143355,210126,719034,296403,207822,368389,684801,84837,109595,506723,2667710,516072,396579,259636,202150,208498,102708,358632,792323,39731,14581,252352,584397,321200,355499,354545,471659,588638,324782,26059,15039,74980,186033,166381,69426,13529,128565,28235,15510,166878,86354,57540,35738,239912,148925,32507,17668,57710,8366,31834,286371,15723,123368,901825,426823,309126,282015,556672,104135,166659
