"Term","Estimate"
"intercept",2.49804872842466
"lag_log_vakansii",0.986289347143628
"log_jumush",-0.173913729490523
"lag_log_bilet_bishkek",-0.0518647118784155
"log_jumush_izdeim",-0.207645006676759
"lag_zolotaya_korona_diff",0.00647295620057134
"log_bilet_bishkek",0.0770540420656011
"work_ratio",0.206222324015467
