"Term","Estimate"
"intercept",10.4098394704651
"log_zolotaya_korona",1.25395544666575
"lag_log_jumush",-0.0680123475298338
"lag_log_zolotaya_korona",-0.557449518657347
"findwork_diff",0.00550275512814342
"lag_log_vakansii",-0.451563408037046
"findwork_ratio",0.151312376322554
