Period,Kaluga Oblast,Kostroma Oblast,Kursk Oblast,Lipetsk Oblast,Oryol Oblast,Ryazan Oblast,Smolensk Oblast,Tambov Oblast,Tver Oblast,Tula Oblast,Yaroslavl Oblast,Saint Petersburg,Leningrad Oblast,Arkhangel'skaya Oblast',Vologda Oblast,Kaliningrad Oblast,Murmansk Oblast,Novgorod Oblast,Pskov Oblast,Republic of Karelia,Moscow,Komi Republic,Kirov Oblast,Nizhny Novgorod Oblast',Orenburg Oblast,Penza Oblast,Perm Krai,Republic of Bashkortostan,Mari El Republic,Republic of Mordovia,Republic of Tatarstan,Moscow Oblast,Samara Oblast,Saratov Oblast,Udmurt Republic,Ulyanovsk Oblast,Chuvash Republic,Astrakhan Oblast,Volgograd Oblast,Krasnodar Krai,Republic of Adygea,Republic of Kalmykia,Belgorod Oblast,Rostov Oblast,Altai Krai,Irkutsk Oblast,Kemerovo Oblast,Krasnoyarsk Krai,Novosibirsk Oblast,Omsk Oblast,Altai Republic,Tyva Republic,Republic of Khakassia,Bryansk Oblast,Tomsk District,Amur Oblast,Jewish Autonomous Oblast,Zabaykalsky Krai,Kamchatka Krai,Magadan District,Primorsky Krai,Republic of Buryatia,Sakha (Yakutia) Republic,Sakhalin District,Vladimir Oblast,Khabarovsk Krai,The Kabardino-Balkar Republic,Karachay-Cherkess Republic,Republic of Dagestan,Republic of Ingushetia,Republic of North Ossetia — Alania,Stavropol Krai,Chechen Republic,Kurgan Oblast,Sverdlovsk Oblast,Voronezh Oblast,Tyumen Oblast,Khanty-Mansi Autonomous Okrug — Yugra,Chelyabinsk Oblast,Yamalo-Nenets Autonomous Okrug,Ivanovo Oblast
17897,0.33,0.32,0.296,0.29,0.29,0.35,0.29,0.31,0.34,0.33,0.36,0.32,0.36,0.27,0.25,0.31,0.24,0.3,0.3,0.36,0.28,0.3,0.34,0.31,0.27,0.27,0.28,0.35,0.28,0.29,0.237,0.4,0.27,0.29,0.36,0.34,0.35,0.274,0.28,0.27,0.283,0.153,0.299,0.251,0.27,0.28,0.23,0.25,0.26,0.31,0.253,0.165,0.3,0.25,0.33,0.248,0.285,0.301,0.204,0.23,0.19,0.246,0.171,0.127,0.28,0.27,0.138,0.198,0.079,0.089,0.158,0.261,0.088,0.27,0.27,0.28,0.34,0.29,0.25,0.29,0.31
17928,0.32,0.29,0.267,0.27,0.26,0.32,0.26,0.29,0.31,0.3,0.33,0.29,0.33,0.25,0.22,0.29,0.22,0.27,0.27,0.32,0.26,0.28,0.32,0.28,0.26,0.25,0.27,0.33,0.26,0.27,0.22,0.37,0.25,0.29,0.33,0.33,0.31,0.244,0.26,0.25,0.284,0.137,0.269,0.239,0.25,0.26,0.22,0.24,0.26,0.3,0.265,0.146,0.28,0.24,0.3,0.241,0.268,0.284,0.186,0.21,0.18,0.23,0.167,0.122,0.26,0.25,0.143,0.186,0.073,0.084,0.148,0.246,0.085,0.25,0.26,0.26,0.34,0.29,0.24,0.29,0.28
17956,0.3,0.27,0.243,0.23,0.24,0.3,0.25,0.26,0.29,0.28,0.31,0.27,0.3,0.25,0.21,0.27,0.22,0.25,0.25,0.3,0.24,0.28,0.31,0.26,0.24,0.23,0.25,0.3,0.25,0.25,0.205,0.34,0.24,0.29,0.32,0.31,0.29,0.226,0.24,0.24,0.246,0.13,0.244,0.222,0.23,0.25,0.21,0.24,0.24,0.28,0.241,0.128,0.27,0.22,0.29,0.234,0.248,0.28,0.165,0.21,0.18,0.209,0.16,0.121,0.24,0.24,0.133,0.186,0.07,0.091,0.146,0.233,0.078,0.25,0.24,0.24,0.32,0.27,0.23,0.26,0.27
17987,0.26,0.23,0.22,0.21,0.21,0.27,0.21,0.24,0.26,0.25,0.26,0.24,0.26,0.21,0.19,0.26,0.2,0.21,0.22,0.25,0.23,0.25,0.26,0.23,0.22,0.21,0.22,0.26,0.21,0.23,0.18,0.31,0.21,0.25,0.27,0.27,0.25,0.215,0.23,0.23,0.227,0.136,0.228,0.214,0.21,0.22,0.2,0.21,0.21,0.26,0.213,0.128,0.24,0.21,0.27,0.219,0.224,0.241,0.158,0.19,0.16,0.184,0.143,0.108,0.21,0.21,0.138,0.176,0.068,0.089,0.144,0.222,0.077,0.22,0.21,0.22,0.28,0.25,0.21,0.25,0.24
18017,0.28,0.25,0.239,0.23,0.23,0.3,0.23,0.26,0.28,0.3,0.3,0.26,0.29,0.23,0.21,0.28,0.24,0.24,0.26,0.28,0.24,0.28,0.29,0.25,0.24,0.24,0.24,0.29,0.25,0.26,0.208,0.34,0.24,0.28,0.3,0.31,0.29,0.249,0.26,0.23,0.258,0.139,0.255,0.228,0.24,0.25,0.22,0.22,0.23,0.28,0.229,0.147,0.27,0.24,0.29,0.248,0.244,0.262,0.173,0.19,0.17,0.206,0.166,0.12,0.24,0.23,0.153,0.187,0.079,0.101,0.147,0.237,0.084,0.25,0.24,0.24,0.31,0.28,0.24,0.31,0.27
18048,0.3,0.28,0.27,0.25,0.26,0.33,0.27,0.28,0.31,0.32,0.33,0.28,0.3,0.26,0.24,0.29,0.26,0.27,0.28,0.31,0.25,0.31,0.34,0.28,0.28,0.26,0.27,0.34,0.28,0.29,0.238,0.37,0.26,0.32,0.35,0.36,0.34,0.268,0.28,0.24,0.28,0.165,0.282,0.245,0.27,0.27,0.25,0.25,0.25,0.31,0.241,0.182,0.28,0.25,0.33,0.254,0.264,0.295,0.186,0.24,0.19,0.223,0.2,0.127,0.25,0.26,0.17,0.177,0.09,0.11,0.168,0.26,0.104,0.28,0.27,0.26,0.35,0.33,0.26,0.36,0.31
18078,0.31,0.28,0.266,0.24,0.28,0.33,0.27,0.27,0.31,0.32,0.33,0.29,0.31,0.27,0.24,0.29,0.28,0.28,0.28,0.32,0.26,0.32,0.33,0.28,0.27,0.26,0.26,0.33,0.27,0.29,0.226,0.37,0.25,0.31,0.34,0.34,0.32,0.271,0.27,0.23,0.273,0.159,0.277,0.238,0.27,0.27,0.25,0.25,0.26,0.3,0.235,0.208,0.28,0.25,0.33,0.25,0.245,0.288,0.193,0.24,0.19,0.222,0.192,0.127,0.24,0.25,0.158,0.168,0.092,0.116,0.169,0.246,0.1,0.27,0.27,0.25,0.34,0.34,0.25,0.38,0.3
18109,0.32,0.27,0.263,0.25,0.27,0.33,0.26,0.27,0.32,0.31,0.33,0.29,0.33,0.27,0.23,0.29,0.28,0.28,0.28,0.32,0.26,0.32,0.32,0.27,0.25,0.25,0.26,0.32,0.26,0.27,0.225,0.37,0.24,0.28,0.33,0.32,0.31,0.228,0.26,0.24,0.243,0.144,0.264,0.235,0.24,0.25,0.24,0.24,0.24,0.28,0.224,0.169,0.26,0.25,0.3,0.239,0.224,0.258,0.19,0.22,0.19,0.213,0.188,0.123,0.25,0.24,0.14,0.179,0.082,0.101,0.158,0.232,0.088,0.25,0.26,0.25,0.3,0.32,0.24,0.34,0.3
18140,0.32,0.27,0.26,0.25,0.28,0.33,0.27,0.27,0.32,0.31,0.33,0.29,0.36,0.27,0.25,0.28,0.27,0.28,0.27,0.33,0.26,0.32,0.33,0.27,0.25,0.26,0.26,0.32,0.28,0.28,0.225,0.39,0.24,0.27,0.34,0.32,0.31,0.216,0.25,0.24,0.251,0.126,0.254,0.228,0.24,0.26,0.25,0.24,0.24,0.28,0.234,0.164,0.27,0.25,0.31,0.24,0.243,0.245,0.197,0.23,0.19,0.213,0.187,0.131,0.26,0.24,0.129,0.18,0.076,0.095,0.141,0.231,0.081,0.26,0.26,0.25,0.31,0.32,0.24,0.33,0.29
18170,0.29,0.26,0.238,0.24,0.25,0.31,0.25,0.26,0.29,0.3,0.32,0.27,0.35,0.25,0.22,0.27,0.24,0.27,0.26,0.31,0.24,0.3,0.31,0.25,0.25,0.24,0.24,0.31,0.26,0.25,0.209,0.35,0.23,0.26,0.31,0.3,0.3,0.222,0.25,0.24,0.253,0.132,0.243,0.224,0.25,0.25,0.23,0.23,0.23,0.28,0.234,0.142,0.26,0.23,0.29,0.227,0.241,0.24,0.191,0.22,0.18,0.211,0.176,0.13,0.25,0.24,0.125,0.176,0.072,0.097,0.136,0.22,0.083,0.25,0.24,0.24,0.29,0.29,0.22,0.3,0.27
18201,0.24,0.21,0.194,0.2,0.2,0.26,0.21,0.21,0.24,0.24,0.27,0.23,0.28,0.21,0.19,0.23,0.2,0.23,0.21,0.26,0.2,0.25,0.25,0.21,0.2,0.19,0.2,0.24,0.2,0.21,0.179,0.28,0.19,0.21,0.26,0.24,0.24,0.193,0.21,0.21,0.214,0.113,0.201,0.193,0.21,0.2,0.2,0.2,0.19,0.23,0.204,0.121,0.23,0.19,0.24,0.199,0.201,0.196,0.169,0.18,0.16,0.173,0.137,0.106,0.21,0.2,0.111,0.158,0.067,0.084,0.119,0.19,0.072,0.21,0.2,0.2,0.25,0.23,0.19,0.25,0.23
18231,0.31,0.28,0.254,0.26,0.28,0.33,0.27,0.27,0.33,0.33,0.34,0.3,0.36,0.26,0.25,0.3,0.23,0.3,0.28,0.33,0.25,0.3,0.33,0.27,0.27,0.27,0.27,0.33,0.28,0.28,0.239,0.37,0.27,0.3,0.35,0.32,0.33,0.269,0.28,0.27,0.274,0.132,0.274,0.253,0.27,0.28,0.27,0.26,0.26,0.32,0.271,0.175,0.3,0.26,0.32,0.252,0.274,0.288,0.2,0.24,0.2,0.238,0.184,0.138,0.28,0.27,0.143,0.193,0.078,0.088,0.145,0.248,0.084,0.29,0.27,0.27,0.33,0.3,0.25,0.3,0.29
18262,0.3,0.27,0.258,0.26,0.27,0.33,0.27,0.27,0.31,0.31,0.34,0.3,0.38,0.25,0.24,0.3,0.23,0.28,0.28,0.33,0.26,0.29,0.32,0.27,0.26,0.26,0.25,0.31,0.27,0.27,0.235,0.37,0.25,0.29,0.33,0.32,0.32,0.246,0.27,0.26,0.266,0.123,0.264,0.248,0.27,0.27,0.27,0.26,0.25,0.3,0.247,0.158,0.3,0.25,0.3,0.246,0.258,0.273,0.181,0.22,0.2,0.216,0.171,0.132,0.27,0.26,0.132,0.176,0.072,0.097,0.141,0.245,0.078,0.27,0.26,0.28,0.3,0.27,0.24,0.29,0.28
18293,0.25,0.23,0.222,0.2,0.22,0.27,0.22,0.22,0.26,0.25,0.28,0.25,0.3,0.21,0.2,0.25,0.19,0.23,0.22,0.27,0.21,0.23,0.26,0.23,0.22,0.21,0.21,0.26,0.22,0.23,0.192,0.29,0.21,0.24,0.28,0.26,0.27,0.211,0.23,0.22,0.224,0.098,0.22,0.213,0.24,0.23,0.22,0.22,0.21,0.26,0.204,0.125,0.26,0.2,0.26,0.215,0.223,0.247,0.162,0.19,0.17,0.194,0.146,0.112,0.22,0.23,0.1,0.149,0.058,0.077,0.12,0.197,0.052,0.23,0.22,0.23,0.26,0.23,0.21,0.26,0.24
18322,0.16,0.15,0.131,0.12,0.13,0.16,0.13,0.13,0.16,0.17,0.17,0.18,0.19,0.12,0.12,0.15,0.12,0.14,0.14,0.14,0.14,0.12,0.16,0.13,0.11,0.12,0.11,0.12,0.11,0.11,0.104,0.18,0.13,0.14,0.15,0.16,0.14,0.116,0.13,0.13,0.118,0.054,0.129,0.133,0.14,0.13,0.13,0.13,0.14,0.14,0.093,0.059,0.14,0.11,0.16,0.132,0.119,0.131,0.105,0.12,0.1,0.091,0.083,0.076,0.12,0.13,0.053,0.084,0.03,0.038,0.066,0.12,0.024,0.12,0.13,0.14,0.14,0.12,0.13,0.13,0.16
18353,0.2,0.18,0.175,0.17,0.16,0.21,0.18,0.19,0.2,0.21,0.2,0.21,0.23,0.15,0.15,0.22,0.17,0.18,0.17,0.18,0.17,0.16,0.18,0.18,0.15,0.16,0.16,0.17,0.15,0.16,0.148,0.23,0.17,0.19,0.21,0.23,0.19,0.16,0.18,0.18,0.151,0.083,0.161,0.176,0.17,0.17,0.16,0.15,0.16,0.19,0.142,0.076,0.17,0.14,0.21,0.147,0.143,0.163,0.129,0.16,0.13,0.124,0.104,0.1,0.16,0.16,0.09,0.105,0.038,0.046,0.092,0.161,0.032,0.15,0.16,0.2,0.2,0.16,0.16,0.18,0.19
18383,0.27,0.25,0.234,0.22,0.21,0.28,0.23,0.24,0.27,0.27,0.27,0.26,0.28,0.2,0.2,0.29,0.22,0.23,0.23,0.24,0.24,0.24,0.26,0.23,0.22,0.23,0.2,0.25,0.21,0.21,0.197,0.32,0.23,0.26,0.28,0.28,0.24,0.229,0.24,0.24,0.211,0.114,0.231,0.231,0.22,0.22,0.22,0.2,0.21,0.25,0.18,0.092,0.23,0.2,0.26,0.21,0.204,0.21,0.149,0.19,0.17,0.173,0.145,0.125,0.22,0.21,0.111,0.147,0.067,0.078,0.125,0.223,0.062,0.22,0.22,0.24,0.26,0.23,0.21,0.25,0.25
18414,0.3,0.27,0.26,0.24,0.26,0.31,0.26,0.29,0.3,0.32,0.31,0.29,0.31,0.24,0.22,0.29,0.24,0.26,0.27,0.26,0.26,0.27,0.31,0.25,0.26,0.25,0.22,0.27,0.24,0.24,0.219,0.36,0.24,0.28,0.3,0.29,0.28,0.249,0.28,0.23,0.245,0.138,0.256,0.244,0.24,0.24,0.25,0.23,0.22,0.27,0.19,0.129,0.25,0.23,0.29,0.226,0.208,0.246,0.165,0.22,0.18,0.187,0.171,0.137,0.24,0.22,0.131,0.166,0.078,0.09,0.143,0.237,0.087,0.25,0.24,0.26,0.29,0.27,0.23,0.3,0.28
18444,0.29,0.24,0.255,0.23,0.24,0.3,0.25,0.27,0.29,0.31,0.29,0.27,0.31,0.24,0.22,0.26,0.25,0.25,0.26,0.25,0.25,0.27,0.29,0.25,0.25,0.23,0.23,0.27,0.24,0.24,0.217,0.34,0.24,0.26,0.29,0.27,0.27,0.242,0.26,0.22,0.225,0.147,0.244,0.229,0.24,0.24,0.24,0.23,0.22,0.26,0.209,0.158,0.25,0.23,0.29,0.222,0.203,0.241,0.178,0.23,0.17,0.186,0.17,0.144,0.23,0.21,0.123,0.166,0.08,0.09,0.132,0.223,0.088,0.25,0.24,0.25,0.3,0.3,0.23,0.33,0.26
18475,0.27,0.22,0.226,0.21,0.23,0.27,0.23,0.24,0.28,0.29,0.28,0.26,0.3,0.22,0.21,0.24,0.25,0.23,0.25,0.24,0.23,0.26,0.26,0.23,0.21,0.21,0.21,0.24,0.21,0.2,0.195,0.32,0.22,0.24,0.26,0.24,0.25,0.197,0.23,0.21,0.193,0.112,0.229,0.208,0.21,0.21,0.21,0.21,0.2,0.23,0.195,0.118,0.22,0.21,0.26,0.19,0.189,0.199,0.168,0.21,0.16,0.154,0.145,0.136,0.22,0.2,0.104,0.134,0.068,0.079,0.118,0.197,0.076,0.23,0.21,0.22,0.25,0.26,0.21,0.29,0.23
18506,0.25,0.21,0.2,0.19,0.2,0.26,0.22,0.21,0.25,0.25,0.26,0.25,0.29,0.22,0.2,0.22,0.24,0.21,0.23,0.23,0.21,0.25,0.24,0.22,0.19,0.19,0.2,0.22,0.19,0.2,0.175,0.29,0.2,0.21,0.25,0.23,0.23,0.173,0.19,0.19,0.176,0.101,0.203,0.185,0.2,0.2,0.19,0.19,0.2,0.21,0.189,0.105,0.21,0.2,0.25,0.173,0.174,0.182,0.157,0.2,0.14,0.133,0.122,0.13,0.2,0.19,0.091,0.12,0.053,0.066,0.102,0.174,0.065,0.21,0.21,0.2,0.24,0.23,0.19,0.26,0.21
18536,0.23,0.2,0.177,0.19,0.2,0.24,0.21,0.21,0.23,0.24,0.25,0.22,0.27,0.21,0.19,0.2,0.22,0.2,0.21,0.19,0.2,0.24,0.23,0.19,0.17,0.19,0.19,0.2,0.17,0.19,0.173,0.28,0.19,0.2,0.25,0.21,0.22,0.183,0.19,0.19,0.183,0.092,0.199,0.188,0.21,0.18,0.18,0.17,0.19,0.22,0.176,0.101,0.19,0.17,0.23,0.167,0.165,0.163,0.155,0.19,0.14,0.14,0.119,0.122,0.19,0.18,0.085,0.108,0.054,0.053,0.1,0.171,0.056,0.17,0.18,0.19,0.22,0.2,0.2,0.23,0.19
18567,0.2,0.18,0.154,0.16,0.17,0.2,0.18,0.18,0.2,0.2,0.22,0.19,0.23,0.17,0.17,0.18,0.18,0.17,0.18,0.16,0.17,0.21,0.2,0.16,0.17,0.16,0.16,0.19,0.15,0.16,0.155,0.22,0.16,0.18,0.21,0.19,0.19,0.158,0.17,0.17,0.151,0.085,0.18,0.159,0.18,0.17,0.17,0.15,0.16,0.18,0.158,0.09,0.19,0.16,0.21,0.149,0.154,0.152,0.136,0.17,0.13,0.126,0.104,0.111,0.17,0.16,0.083,0.106,0.051,0.064,0.093,0.146,0.062,0.17,0.16,0.17,0.19,0.18,0.17,0.22,0.17
18597,0.28,0.25,0.234,0.23,0.25,0.27,0.25,0.26,0.27,0.28,0.28,0.25,0.3,0.22,0.22,0.26,0.22,0.25,0.25,0.23,0.24,0.27,0.28,0.24,0.26,0.23,0.24,0.29,0.23,0.25,0.218,0.31,0.25,0.26,0.29,0.27,0.28,0.234,0.26,0.23,0.212,0.124,0.25,0.224,0.26,0.24,0.24,0.24,0.24,0.27,0.228,0.136,0.26,0.23,0.28,0.21,0.235,0.24,0.178,0.21,0.19,0.19,0.143,0.148,0.24,0.23,0.125,0.143,0.068,0.079,0.119,0.217,0.074,0.27,0.24,0.25,0.28,0.24,0.24,0.28,0.24
