Period,Kaluga Oblast,Kostroma Oblast,Kursk Oblast,Lipetsk Oblast,Oryol Oblast,Ryazan Oblast,Smolensk Oblast,Tambov Oblast,Tver Oblast,Tula Oblast,Yaroslavl Oblast,Saint Petersburg,Leningrad Oblast,Arkhangel'skaya Oblast',Vologda Oblast,Kaliningrad Oblast,Murmansk Oblast,Novgorod Oblast,Pskov Oblast,Republic of Karelia,Moscow,Komi Republic,Kirov Oblast,Nizhny Novgorod Oblast',Orenburg Oblast,Penza Oblast,Perm Krai,Republic of Bashkortostan,Mari El Republic,Republic of Mordovia,Republic of Tatarstan,Moscow Oblast,Samara Oblast,Saratov Oblast,Udmurt Republic,Ulyanovsk Oblast,Chuvash Republic,Astrakhan Oblast,Volgograd Oblast,Krasnodar Krai,Republic of Adygea,Republic of Kalmykia,Belgorod Oblast,Rostov Oblast,Altai Krai,Irkutsk Oblast,Kemerovo Oblast,Krasnoyarsk Krai,Novosibirsk Oblast,Omsk Oblast,Altai Republic,Tyva Republic,Republic of Khakassia,Bryansk Oblast,Tomsk District,Amur Oblast,Jewish Autonomous Oblast,Zabaykalsky Krai,Kamchatka Krai,Magadan District,Primorsky Krai,Republic of Buryatia,Sakha (Yakutia) Republic,Sakhalin District,Vladimir Oblast,Khabarovsk Krai,The Kabardino-Balkar Republic,Karachay-Cherkess Republic,Republic of Dagestan,Republic of Ingushetia,Republic of North Ossetia — Alania,Stavropol Krai,Chechen Republic,Kurgan Oblast,Sverdlovsk Oblast,Voronezh Oblast,Tyumen Oblast,Khanty-Mansi Autonomous Okrug — Yugra,Chelyabinsk Oblast,Yamalo-Nenets Autonomous Okrug,Ivanovo Oblast
17805,0.004,0.0037,0.0028,0.0032,0.0032,0.0033,0.0037,0.0031,0.0036,0.0033,0.0033,0.0038,0.0039,0.0036,0.003,0.0035,0.0043,0.0037,0.0035,0.0035,0.0037,0.0034,0.0031,0.0033,0.0032,0.0031,0.0033,0.0033,0.0032,0.003,0.0032,0.0037,0.0035,0.0033,0.0034,0.0036,0.0033,0.003,0.0035,0.0036,0.0041,0.0028,0.0034,0.0036,0.0031,0.003,0.0032,0.0032,0.0035,0.0034,0.0024,0.0038,0.0029,0.0031,0.0034,0.003,0.0036,0.0028,0.0042,0.0033,0.0033,0.003,0.0032,0.003,0.0031,0.0036,0.0032,0.0033,0.0026,0.0025,0.003,0.0034,0.0028,0.0032,0.0034,0.0035,0.003,0.0035,0.0032,0.0036,0.0033
17836,0.0044,0.0041,0.0039,0.0039,0.0043,0.0039,0.0045,0.0035,0.0044,0.0037,0.0038,0.0044,0.0047,0.0038,0.0035,0.0044,0.005,0.0041,0.004,0.0041,0.0043,0.0038,0.0041,0.0037,0.0038,0.0037,0.0038,0.0039,0.0039,0.0034,0.0039,0.0044,0.0042,0.0043,0.0038,0.0044,0.0039,0.004,0.0043,0.0045,0.0042,0.0039,0.0041,0.0043,0.0038,0.0035,0.0041,0.004,0.0039,0.004,0.0035,0.0032,0.0035,0.0041,0.004,0.0039,0.0071,0.0033,0.0051,0.0052,0.0039,0.0032,0.0033,0.0038,0.004,0.004,0.0038,0.0044,0.0029,0.0037,0.0032,0.0042,0.0031,0.0035,0.0039,0.0041,0.0034,0.0042,0.0037,0.0046,0.0038
17866,0.0036,0.0031,0.0032,0.0033,0.0031,0.0029,0.0035,0.0029,0.0033,0.0033,0.003,0.0036,0.0035,0.0032,0.003,0.0035,0.0037,0.0032,0.0032,0.0031,0.0034,0.0031,0.0031,0.0032,0.0034,0.003,0.0031,0.0033,0.0033,0.0024,0.0033,0.0035,0.0035,0.0035,0.0031,0.0036,0.0035,0.0036,0.0034,0.0035,0.0034,0.0033,0.0035,0.0035,0.003,0.0029,0.0032,0.0031,0.0033,0.0033,0.003,0.0037,0.0028,0.0032,0.0032,0.0035,0.0044,0.0033,0.004,0.0039,0.0034,0.0025,0.0029,0.0028,0.0031,0.0033,0.0032,0.0032,0.0029,0.0031,0.003,0.0034,0.0027,0.003,0.0033,0.0033,0.0029,0.0035,0.003,0.0033,0.0034
17897,0.0033,0.0031,0.003,0.0034,0.0029,0.0029,0.0033,0.0028,0.0033,0.0029,0.0032,0.0034,0.0038,0.0032,0.0033,0.0036,0.0038,0.0032,0.0032,0.0035,0.0033,0.0032,0.003,0.003,0.0031,0.0027,0.003,0.0031,0.0031,0.0028,0.0033,0.0035,0.0032,0.0033,0.0032,0.0034,0.0031,0.0032,0.0031,0.0034,0.0038,0.0027,0.0032,0.0033,0.0028,0.0027,0.0029,0.0029,0.0033,0.0031,0.002,0.0034,0.0028,0.003,0.0031,0.0035,0.0038,0.0027,0.0043,0.004,0.0033,0.0026,0.003,0.0029,0.0031,0.0032,0.0031,0.0029,0.0027,0.0027,0.0029,0.0032,0.0025,0.0029,0.003,0.0031,0.0028,0.0034,0.0028,0.0033,0.003
17928,0.0031,0.003,0.0028,0.003,0.0029,0.0026,0.0033,0.0025,0.0032,0.0025,0.0028,0.0035,0.0035,0.003,0.0029,0.0032,0.0035,0.0033,0.0034,0.0033,0.0032,0.0029,0.0027,0.0028,0.0032,0.0028,0.003,0.0031,0.003,0.0026,0.0031,0.0033,0.003,0.0031,0.0028,0.0032,0.0033,0.003,0.0032,0.0034,0.0035,0.0023,0.003,0.003,0.0026,0.0025,0.0028,0.0029,0.0032,0.0032,0.003,0.0028,0.0029,0.0029,0.0032,0.0027,0.0049,0.0026,0.0035,0.0038,0.0031,0.0023,0.0027,0.003,0.0029,0.003,0.0034,0.0027,0.0024,0.0026,0.0029,0.0031,0.0027,0.0025,0.003,0.003,0.0027,0.0029,0.0029,0.0031,0.0029
17956,0.0031,0.0027,0.0026,0.0027,0.003,0.0027,0.003,0.0024,0.0033,0.0026,0.003,0.0034,0.0036,0.0029,0.0029,0.0033,0.0034,0.0029,0.0032,0.0035,0.0032,0.0029,0.0026,0.0028,0.0027,0.0026,0.0027,0.0029,0.0029,0.0025,0.003,0.0032,0.003,0.0029,0.0028,0.0032,0.003,0.0028,0.003,0.0032,0.0037,0.003,0.003,0.003,0.0027,0.0026,0.003,0.0028,0.003,0.003,0.0024,0.003,0.0022,0.0026,0.0029,0.0028,0.0047,0.0026,0.0028,0.0039,0.003,0.0026,0.0029,0.003,0.003,0.003,0.003,0.0026,0.0024,0.0025,0.0027,0.0029,0.0026,0.0026,0.0029,0.0031,0.0026,0.003,0.0028,0.0031,0.0029
17987,0.003,0.0028,0.0026,0.003,0.0028,0.0026,0.0032,0.0025,0.0032,0.0026,0.0029,0.0033,0.0055,0.0029,0.0028,0.0034,0.0036,0.003,0.003,0.0032,0.0031,0.0028,0.0026,0.0029,0.0029,0.0029,0.0028,0.0028,0.0026,0.0025,0.0028,0.0032,0.0029,0.0029,0.0028,0.003,0.0029,0.0028,0.0029,0.0033,0.0031,0.003,0.0029,0.0029,0.0026,0.0024,0.0027,0.0027,0.003,0.0031,0.0023,0.0033,0.0026,0.0028,0.0026,0.003,0.004,0.0029,0.0037,0.0034,0.003,0.0026,0.003,0.003,0.0028,0.0029,0.0027,0.003,0.0024,0.0025,0.0028,0.003,0.0028,0.0026,0.0029,0.0029,0.0027,0.003,0.0029,0.0035,0.0029
18017,0.0033,0.0027,0.003,0.0032,0.0029,0.003,0.0034,0.0028,0.0034,0.0029,0.003,0.0036,0.0045,0.0029,0.003,0.0034,0.0043,0.0033,0.0035,0.0033,0.0034,0.0029,0.0029,0.0031,0.0032,0.0028,0.0029,0.003,0.0031,0.0026,0.003,0.0035,0.0033,0.0031,0.0031,0.0034,0.0031,0.0034,0.0032,0.0035,0.0033,0.0033,0.003,0.0033,0.0028,0.0026,0.003,0.0029,0.0033,0.0031,0.003,0.0039,0.0024,0.0028,0.0029,0.0032,0.0029,0.003,0.0041,0.0045,0.0033,0.0025,0.0034,0.0029,0.003,0.0031,0.0034,0.0028,0.0026,0.0032,0.0028,0.0032,0.0033,0.0027,0.0031,0.0031,0.0027,0.003,0.0031,0.0037,0.003
18048,0.0032,0.0028,0.0028,0.0029,0.003,0.0031,0.0036,0.003,0.0031,0.0029,0.0031,0.0036,0.0038,0.0034,0.0032,0.0033,0.0038,0.0032,0.0031,0.0036,0.0034,0.0032,0.0029,0.003,0.0029,0.0027,0.0031,0.0031,0.003,0.0028,0.0032,0.0034,0.0032,0.0033,0.003,0.0032,0.003,0.0033,0.0034,0.0034,0.003,0.0031,0.003,0.0032,0.0031,0.0026,0.0031,0.0031,0.0034,0.0034,0.0024,0.0044,0.0024,0.0029,0.0033,0.003,0.004,0.0028,0.0039,0.0053,0.0032,0.0028,0.0031,0.0027,0.0028,0.003,0.0031,0.0032,0.0027,0.0033,0.003,0.0032,0.0034,0.0029,0.0031,0.0032,0.0029,0.0033,0.0032,0.0041,0.0028
18078,0.0028,0.0029,0.003,0.0028,0.0029,0.0028,0.0034,0.0029,0.003,0.0027,0.0029,0.0034,0.0035,0.0032,0.0031,0.0034,0.0039,0.0031,0.0032,0.0035,0.0031,0.0033,0.0029,0.003,0.0031,0.0028,0.0029,0.0029,0.0028,0.0029,0.0029,0.0032,0.0031,0.0031,0.003,0.003,0.0029,0.003,0.0033,0.0032,0.0035,0.0025,0.003,0.0031,0.0027,0.0027,0.0032,0.0028,0.0034,0.003,0.0021,0.0048,0.0026,0.0029,0.003,0.0032,0.003,0.0029,0.0032,0.0049,0.003,0.0022,0.0031,0.0024,0.0027,0.0032,0.0032,0.0029,0.0025,0.0034,0.0028,0.0032,0.0029,0.0029,0.003,0.0029,0.0029,0.0031,0.003,0.0038,0.0026
18109,0.0029,0.0021,0.0024,0.0026,0.0024,0.0024,0.003,0.0025,0.0029,0.0026,0.0024,0.0031,0.0031,0.0028,0.0027,0.0029,0.0034,0.0028,0.0034,0.003,0.0028,0.0029,0.0025,0.0026,0.0028,0.0023,0.0027,0.0025,0.0027,0.002,0.0027,0.0029,0.0027,0.0026,0.0025,0.0025,0.0029,0.0028,0.0027,0.003,0.0035,0.0026,0.0028,0.0027,0.0023,0.0023,0.0028,0.0025,0.0029,0.003,0.0022,0.0024,0.0024,0.0025,0.0027,0.003,0.0036,0.0027,0.0029,0.004,0.0032,0.0025,0.0022,0.0031,0.0026,0.0029,0.0029,0.003,0.0023,0.0029,0.0023,0.0027,0.0026,0.0027,0.0027,0.0027,0.0023,0.0028,0.0026,0.0028,0.0023
18140,0.0027,0.0026,0.0024,0.0024,0.0024,0.0025,0.003,0.0025,0.0028,0.0022,0.0024,0.0029,0.0031,0.0026,0.0025,0.0028,0.0032,0.0025,0.0031,0.003,0.0028,0.0028,0.0023,0.0025,0.0027,0.0024,0.0026,0.0025,0.0026,0.0021,0.0026,0.0029,0.0027,0.0025,0.0026,0.0026,0.0027,0.0025,0.0028,0.0029,0.0026,0.0019,0.0025,0.0026,0.0024,0.0023,0.0027,0.0024,0.0028,0.0026,0.0021,0.0031,0.0021,0.0025,0.0024,0.0029,0.0048,0.0022,0.0028,0.0031,0.0027,0.0019,0.0024,0.0024,0.0024,0.0026,0.0023,0.0026,0.0021,0.0029,0.0023,0.0027,0.0024,0.0025,0.0026,0.0027,0.0023,0.0027,0.0025,0.0027,0.0024
18170,0.0027,0.0023,0.0023,0.0025,0.0024,0.0023,0.0029,0.0025,0.0028,0.0023,0.0025,0.0029,0.003,0.003,0.0027,0.0031,0.0032,0.0031,0.0032,0.0049,0.0027,0.0027,0.0025,0.0026,0.0027,0.0024,0.0024,0.0025,0.0026,0.0022,0.0025,0.0029,0.0027,0.0026,0.0024,0.0028,0.0029,0.0027,0.0026,0.0028,0.0026,0.002,0.0028,0.0027,0.0024,0.0023,0.0026,0.0025,0.0028,0.0025,0.0018,0.0035,0.0024,0.0025,0.0029,0.0026,0.0033,0.0023,0.0029,0.003,0.0025,0.0022,0.0025,0.0027,0.0026,0.0025,0.0026,0.0031,0.002,0.0027,0.0022,0.0027,0.0029,0.0027,0.0025,0.0027,0.0024,0.0026,0.0026,0.0027,0.0026
18201,0.0031,0.003,0.0027,0.0024,0.0027,0.0027,0.0034,0.0025,0.0034,0.0029,0.0029,0.0034,0.0038,0.0029,0.0028,0.0037,0.0038,0.003,0.0035,0.0035,0.0034,0.0031,0.0029,0.0028,0.003,0.0026,0.0029,0.0028,0.003,0.0023,0.0027,0.0037,0.0028,0.003,0.0029,0.003,0.003,0.0026,0.0029,0.0033,0.0031,0.0026,0.003,0.0031,0.0026,0.0022,0.0029,0.0029,0.0031,0.0027,0.0025,0.0029,0.0023,0.0025,0.0029,0.0033,0.0031,0.0026,0.0031,0.0024,0.003,0.0023,0.0025,0.0028,0.0028,0.0031,0.0028,0.0023,0.0022,0.0023,0.0026,0.0031,0.0027,0.0025,0.0029,0.0029,0.0028,0.0031,0.0027,0.0034,0.0027
18231,0.0029,0.0028,0.0027,0.0026,0.0028,0.0027,0.0031,0.0026,0.0029,0.0026,0.0026,0.0031,0.0033,0.0027,0.0028,0.0032,0.0032,0.003,0.003,0.0033,0.0029,0.0027,0.0025,0.0026,0.0028,0.0027,0.0029,0.0029,0.0028,0.0024,0.0025,0.0031,0.003,0.0029,0.0027,0.0028,0.003,0.0026,0.003,0.0031,0.0032,0.0019,0.0027,0.0028,0.0026,0.0024,0.0028,0.0028,0.0029,0.0029,0.0025,0.0028,0.0023,0.0028,0.0025,0.0034,0.0025,0.0026,0.0032,0.0032,0.0028,0.0021,0.0022,0.0027,0.0026,0.0029,0.0025,0.0029,0.0022,0.0027,0.0023,0.0029,0.0024,0.0025,0.0027,0.0031,0.0025,0.0029,0.0026,0.003,0.0027
18262,0.0029,0.0026,0.0023,0.0023,0.0024,0.0023,0.0031,0.0025,0.0028,0.0025,0.0026,0.0031,0.0031,0.0026,0.0028,0.0028,0.0032,0.0028,0.003,0.0031,0.0029,0.0027,0.0025,0.0025,0.0027,0.0024,0.0029,0.0026,0.0029,0.0022,0.0025,0.003,0.0027,0.003,0.0026,0.0027,0.0028,0.0027,0.0027,0.0029,0.0032,0.0021,0.0027,0.0029,0.0024,0.0022,0.0027,0.0026,0.0028,0.0027,0.002,0.0031,0.0027,0.0024,0.0025,0.0031,0.002,0.0024,0.0028,0.0034,0.0028,0.0023,0.0023,0.0026,0.0026,0.0028,0.0024,0.0026,0.002,0.0031,0.0025,0.0028,0.0031,0.0024,0.0026,0.0028,0.0023,0.0028,0.0026,0.0029,0.0029
18293,0.0028,0.0026,0.0024,0.0026,0.0024,0.0026,0.0027,0.0025,0.003,0.0026,0.0027,0.0032,0.0034,0.0027,0.0028,0.0033,0.0035,0.003,0.0029,0.0034,0.003,0.0028,0.0023,0.0026,0.0026,0.0025,0.0029,0.0027,0.0026,0.0023,0.0025,0.003,0.0027,0.0028,0.0026,0.0027,0.0025,0.0028,0.0028,0.003,0.003,0.0025,0.0027,0.0027,0.0025,0.0022,0.0028,0.0025,0.0029,0.0029,0.002,0.0032,0.0023,0.0025,0.0026,0.0031,0.0029,0.0024,0.0034,0.0025,0.0031,0.0022,0.0023,0.0025,0.0026,0.0027,0.0028,0.0023,0.0022,0.0024,0.0027,0.0027,0.0026,0.0026,0.0026,0.003,0.0023,0.0029,0.0026,0.0036,0.0027
18322,0.003,0.0023,0.0023,0.0022,0.0023,0.0022,0.0026,0.0021,0.0025,0.0026,0.0023,0.0032,0.003,0.0024,0.0024,0.0029,0.003,0.0025,0.0026,0.0033,0.0029,0.0027,0.0023,0.0024,0.0023,0.0023,0.0024,0.0022,0.0025,0.0021,0.0022,0.0031,0.0024,0.0024,0.0022,0.0025,0.0023,0.0023,0.0024,0.0028,0.0024,0.002,0.0024,0.0025,0.0025,0.0022,0.0023,0.0023,0.0027,0.0026,0.0017,0.0022,0.0022,0.0024,0.0024,0.0027,0.0034,0.0025,0.0033,0.0037,0.0029,0.0019,0.0023,0.0028,0.0025,0.003,0.0023,0.0018,0.0018,0.0027,0.002,0.0024,0.0027,0.0022,0.0023,0.0025,0.0023,0.0025,0.0023,0.0032,0.0026
18353,0.0028,0.0024,0.0026,0.0025,0.003,0.0025,0.0027,0.0031,0.0028,0.0024,0.0026,0.0033,0.0033,0.0029,0.0026,0.0035,0.0036,0.0028,0.0027,0.0033,0.003,0.0028,0.0024,0.0026,0.0027,0.0026,0.0028,0.0027,0.0028,0.0026,0.0027,0.0031,0.0029,0.0028,0.0026,0.0032,0.0028,0.0027,0.0029,0.0031,0.0029,0.0025,0.0026,0.003,0.0025,0.0023,0.0026,0.0026,0.0029,0.0028,0.0022,0.0031,0.0023,0.0025,0.0026,0.0027,0.0025,0.0027,0.0025,0.0026,0.0029,0.0023,0.0026,0.0028,0.0027,0.0027,0.0028,0.0028,0.0026,0.003,0.0027,0.0026,0.0035,0.0027,0.0027,0.003,0.0025,0.0028,0.0027,0.0039,0.0026
18383,0.0037,0.0037,0.003,0.003,0.003,0.0033,0.0036,0.0031,0.0036,0.0032,0.0035,0.0039,0.004,0.0035,0.0033,0.0039,0.0042,0.0033,0.0035,0.0036,0.0038,0.0039,0.0032,0.0031,0.0031,0.0031,0.0033,0.0031,0.0033,0.0028,0.003,0.0041,0.0032,0.0033,0.0029,0.0031,0.0031,0.0032,0.0033,0.0036,0.0032,0.0023,0.0032,0.0033,0.0031,0.0028,0.0031,0.003,0.0032,0.0032,0.0025,0.0033,0.0026,0.0036,0.003,0.0035,0.0036,0.0031,0.0035,0.0032,0.0032,0.0029,0.003,0.003,0.0034,0.0034,0.0033,0.0031,0.0031,0.0029,0.0031,0.0034,0.003,0.0029,0.0032,0.0034,0.0031,0.0032,0.0031,0.0038,0.0034
