Year,Region,Fitted Values,Lower Bound,Upper Bound
2024,Astrakhan Oblast,212.4631042582974,98.17548975632923,326.7507187602655
2019,Belgorod Oblast,232.46680207028695,118.1791875683188,346.7544165722551
2020,Belgorod Oblast,250.02106749713042,135.73345299516228,364.30868199909855
2021,Belgorod Oblast,244.3057252651327,130.0181107631646,358.5933397671008
2022,Belgorod Oblast,227.97617603085982,113.68856152889167,342.2637905328279
2023,Belgorod Oblast,222.26083379886208,107.97321929689394,336.5484483008302
2024,Belgorod Oblast,227.15969856914444,112.87208406717632,341.4473130711126
2019,Bryansk Oblast,210.0136718731562,95.72605737118806,324.30128637512433
2020,Bryansk Oblast,225.93498237657386,111.64736787460575,340.222596878542
2021,Bryansk Oblast,211.64662679658693,97.35901229461876,325.93424129855504
2022,Bryansk Oblast,201.44065852516206,87.15304402319393,315.7282730271302
2023,Bryansk Oblast,192.86764517716796,78.5800306751998,307.15525967913607
2024,Bryansk Oblast,192.0511677154575,77.76355321348936,306.3387822174256
2019,Chechen Republic,178.579289597181,64.29167509521287,292.8669040991491
2020,Chechen Republic,219.07657169817855,104.78895719621042,333.36418620014666
2021,Chechen Republic,203.48185217944803,89.19423767747986,317.76946668141613
2022,Chechen Republic,184.98863767163212,70.70102316966398,299.27625217360026
2023,Chechen Republic,174.21113517701093,59.923520675042795,288.49874967897904
2024,Chechen Republic,168.04673034107392,53.75911583910579,282.33434484304206
2019,Chelyabinsk Oblast,248.3881125737046,134.10049807173647,362.67572707567274
2020,Chelyabinsk Oblast,266.3506167314033,152.0630022294352,380.63823123337147
2021,Chelyabinsk Oblast,254.51169353655266,140.22407903458452,368.7993080385208
2022,Chelyabinsk Oblast,227.5679373000046,113.28032279803647,341.85555180197275
2023,Chelyabinsk Oblast,210.83014933487158,96.54253483290344,325.1177638368397
2024,Chelyabinsk Oblast,210.42191060401632,96.13429610204818,324.7095251059844
2019,Chuvash Republic,251.24578368970103,136.9581691877329,365.5333981916691
2020,Chuvash Republic,261.451751961121,147.16413745915284,375.73936646308914
2021,Chuvash Republic,247.57163511198925,133.28402061002112,361.8592496139574
2022,Chuvash Republic,225.1185049148634,110.83089041289527,339.40611941683153
2023,Chuvash Republic,204.7065683720186,90.41895387005047,318.99418287398674
2024,Chuvash Republic,211.23838806572678,96.95077356375864,325.52600256769495
2019,Irkutsk Oblast,228.38441476171502,114.0968002597469,342.67202926368316
2020,Irkutsk Oblast,243.89748653427748,129.60987203230934,358.1851010362456
2021,Irkutsk Oblast,243.08100907256213,128.793394570594,357.36862357453026
2022,Irkutsk Oblast,224.71026618400327,110.42265168203515,338.9978806859714
2023,Irkutsk Oblast,211.64662679658693,97.35901229461876,325.93424129855504
2024,Irkutsk Oblast,218.58668522115033,104.2990707191822,332.87429972311844
2019,Ivanovo Oblast,230.83384714685621,116.54623264488808,345.1214616488244
2020,Ivanovo Oblast,236.95742810970918,122.66981360774103,351.2450426116773
2021,Ivanovo Oblast,235.7327119171386,121.44509741517045,350.0203264191067
2022,Ivanovo Oblast,256.96112592169874,142.6735114197306,371.24874042366685
2023,Ivanovo Oblast,207.97247821887515,93.68486371690702,322.2600927208433
2024,Ivanovo Oblast,199.80770360173625,85.52008909976811,314.09531810370436
2019,Jewish Autonomous Oblast,249.65365263935925,135.36603813739112,363.9412671413274
2020,Jewish Autonomous Oblast,233.2832795319974,118.99566503002927,347.57089403396554
2021,Jewish Autonomous Oblast,259.94126865695216,145.65365415498405,374.2288831589203
2022,Jewish Autonomous Oblast,224.91438554943335,110.62677104746521,339.20200005140146
2023,Jewish Autonomous Oblast,195.35790143539808,81.07028693342994,309.6455159373662
2024,Jewish Autonomous Oblast,199.0728738861939,84.78525938422575,313.360488388162
2019,Kaliningrad Oblast,250.42930622798565,136.14169172601754,364.7169207299538
2020,Kaliningrad Oblast,255.73640972912816,141.44879522716002,370.0240242310963
2021,Kaliningrad Oblast,239.40686049485035,125.11924599288223,353.6944749968185
2022,Kaliningrad Oblast,232.46680207028695,118.1791875683188,346.7544165722551
2023,Kaliningrad Oblast,221.0361176062915,106.74850310432338,335.3237321082596
2024,Kaliningrad Oblast,216.13725283600914,101.849638334041,330.4248673379773
2019,Kaluga Oblast,247.97987384284448,133.69225934087635,362.2674883448126
2020,Kaluga Oblast,238.99862176399512,124.71100726202698,353.2862362659632
2021,Kaluga Oblast,227.97617603085982,113.68856152889167,342.2637905328279
2022,Kaluga Oblast,216.9537302977245,102.66611579575637,331.2413447996926
2023,Kaluga Oblast,196.95003248573983,82.66241798377172,311.237646987708
2024,Kaluga Oblast,196.13355502402447,81.84594052205634,310.4211695259926
2019,Kamchatka Krai,272.47419769425625,158.18658319228814,386.76181219622435
2020,Kamchatka Krai,256.96112592169874,142.6735114197306,371.24874042366685
2021,Kamchatka Krai,268.8000491165445,154.51243461457636,383.08766361851264
2022,Kamchatka Krai,227.15969856914444,112.87208406717632,341.4473130711126
2023,Kamchatka Krai,219.40316268286568,105.11554818089755,333.6907771848338
2024,Kamchatka Krai,219.40316268286568,105.11554818089755,333.6907771848338
2019,Karachay-Cherkess Republic,203.11443732167683,88.82682281970872,317.40205182364497
2020,Karachay-Cherkess Republic,219.07657169817855,104.78895719621042,333.36418620014666
2021,Karachay-Cherkess Republic,213.97358756247104,99.6859730605029,328.2612020644392
2022,Karachay-Cherkess Republic,207.2376485033328,92.95003400136466,321.5252630053009
2023,Karachay-Cherkess Republic,199.5627603632221,85.275145861254,313.85037486519025
2024,Karachay-Cherkess Republic,193.64329876579924,79.35568426383114,307.9309132677674
2019,Kemerovo Oblast,269.2082878474046,154.9206733454365,383.4959023493728
2020,Kemerovo Oblast,292.06965677538574,177.78204227341757,406.35727127735385
2021,Kemerovo Oblast,273.69891388682686,159.41129938485872,387.986528388795
2022,Kemerovo Oblast,246.34691891941864,132.0593044174505,360.6345334213868
2023,Kemerovo Oblast,227.97617603085982,113.68856152889167,342.2637905328279
2024,Kemerovo Oblast,225.93498237657386,111.64736787460575,340.222596878542
2019,Khabarovsk Krai,267.983571654834,153.6959571528659,382.2711861568022
2020,Khabarovsk Krai,276.148346271968,161.86073176999992,390.43596077393613
2021,Khabarovsk Krai,289.2119856593893,174.92437115742115,403.4996001613574
2022,Khabarovsk Krai,246.34691891941864,132.0593044174505,360.6345334213868
2023,Khabarovsk Krai,243.48924780342224,129.20163330145408,357.77686230539035
2024,Khabarovsk Krai,254.10345480569742,139.8158403037293,368.3910693076656
2019,Khanty-Mansi Autonomous Okrug — Yugra,256.5528871908386,142.26527268887048,370.8405016928067
2020,Khanty-Mansi Autonomous Okrug — Yugra,263.0847068845517,148.79709238258357,377.37232138651984
2021,Khanty-Mansi Autonomous Okrug — Yugra,251.65402242055626,137.3664079185881,365.94163692252437
2022,Khanty-Mansi Autonomous Okrug — Yugra,229.2008922234304,114.91327772146228,343.48850672539857
2023,Khanty-Mansi Autonomous Okrug — Yugra,212.8713429891575,98.58372848718938,327.15895749112565
2024,Khanty-Mansi Autonomous Okrug — Yugra,216.5454915668693,102.25787706490114,330.8331060688374
2019,Kirov Oblast,228.79265349257517,114.50503899060703,343.0802679945433
2020,Kirov Oblast,244.3057252651327,130.0181107631646,358.5933397671008
2021,Kirov Oblast,235.32447318628334,121.03685868431522,349.61208768825145
2022,Kirov Oblast,216.13725283600914,101.849638334041,330.4248673379773
2023,Kirov Oblast,207.564239488015,93.27662498604687,321.85185398998317
2024,Kirov Oblast,203.0736134485928,88.78599894662466,317.36122795056093
2019,Komi Republic,230.01736968514578,115.72975518317764,344.3049841871139
2020,Komi Republic,236.54918937885395,122.2615748768858,350.83680388082206
2021,Komi Republic,240.63157668742093,126.34396218545281,354.9191911893891
2022,Komi Republic,223.07731126057746,108.78969675860932,337.36492576254557
2023,Komi Republic,208.38071694973038,94.09310244776225,322.6683314516985
2024,Komi Republic,212.4631042582974,98.17548975632923,326.7507187602655
2019,Kostroma Oblast,232.46680207028695,118.1791875683188,346.7544165722551
2020,Kostroma Oblast,238.99862176399512,124.71100726202698,353.2862362659632
2021,Kostroma Oblast,226.75145983828924,112.4638453363211,341.03907434025734
2022,Kostroma Oblast,219.81140141372092,105.5237869117528,334.09901591568905
2023,Kostroma Oblast,204.7065683720186,90.41895387005047,318.99418287398674
2024,Kostroma Oblast,198.9912261400209,84.70361163805276,313.278840641989
2019,Krasnodar Krai,239.40686049485035,125.11924599288223,353.6944749968185
2020,Krasnodar Krai,242.26453161085166,127.97691710888353,356.5521461128198
2021,Krasnodar Krai,227.97617603085982,113.68856152889167,342.2637905328279
2022,Krasnodar Krai,215.32077537429868,101.03316087233054,329.6083898762668
2023,Krasnodar Krai,200.21594233259148,85.92832783062335,314.5035568345596
2024,Krasnodar Krai,200.6241810634516,86.33656656148347,314.91179556541977
2019,Krasnoyarsk Krai,271.2494815016857,156.96186699971756,385.5370960036538
2020,Krasnoyarsk Krai,254.10345480569742,139.8158403037293,368.3910693076656
2021,Krasnoyarsk Krai,239.40686049485035,125.11924599288223,353.6944749968185
2022,Krasnoyarsk Krai,222.66907252972223,108.38145802775409,336.95668703169036
2023,Krasnoyarsk Krai,208.78895568058562,94.50134117861748,323.0765701825537
2024,Krasnoyarsk Krai,214.91253664343856,100.62492214147042,329.20015114540666
2019,Kurgan Oblast,205.8496368184162,91.56202231644806,320.13725132038434
2020,Kurgan Oblast,235.65106417097047,121.36344966900232,349.9386786729386
2021,Kurgan Oblast,227.52711342691563,113.23949892494751,341.81472792888377
2022,Kurgan Oblast,202.5429030984756,88.25528859650746,316.8305176004437
2023,Kurgan Oblast,188.41784301082976,74.13022850886162,302.7054575127979
2024,Kurgan Oblast,187.92795653380153,73.6403420318334,302.2155710357697
2019,Kursk Oblast,219.40316268286568,105.11554818089755,333.6907771848338
2020,Kursk Oblast,226.75145983828924,112.4638453363211,341.03907434025734
2021,Kursk Oblast,218.99492395201045,104.70730945004232,333.2825384539786
2022,Kursk Oblast,206.33952329544442,92.05190879347629,320.62713779741256
2023,Kursk Oblast,196.5417937548797,82.25417925291157,310.82940825684784
2024,Kursk Oblast,192.86764517716796,78.5800306751998,307.15525967913607
2019,Leningrad Oblast,239.40686049485035,125.11924599288223,353.6944749968185
2020,Leningrad Oblast,243.08100907256213,128.793394570594,357.36862357453026
2021,Leningrad Oblast,236.1409506479987,121.85333614603057,350.42856514996686
2022,Leningrad Oblast,227.5679373000046,113.28032279803647,341.85555180197275
2023,Leningrad Oblast,204.7065683720186,90.41895387005047,318.99418287398674
2024,Leningrad Oblast,203.89009091030326,89.60247640833512,318.1777054122714
2019,Lipetsk Oblast,222.26083379886208,107.97321929689394,336.5484483008302
2020,Lipetsk Oblast,233.69151826285753,119.40390376088942,347.9791327648257
2021,Lipetsk Oblast,238.99862176399512,124.71100726202698,353.2862362659632
2022,Lipetsk Oblast,225.1185049148634,110.83089041289527,339.40611941683153
2023,Lipetsk Oblast,211.23838806572678,96.95077356375864,325.52600256769495
2024,Lipetsk Oblast,205.9312845645892,91.64367006262108,320.21889906655736
2019,Magadan District,253.6952160748422,139.40760157287406,367.98283057681033
2020,Magadan District,245.12220272684806,130.83458822487995,359.4098172288162
2021,Magadan District,252.4704998822716,138.18288538030347,366.7581143842397
2022,Magadan District,226.343221107434,112.05560660546587,340.63083560940214
2023,Magadan District,206.74776202630457,92.46014752433643,321.0353765282727
2024,Magadan District,221.44435633715162,107.15674183518351,335.73197083911975
2019,Mari El Republic,219.40316268286568,105.11554818089755,333.6907771848338
2020,Mari El Republic,254.51169353655757,140.2240790345894,368.79930803852574
2021,Mari El Republic,236.1409506479987,121.85333614603057,350.42856514996686
2022,Mari El Republic,226.343221107434,112.05560660546587,340.63083560940214
2023,Mari El Republic,201.44065852516206,87.15304402319393,315.7282730271302
2024,Mari El Republic,209.60543314230097,95.31781864033283,323.89304764426913
2019,Moscow,268.39181038568927,154.10419588372116,382.67942488765743
2020,Moscow,286.3543145433929,172.06670004142475,400.64192904536105
2021,Moscow,331.26057493764455,216.97296043567644,445.5481894396127
2022,Moscow,273.69891388682686,159.41129938485872,387.986528388795
2023,Moscow,221.0361176062915,106.74850310432338,335.3237321082596
2024,Moscow,225.52674364571862,111.23912914375049,339.81435814768673
2019,Moscow Oblast,262.2682294228363,147.9806149208682,376.55584392480444
2020,Moscow Oblast,263.90118434626214,149.61356984429403,378.18879884823025
2021,Moscow Oblast,263.49294561540694,149.20533111343877,377.78056011737505
2022,Moscow Oblast,241.03981541828108,126.75220091631294,355.3274299202492
2023,Moscow Oblast,212.8713429891575,98.58372848718938,327.15895749112565
2024,Moscow Oblast,215.7290141051539,101.44139960318577,330.016628607122
2019,Murmansk Oblast,253.28697734398696,138.99936284201883,367.57459184595507
2020,Murmansk Oblast,252.4704998822716,138.18288538030347,366.7581143842397
2021,Murmansk Oblast,238.99862176399512,124.71100726202698,353.2862362659632
2022,Murmansk Oblast,221.0361176062915,106.74850310432338,335.3237321082596
2023,Murmansk Oblast,206.33952329544442,92.05190879347629,320.62713779741256
2024,Murmansk Oblast,211.23838806572678,96.95077356375864,325.52600256769495
2019,Nizhny Novgorod Oblast',255.73640972912816,141.44879522716002,370.0240242310963
2020,Nizhny Novgorod Oblast',265.12590053883275,150.83828603686462,379.41351504080086
2021,Nizhny Novgorod Oblast',300.2344313925246,185.94681689055648,414.52204589449275
2022,Nizhny Novgorod Oblast',284.7213596199622,170.43374511799402,399.0089741219303
2023,Nizhny Novgorod Oblast',216.9537302977245,102.66611579575637,331.2413447996926
2024,Nizhny Novgorod Oblast',212.05486552744213,97.767251025474,326.34248002941024
2019,Novgorod Oblast,285.94607581253274,171.65846131056463,400.2336903145009
2020,Novgorod Oblast,259.4105583068399,145.1229438048718,373.69817280880807
2021,Novgorod Oblast,265.12590053883275,150.83828603686462,379.41351504080086
2022,Novgorod Oblast,236.1409506479987,121.85333614603057,350.42856514996686
2023,Novgorod Oblast,222.26083379886208,107.97321929689394,336.5484483008302
2024,Novgorod Oblast,219.81140141372092,105.5237869117528,334.09901591568905
2019,Novosibirsk Oblast,239.40686049485035,125.11924599288223,353.6944749968185
2020,Novosibirsk Oblast,248.3881125737046,134.10049807173647,362.67572707567274
2021,Novosibirsk Oblast,245.9386801885634,131.6510656865953,360.2262946905315
2022,Novosibirsk Oblast,230.01736968514578,115.72975518317764,344.3049841871139
2023,Novosibirsk Oblast,206.74776202630457,92.46014752433643,321.0353765282727
2024,Novosibirsk Oblast,213.68782045086795,99.40020594889984,327.9754349528361
2019,Omsk Oblast,230.42560841600098,116.13799391403285,344.7132229179691
2020,Omsk Oblast,240.22333795656573,125.93572345459758,354.51095245853384
2021,Omsk Oblast,240.63157668742093,126.34396218545281,354.9191911893891
2022,Omsk Oblast,223.07731126057746,108.78969675860932,337.36492576254557
2023,Omsk Oblast,206.74776202630457,92.46014752433643,321.0353765282727
2024,Omsk Oblast,209.60543314230097,95.31781864033283,323.89304764426913
2019,Orenburg Oblast,255.328170998268,141.04055649629987,369.61578550023614
2020,Orenburg Oblast,279.4142561188246,165.12664161685643,393.7018706207927
2021,Orenburg Oblast,256.1446484599834,141.85703395801522,370.4322629619515
2022,Orenburg Oblast,230.83384714685621,116.54623264488808,345.1214616488244
2023,Orenburg Oblast,208.78895568058562,94.50134117861748,323.0765701825537
2024,Orenburg Oblast,210.42191060401632,96.13429610204818,324.7095251059844
2019,Oryol Oblast,218.99492395201045,104.70730945004232,333.2825384539786
2020,Oryol Oblast,232.0585633394268,117.77094883745868,346.34617784139493
2021,Oryol Oblast,232.0585633394268,117.77094883745868,346.34617784139493
2022,Oryol Oblast,215.7290141051539,101.44139960318577,330.016628607122
2023,Oryol Oblast,201.44065852516206,87.15304402319393,315.7282730271302
2024,Oryol Oblast,212.4631042582974,98.17548975632923,326.7507187602655
2019,Penza Oblast,215.32077537429868,101.03316087233054,329.6083898762668
2020,Penza Oblast,226.3432211074291,112.05560660546095,340.6308356093972
2021,Penza Oblast,228.38441476171502,114.0968002597469,342.67202926368316
2022,Penza Oblast,214.50429791258333,100.21668341061519,328.79191241455146
2023,Penza Oblast,200.21594233259148,85.92832783062335,314.5035568345596
2024,Penza Oblast,198.17474867831044,83.8871341763423,312.46236318027854
2019,Perm Krai,245.12220272684806,130.83458822487995,359.4098172288162
2020,Perm Krai,257.369364652554,143.08175015058583,371.6569791545221
2021,Perm Krai,243.48924780342224,129.20163330145408,357.77686230539035
2022,Perm Krai,223.4855499914327,109.19793548946456,337.7731644934008
2023,Perm Krai,211.23838806572678,96.95077356375864,325.52600256769495
2024,Perm Krai,210.42191060401632,96.13429610204818,324.7095251059844
2019,Primorsky Krai,243.08100907256213,128.793394570594,357.36862357453026
2020,Primorsky Krai,254.91993226741278,140.63231776544467,369.2075467693809
2021,Primorsky Krai,245.12220272684806,130.83458822487995,359.4098172288162
2022,Primorsky Krai,235.7327119171386,121.44509741517045,350.0203264191067
2023,Primorsky Krai,212.4631042582974,98.17548975632923,326.7507187602655
2024,Primorsky Krai,218.99492395201045,104.70730945004232,333.2825384539786
2019,Pskov Oblast,216.5454915668693,102.25787706490114,330.8331060688374
2020,Pskov Oblast,236.1409506479987,121.85333614603057,350.42856514996686
2021,Pskov Oblast,227.5679373000046,113.28032279803647,341.85555180197275
2022,Pskov Oblast,210.42191060401632,96.13429610204818,324.7095251059844
2023,Pskov Oblast,198.58298740916567,84.29537290719753,312.8706019111338
2024,Pskov Oblast,200.21594233259148,85.92832783062335,314.5035568345596
2019,Republic of Adygea,261.0435132302657,146.7558987282976,375.3311277322339
2020,Republic of Adygea,255.73640972912816,141.44879522716002,370.0240242310963
2021,Republic of Adygea,236.1409506479987,121.85333614603057,350.42856514996686
2022,Republic of Adygea,217.77020775943987,103.48259325747173,332.057822261408
2023,Republic of Adygea,196.95003248573983,82.66241798377172,311.237646987708
2024,Republic of Adygea,196.13355502402447,81.84594052205634,310.4211695259926
2019,Republic of Bashkortostan,238.99862176399512,124.71100726202698,353.2862362659632
2020,Republic of Bashkortostan,256.5528871908386,142.26527268887048,370.8405016928067
2021,Republic of Bashkortostan,249.6128287662752,135.32521426430708,363.9004432682433
2022,Republic of Bashkortostan,233.69151826285753,119.40390376088942,347.9791327648257
2023,Republic of Bashkortostan,203.0736134485928,88.78599894662466,317.36122795056093
2024,Republic of Bashkortostan,201.84889725602218,87.56128275405408,316.1365117579903
2019,Republic of Buryatia,201.27736303282094,86.98974853085284,315.5649775347891
2020,Republic of Buryatia,218.09679874412208,103.80918424215395,332.3844132460902
2021,Republic of Buryatia,214.4226501664103,100.13503566444217,328.71026466837844
2022,Republic of Buryatia,206.66611428013155,92.37849977816342,320.9537287820997
2023,Republic of Buryatia,211.3200358118998,97.03242130993166,325.6076503138679
2024,Republic of Buryatia,202.74702246390567,88.45940796193753,317.0346369658738
2019,Republic of Dagestan,169.59803751832675,55.31042301635861,283.88565202029486
2020,Republic of Dagestan,199.11369775927795,84.82608325730985,313.40131226124606
2021,Republic of Dagestan,186.2133538642027,71.92573936223457,300.5009683661708
2022,Republic of Dagestan,174.98678876563733,60.69917426366922,289.27440326760546
2023,Republic of Dagestan,167.10778126010152,52.82016675813338,281.39539576206965
2024,Republic of Dagestan,169.67968526449974,55.3920707625316,283.9672997664679
2019,Republic of Ingushetia,185.84593900643154,71.5583245044634,300.13355350839964
2020,Republic of Ingushetia,204.62492062584562,90.33730612387748,318.9125351278137
2021,Republic of Ingushetia,196.41932213562265,82.13170763365451,310.7069366375908
2022,Republic of Ingushetia,185.92758675260453,71.63997225063642,300.21520125457266
2023,Republic of Ingushetia,182.33508592106085,68.04747141909274,296.622700423029
2024,Republic of Ingushetia,247.89822609667638,133.61061159470825,362.1858405986445
2019,Republic of Kalmykia,197.56239058202513,83.274776080057,311.85000508399327
2020,Republic of Kalmykia,216.21890058218216,101.93128608021402,330.5065150841503
2021,Republic of Kalmykia,216.2597244552662,101.97210995329806,330.54733895723433
2022,Republic of Kalmykia,192.990116796425,78.70250229445688,307.2777312983931
2023,Republic of Kalmykia,183.31485887511735,69.02724437314919,297.60247337708546
2024,Republic of Kalmykia,192.0103438423685,77.72272934040038,306.2979583443366
2019,Republic of Karelia,223.07731126057746,108.78969675860932,337.36492576254557
2020,Republic of Karelia,239.81509922571047,125.52748472374235,354.10271372767863
2021,Republic of Karelia,235.32447318628334,121.03685868431522,349.61208768825145
2022,Republic of Karelia,212.05486552744213,97.767251025474,326.34248002941024
2023,Republic of Karelia,203.0736134485928,88.78599894662466,317.36122795056093
2024,Republic of Karelia,201.84889725602218,87.56128275405408,316.1365117579903
2019,Republic of Khakassia,226.343221107434,112.05560660546587,340.63083560940214
2020,Republic of Khakassia,282.27192723482096,167.98431273285286,396.55954173678913
2021,Republic of Khakassia,227.97617603085982,113.68856152889167,342.2637905328279
2022,Republic of Khakassia,213.27958172001274,98.9919672180446,327.56719622198085
2023,Republic of Khakassia,203.0736134485928,88.78599894662466,317.36122795056093
2024,Republic of Khakassia,210.0136718731562,95.72605737118806,324.30128637512433
2019,Republic of Mordovia,223.07731126057746,108.78969675860932,337.36492576254557
2020,Republic of Mordovia,246.34691891941864,132.0593044174505,360.6345334213868
2021,Republic of Mordovia,246.7551576502739,132.46754314830577,361.04277215224204
2022,Republic of Mordovia,238.99862176399512,124.71100726202698,353.2862362659632
2023,Republic of Mordovia,217.36196902857975,103.0743545266116,331.6495835305479
2024,Republic of Mordovia,212.05486552744213,97.767251025474,326.34248002941024
2019,Republic of North Ossetia — Alania,200.95077204813384,86.6631575461657,315.23838655010195
2020,Republic of North Ossetia — Alania,206.50281878779043,92.21520428582232,320.79043328975854
2021,Republic of North Ossetia — Alania,201.03241979430683,86.7448052923387,315.32003429627497
2022,Republic of North Ossetia — Alania,188.17289977231565,73.88528527034754,302.4605142742838
2023,Republic of North Ossetia — Alania,181.1920174746633,66.90440297269515,295.4796319766314
2024,Republic of North Ossetia — Alania,181.15119360157922,66.86357909961109,295.4388081035474
2019,Republic of Tatarstan,234.09975699371276,119.81214249174462,348.3873714956809
2020,Republic of Tatarstan,246.7551576502739,132.46754314830577,361.04277215224204
2021,Republic of Tatarstan,233.2832795319974,118.99566503002927,347.57089403396554
2022,Republic of Tatarstan,217.77020775943987,103.48259325747173,332.057822261408
2023,Republic of Tatarstan,197.35827121659509,83.07065671462695,311.6458857185632
2024,Republic of Tatarstan,197.35827121659509,83.07065671462695,311.6458857185632
2019,Rostov Oblast,232.87504080114218,118.58742629917406,347.16265530311034
2020,Rostov Oblast,241.03981541828108,126.75220091631294,355.3274299202492
2021,Rostov Oblast,232.87504080114218,118.58742629917406,347.16265530311034
2022,Rostov Oblast,216.13725283600914,101.849638334041,330.4248673379773
2023,Rostov Oblast,198.17474867831044,83.8871341763423,312.46236318027854
2024,Rostov Oblast,198.9912261400209,84.70361163805276,313.278840641989
2019,Ryazan Oblast,223.8937887222928,109.60617422032469,338.181403224261
2020,Ryazan Oblast,231.24208587771636,116.95447137574821,345.52970037968447
2021,Ryazan Oblast,233.2832795319974,118.99566503002927,347.57089403396554
2022,Ryazan Oblast,226.343221107434,112.05560660546587,340.63083560940214
2023,Ryazan Oblast,199.39946487088102,85.11185036891288,313.68707937284915
2024,Ryazan Oblast,195.31707756230912,81.02946306034099,309.60469206427723
2019,Saint Petersburg,266.75885546226345,152.47124096029532,381.0464699642316
2020,Saint Petersburg,275.3318688102527,161.04425430828456,389.61948331222084
2021,Saint Petersburg,276.5565850028282,162.26897050086004,390.8441995047963
2022,Saint Petersburg,255.73640972912816,141.44879522716002,370.0240242310963
2023,Saint Petersburg,218.58668522115033,104.2990707191822,332.87429972311844
2024,Saint Petersburg,217.36196902857975,103.0743545266116,331.6495835305479
2019,Sakha (Yakutia) Republic,212.8713429891575,98.58372848718938,327.15895749112565
2020,Sakha (Yakutia) Republic,227.5679373000046,113.28032279803647,341.85555180197275
2021,Sakha (Yakutia) Republic,237.77390557142454,123.4862910694564,352.06152007339267
2022,Sakha (Yakutia) Republic,216.54549156686437,102.25787706489625,330.83310606883254
2023,Sakha (Yakutia) Republic,202.66537471773265,88.37776021576451,316.9529892197008
2024,Sakha (Yakutia) Republic,206.74776202630457,92.46014752433643,321.0353765282727
2019,Sakhalin District,213.68782045086795,99.40020594889984,327.9754349528361
2020,Sakhalin District,232.79339305496916,118.50577855300104,347.0810075569373
2021,Sakhalin District,230.38478454291692,116.0971700409488,344.6723990448851
2022,Sakhalin District,214.1777069278962,99.89009242592809,328.46532142986433
2023,Sakhalin District,212.0140416543581,97.72642715238996,326.3016561563262
2024,Sakhalin District,209.7687286346421,95.48111413267392,324.0563431366102
2019,Samara Oblast,241.8562928799915,127.56867837802338,356.14390738195965
2020,Samara Oblast,253.6952160748422,139.40760157287406,367.98283057681033
2021,Samara Oblast,250.02106749713042,135.73345299516228,364.30868199909855
2022,Samara Oblast,232.46680207028695,118.1791875683188,346.7544165722551
2023,Samara Oblast,213.68782045086795,99.40020594889984,327.9754349528361
2024,Samara Oblast,206.74776202630457,92.46014752433643,321.0353765282727
2019,Saratov Oblast,212.8713429891575,98.58372848718938,327.15895749112565
2020,Saratov Oblast,231.24208587771636,116.95447137574821,345.52970037968447
2021,Saratov Oblast,219.81140141372092,105.5237869117528,334.09901591568905
2022,Saratov Oblast,206.33952329544442,92.05190879347629,320.62713779741256
2023,Saratov Oblast,194.50060010059866,80.21298559863052,308.78821460256677
2024,Saratov Oblast,196.5417937548797,82.25417925291157,310.82940825684784
2019,Smolensk Oblast,213.27958172001274,98.9919672180446,327.56719622198085
2020,Smolensk Oblast,221.0361176062915,106.74850310432338,335.3237321082596
2021,Smolensk Oblast,214.0960591817281,99.80844467975996,328.3836736836962
