Year,Region,Fitted Values,Lower Bound,Upper Bound
2022,Ulyanovsk Oblast,151.08685,-1713.107,2015.2809
2023,Ulyanovsk Oblast,131.39606,-1732.798,1995.59
2024,Ulyanovsk Oblast,131.39606,-1732.798,1995.59
2019,Vladimir Oblast,431.90503,-1432.289,2296.0989
2020,Vladimir Oblast,418.07938,-1446.1145,2282.2732
2021,Vladimir Oblast,127.81902,-1736.3749,1992.0131
2022,Vladimir Oblast,341.6502,-1522.5438,2205.844
2023,Vladimir Oblast,306.6683,-1557.5255,2170.8623
2024,Vladimir Oblast,335.30453,-1528.8895,2199.4983
2019,Volgograd Oblast,142.70251,-1721.4916,2006.8964
2020,Volgograd Oblast,139.30658,-1724.8873,2003.5005
2021,Volgograd Oblast,132.10156,-1732.0924,1996.2954
2022,Volgograd Oblast,226.91727,-1637.2767,2091.111
2023,Volgograd Oblast,206.83252,-1657.3615,2071.0264
2024,Volgograd Oblast,657.01843,-1207.1754,2521.2124
2019,Vologda Oblast,123.21813,-1740.9757,1987.4121
2020,Vologda Oblast,66.23568,-1797.9581,1930.4297
2021,Vologda Oblast,55.056572,-1809.1373,1919.2505
2022,Vologda Oblast,232.90854,-1631.2855,2097.1023
2023,Vologda Oblast,164.05801,-1700.1359,2028.252
2024,Vologda Oblast,120.43386,-1743.7601,1984.6278
2019,Voronezh Oblast,351.92587,-1512.268,2216.1199
2020,Voronezh Oblast,352.69516,-1511.4989,2216.8892
2021,Voronezh Oblast,278.30255,-1585.8915,2142.4963
2022,Voronezh Oblast,440.23508,-1423.9589,2304.429
2023,Voronezh Oblast,351.69568,-1512.4982,2215.8896
2024,Voronezh Oblast,739.2196,-1124.9742,2603.4136
2019,Yamalo-Nenets Autonomous Okrug,2576.855,712.661,4441.049
2020,Yamalo-Nenets Autonomous Okrug,2469.586,605.39197,4333.78
2021,Yamalo-Nenets Autonomous Okrug,230.50745,-1633.6864,2094.7014
2022,Yamalo-Nenets Autonomous Okrug,366.5716,-1497.6224,2230.7654
2023,Yamalo-Nenets Autonomous Okrug,411.603,-1452.5911,2275.7969
2024,Yamalo-Nenets Autonomous Okrug,510.6998,-1353.4941,2374.8938
2019,Yaroslavl Oblast,142.91266,-1721.2811,2007.1067
2020,Yaroslavl Oblast,125.48092,-1738.713,1989.6748
2021,Yaroslavl Oblast,98.88891,-1765.305,1963.0828
2022,Yaroslavl Oblast,204.60394,-1659.59,2068.7979
2023,Yaroslavl Oblast,225.31293,-1638.881,2089.5068
2024,Yaroslavl Oblast,361.46622,-1502.7277,2225.6602
2019,Zabaykalsky Krai,1013.8279,-850.3661,2878.0217
2020,Zabaykalsky Krai,125.985405,-1738.2086,1990.1793
2021,Zabaykalsky Krai,87.59347,-1776.6005,1951.7874
2022,Zabaykalsky Krai,217.3396,-1646.8544,2081.5334
2023,Zabaykalsky Krai,213.7974,-1650.3966,2077.9912
2024,Zabaykalsky Krai,240.47949,-1623.7145,2104.6733
