"Term","Estimate"
"intercept",-11.9284129384836
"Consumption_as_percent_of_GDP_RUS",-0.082515575869457
"lag3_log_Government_expenditure_billion_currency_units_RUS",2.13921586450696
"log_bilet_bishkek",-0.0605409889062599
"log_vakansii",1.07511091000376
"log_jumush",-0.0451488552802427
"lag2_log_Government_expenditure_billion_currency_units_RUS",-2.88339040910441
"lag4_Investment_as_percent_of_GDP_KGZ",0.00857132832038209
"lag2_log_Household_consumption_billion_currency_units_RUS",3.04642560686976
