"Term","Estimate"
"ma1",0.491474147622736
"intercept",10.9247259913271
"lag_log_jumush",0.206958879256527
"lag_findwork_diff",-0.00900535481693487
"lag_findwork_ratio",-0.310884971553408
"lag_log_perevodi_deneg",0.094492413324973
"salary_ratio",-0.453923823827052
