"","Estimate","Std. Error","t value","Pr(>|t|)"
"log_avg_nominal_gross_wages_RUSmoscowoblast",2.9932071137461,0.669495568268822,4.47083932382991,2.0780367885703e-05
"log_avg_nominal_gross_wages_RUSsakhalin",-1.77253990833391,0.484161526043418,-3.66105072994783,0.000405275930526545
"war",-0.434601653823581,0.308406981946106,-1.40918227947098,0.16191465906002
"log_mediazona_lag2",0.0955538621695494,0.0438116891111174,2.18101296955707,0.0315504669230139
"log_mediazona_lag8",-0.088633767627167,0.0126026705005819,-7.03293541024296,2.64503137807644e-10
"log_avg_nominal_gross_wages_RUSsakha",-0.65043959133663,0.32419549041771,-2.00631905921507,0.0475498824914302
