Year,Region,Fitted Values,Lower Bound,Upper Bound
2020,Sakha (Yakutia) Republic,5763.860774223845,3633.3605080564867,7894.361040391203
2021,Sakha (Yakutia) Republic,8013.254704738898,5882.754438571539,10143.754970906257
2022,Sakha (Yakutia) Republic,8662.940096617018,6532.43983044966,10793.440362784377
2023,Sakha (Yakutia) Republic,9271.152631016328,7140.652364848969,11401.652897183687
2024,Sakha (Yakutia) Republic,6697.104154133886,4566.603887966528,8827.604420301246
2019,Sakhalin District,2128.81216794285,-1.6880982245085079,4259.312434110208
2020,Sakhalin District,2709.8912554806525,579.390989313294,4840.391521648011
2021,Sakhalin District,4556.380731677444,2425.880465510085,6686.880997844803
2022,Sakhalin District,3918.5070721009974,1788.0068059336388,6049.007338268356
2023,Sakhalin District,5769.324699812861,3638.824433645502,7899.8249659802195
2024,Sakhalin District,2806.4269767900037,675.9267106226451,4936.927242957362
2019,Samara Oblast,1188.6794975993307,-941.8207685680279,3319.179763766689
2020,Samara Oblast,1128.4171709326395,-1002.0830952347189,3258.917437099998
2021,Samara Oblast,1039.0071775706856,-1091.4930885966728,3169.507443738044
2022,Samara Oblast,887.3635263813866,-1243.136739785972,3017.863792548745
2023,Samara Oblast,846.8520240887519,-1283.6482420786065,2977.3522902561103
2024,Samara Oblast,624.0283151106819,-1506.4719510566765,2754.5285812780403
2019,Saratov Oblast,253.05361059126062,-1877.4466555760982,2383.553876758619
2020,Saratov Oblast,354.6169919065073,-1775.883274260851,2485.1172580738657
2021,Saratov Oblast,419.04157226473507,-1711.4586939026235,2549.5418384320933
2022,Saratov Oblast,452.17625872369814,-1678.3240074436603,2582.6765248910565
2023,Saratov Oblast,439.07536776882154,-1691.4248983985372,2569.5756339361797
2024,Saratov Oblast,458.19955152414957,-1672.3007146432087,2588.699817691508
2019,Smolensk Oblast,119.86800785003368,-2010.632258317325,2250.368274017392
2020,Smolensk Oblast,11.274980695675481,-2119.225285471683,2141.775246863034
2021,Smolensk Oblast,224.9062757372842,-1905.593990430074,2355.406541904643
2022,Smolensk Oblast,117.62865214234773,-2012.8716140250108,2248.128918309706
2023,Smolensk Oblast,338.85151210473987,-1791.6487540626185,2469.3517782720983
2024,Smolensk Oblast,284.5912712568517,-1845.9089949105069,2415.0915374242104
2019,Stavropol Krai,244.29293625227263,-1886.2073299150857,2374.793202419631
2020,Stavropol Krai,370.2778738201208,-1760.2223923472375,2500.7781399874793
2021,Stavropol Krai,166.54101581651992,-1963.9592503508384,2297.0412819838784
2022,Stavropol Krai,120.18746204891647,-2010.3128041184423,2250.687728216275
2023,Stavropol Krai,99.82069244312754,-2030.6795737242305,2230.3209586104863
2024,Stavropol Krai,380.23609888106785,-1750.2641672862906,2510.7363650484263
2019,Sverdlovsk Oblast,2855.0906242334945,724.5903580661359,4985.590890400852
2020,Sverdlovsk Oblast,1884.662584918874,-245.8376812484844,4015.1628510862324
2021,Sverdlovsk Oblast,1707.0681918312466,-423.432074336112,3837.568457998605
2022,Sverdlovsk Oblast,1138.7713391195973,-991.7289270477611,3269.271605286956
2023,Sverdlovsk Oblast,1034.459511791516,-1096.0407543758427,3164.9597779588744
2024,Sverdlovsk Oblast,1532.250605443748,-598.2496607236105,3662.7508716111065
2019,Tambov Oblast,-343.1465817070916,-2473.64684787445,1787.3536844602668
2020,Tambov Oblast,-331.46832930967116,-2461.96859547703,1799.0319368576875
2021,Tambov Oblast,-61.99964068994018,-2192.499906857299,2068.500625477418
2022,Tambov Oblast,4.146204648736216,-2126.354061518622,2134.6464708160947
2023,Tambov Oblast,-24.810962042691358,-2155.3112282100496,2105.689304124667
2024,Tambov Oblast,-115.53876303141772,-2246.039029198776,2014.9615031359408
2019,The Kabardino-Balkar Republic,-231.3881431127728,-2361.8884092801313,1899.1121230545857
2020,The Kabardino-Balkar Republic,-119.26495898668873,-2249.765225154047,2011.2353071806697
2021,The Kabardino-Balkar Republic,81.967009538031,-2048.5332566293273,2212.4672757053895
2022,The Kabardino-Balkar Republic,101.92508170042038,-2028.5751844669385,2232.4253478677783
2023,The Kabardino-Balkar Republic,20.408374053299326,-2110.091892114059,2150.9086402206576
2024,The Kabardino-Balkar Republic,194.24594193793052,-1936.2543242294278,2324.746208105289
2019,Tomsk District,260.670394907149,-1869.8298712602095,2391.1706610745073
2020,Tomsk District,160.46072040425042,-1970.039545763108,2290.960986571609
2021,Tomsk District,332.7277075195695,-1797.772558647789,2463.2279736869277
2022,Tomsk District,2291.6843731966064,161.18410702924814,4422.184639363965
2023,Tomsk District,618.5539946253058,-1511.9462715420527,2749.0542607926645
2024,Tomsk District,2166.2823311107304,35.78206494337189,4296.782597278088
2019,Tula Oblast,335.1604659656841,-1795.3398002016743,2465.6607321330425
2020,Tula Oblast,239.7088903816798,-1890.791375785679,2370.209156549038
2021,Tula Oblast,439.6810128601376,-1690.819253307221,2570.181279027496
2022,Tula Oblast,589.855930863795,-1540.6443353035634,2720.3561970311534
2023,Tula Oblast,637.1583138251867,-1493.3419523421717,2767.658579992545
2024,Tula Oblast,864.317588584378,-1266.1826775829804,2994.8178547517364
2019,Tver Oblast,201.42773247367109,-1929.0725336936875,2331.9279986410293
2020,Tver Oblast,217.9710225065055,-1912.5292436608524,2348.471288673864
2021,Tver Oblast,231.315851639141,-1899.1844145282175,2361.8161178064993
2022,Tver Oblast,241.2716482626172,-1889.2286179047414,2371.7719144299754
2023,Tver Oblast,212.61777646417625,-1917.8824897031823,2343.1180426315345
2024,Tver Oblast,777.469408386168,-1353.0308577811902,2907.9696745535266
2019,Tyumen Oblast,2029.3722838593249,-101.12798230803367,4159.872550026683
2020,Tyumen Oblast,2440.757952967345,310.25768679998635,4571.258219134703
2021,Tyumen Oblast,3659.3505263173333,1528.850260149975,5789.850792484692
2022,Tyumen Oblast,3050.163201081319,919.6629349139605,5180.663467248678
2023,Tyumen Oblast,3200.536998944315,1070.0367327769566,5331.037265111673
2024,Tyumen Oblast,4682.415285831152,2551.9150196637934,6812.915551998511
2019,Tyva Republic,170.582629446993,-1959.9176367203654,2301.0828956143514
2020,Tyva Republic,272.70026290233295,-1857.8000032650257,2403.2005290696916
2021,Tyva Republic,-5.64179530913259,-2136.142061476491,2124.8584708582257
2022,Tyva Republic,192.1523320140285,-1938.3479341533298,2322.652598181387
2023,Tyva Republic,5709.938875105692,3579.4386089383333,7840.439141273051
2024,Tyva Republic,2421.4993122665437,290.99904609918525,4551.999578433902
2019,Udmurt Republic,34.02211408212668,-2096.4781520852316,2164.522380249485
2020,Udmurt Republic,95.66302331856366,-2034.8372428487946,2226.163289485922
2021,Udmurt Republic,249.58603870807758,-1880.9142274592805,2380.0863048754363
2022,Udmurt Republic,217.25677023344144,-1913.243495933917,2347.7570364007997
2023,Udmurt Republic,125.84468941574607,-2004.6555767516124,2256.344955583105
2024,Udmurt Republic,-119.36638716999983,-2249.8666533373585,2011.1338789973586
2019,Ulyanovsk Oblast,-101.48798091033427,-2231.988247077693,2029.0122852570241
2020,Ulyanovsk Oblast,-173.78726483736148,-2304.2875310047198,1956.713001329997
2021,Ulyanovsk Oblast,280.26705770052695,-1850.2332084668315,2410.7673238678854
2022,Ulyanovsk Oblast,66.23097742134632,-2064.269288746012,2196.7312435887047
2023,Ulyanovsk Oblast,143.755340165313,-1986.7449260020458,2274.255606332671
2024,Ulyanovsk Oblast,119.45704401691228,-2011.0432221504461,2249.9573101842707
2019,Vladimir Oblast,345.4676583527113,-1785.0326078146472,2475.9679245200696
2020,Vladimir Oblast,246.15049482815766,-1884.3497713392012,2376.650760995516
2021,Vladimir Oblast,308.89876621739575,-1821.6014999499625,2439.3990323847547
2022,Vladimir Oblast,344.3613032968606,-1786.1389628704978,2474.861569464219
2023,Vladimir Oblast,377.30219599452556,-1753.1980701728326,2507.8024621618843
2024,Vladimir Oblast,464.8291803570989,-1665.6710858102597,2595.329446524457
2019,Volgograd Oblast,290.024012925033,-1840.4762532423251,2420.5242790923917
2020,Volgograd Oblast,381.2405534077115,-1749.2597127596468,2511.74081957507
2021,Volgograd Oblast,152.7142147033651,-1977.7860514639933,2283.2144808707235
2022,Volgograd Oblast,486.8462760588457,-1643.6539901085125,2617.3465422262043
2023,Volgograd Oblast,136.37696602910876,-1994.1233001382498,2266.877232196467
2024,Volgograd Oblast,374.4696312175128,-1756.030634949846,2504.969897384871
2019,Vologda Oblast,-11.30987136049066,-2141.810137527849,2119.1903948068675
2020,Vologda Oblast,32.4404905755423,-2098.059775591816,2162.9407567429007
2021,Vologda Oblast,279.88845845322743,-1850.611807714131,2410.388724620586
2022,Vologda Oblast,237.32319933060717,-1893.1770668367512,2367.8234654979656
2023,Vologda Oblast,207.5517564945842,-1922.948509672774,2338.052022661943
2024,Vologda Oblast,-43.16132138143621,-2173.6615875487946,2087.338944785922
2019,Voronezh Oblast,620.2233342243986,-1510.27693194296,2750.723600391757
2020,Voronezh Oblast,576.7536408778822,-1553.7466252894765,2707.2539070452403
2021,Voronezh Oblast,552.0017733184332,-1578.4984928489253,2682.502039485792
2022,Voronezh Oblast,596.2389999965033,-1534.261266170855,2726.739266163862
2023,Voronezh Oblast,585.7658899885463,-1544.734376178812,2716.266156155905
2024,Voronezh Oblast,1022.3272992793959,-1108.1729668879627,3152.8275654467543
2019,Yamalo-Nenets Autonomous Okrug,614.96073794627,-1515.5395282210884,2745.4610041136284
2020,Yamalo-Nenets Autonomous Okrug,2587.7105205997827,457.2102544324242,4718.21078676714
2021,Yamalo-Nenets Autonomous Okrug,3415.577848702701,1285.0775825353426,5546.078114870059
2022,Yamalo-Nenets Autonomous Okrug,1959.7364753925058,-170.76379077485274,4090.236741559864
2023,Yamalo-Nenets Autonomous Okrug,3058.2631085776925,927.7628424103341,5188.763374745051
2024,Yamalo-Nenets Autonomous Okrug,5569.2290860392895,3438.7288198719307,7699.729352206648
2019,Yaroslavl Oblast,-107.20002980105494,-2237.7002959684137,2023.3002363663036
2020,Yaroslavl Oblast,-63.022939096036566,-2193.523205263395,2067.477327071322
2021,Yaroslavl Oblast,171.6420083246901,-1958.858257842668,2302.1422744920487
2022,Yaroslavl Oblast,135.6938228601042,-1994.806443307254,2266.1940890274627
2023,Yaroslavl Oblast,129.26122758972247,-2001.2390385776362,2259.7614937570806
2024,Yaroslavl Oblast,52.3628477444679,-2078.1374184228903,2182.8631139118265
2019,Zabaykalsky Krai,236.28544545804527,-1894.2148207093137,2366.7857116254036
2020,Zabaykalsky Krai,10.58169956666211,-2119.9185666006965,2141.0819657340207
2021,Zabaykalsky Krai,267.13619680902366,-1863.3640693583347,2397.636462976382
2022,Zabaykalsky Krai,710.4873437537033,-1420.0129224136554,2840.9876099210614
2023,Zabaykalsky Krai,15.648461597006872,-2114.8518045703518,2146.1487277643655
2024,Zabaykalsky Krai,373.97932428803614,-1756.5209418793224,2504.479590455395
